x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	0.70131	3.3235
-0.99167	10.125	-0.20507	4.1207
-0.99167	10.458	-0.77236	4.461
-0.99167	10.792	-0.79536	4.3298
-0.99167	11.125	-1.4068	4.3983
-0.99167	11.458	-1.8192	4.2127
-0.99167	11.792	-1.8853	4.4544
-0.99167	12.125	-1.7177	4.2801
-0.99167	12.458	-1.3583	4.0704
-0.99167	12.792	-0.7569	3.9012
-0.99167	13.125	-0.11819	3.4356
-0.99167	13.458	0.43131	3.1908
-0.99167	13.792	0.88503	3.6187
-0.99167	14.125	1.1943	4.1733
-0.99167	14.458	1.4676	4.1884
-0.99167	14.792	1.4109	4.1174
-0.99167	15.125	1.144	4.2836
-0.99167	15.458	0.83164	4.4442
-0.99167	15.792	0.10959	4.4348
-0.99167	16.125	-0.55542	4.6272
-0.99167	16.458	-1.001	4.7641
-0.99167	16.792	-1.0611	4.9032
-0.99167	17.125	-1.0968	5.0284
-0.99167	17.458	-0.73994	4.8956
-0.99167	17.792	-0.32299	4.6607
-0.99167	18.125	-0.00058994	4.4441
-0.99167	18.458	0.13394	4.6195
-0.99167	18.792	0.21456	4.6111
-0.99167	19.125	0.29231	4.6898
-0.99167	19.458	0.16906	4.8829
-0.99167	19.792	0.046184	5.3313
-0.99167	20.125	-0.024314	5.5475
-0.99167	20.458	-0.41806	5.6559
-0.99167	20.792	-0.73358	5.7698
-0.99167	21.125	-0.91559	6.0569
-0.99167	21.458	-1.2426	6.3574
-0.99167	21.792	-1.4442	5.9704
-0.99167	22.125	-1.4406	5.5464
-0.99167	22.458	-1.2037	5.2545
-0.99167	22.792	-1.2187	5.2586
-0.99167	23.125	-1.2864	5.2136
-0.99167	23.458	-1.2611	5.3069
-0.99167	23.792	-0.99836	5.12
-0.99167	24.125	-0.60154	4.9064
-0.99167	24.458	-0.16417	4.7864
-0.99167	24.792	0.34548	4.3414
-0.99167	25.125	0.54685	3.9303
-0.99167	25.458	0.33385	3.6069
-0.99167	25.792	0.15106	3.4538
-0.99167	26.125	-0.070407	3.3879
