x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.59836	-0.011507
-0.99167	10.125	-0.11676	0.29398
-0.99167	10.458	0.56935	-0.079481
-0.99167	10.792	0.83467	-0.09021
-0.99167	11.125	0.95723	0.54389
-0.99167	11.458	0.91	1.3519
-0.99167	11.792	0.62043	2.0615
-0.99167	12.125	0.70839	2.8935
-0.99167	12.458	0.73233	3.3227
-0.99167	12.792	0.40683	3.4675
-0.99167	13.125	0.063986	3.9494
-0.99167	13.458	-0.31632	3.9306
-0.99167	13.792	-0.54928	4.334
-0.99167	14.125	-0.69029	4.5755
-0.99167	14.458	-0.80721	4.4171
-0.99167	14.792	-0.86741	4.3022
-0.99167	15.125	-0.7307	4.1701
-0.99167	15.458	-0.54117	4.0387
-0.99167	15.792	-0.45623	3.9102
-0.99167	16.125	-0.0851	3.6912
-0.99167	16.458	0.29228	3.6294
-0.99167	16.792	0.54098	3.5938
-0.99167	17.125	0.62896	3.8207
-0.99167	17.458	0.64795	3.9609
-0.99167	17.792	0.70381	4.3007
-0.99167	18.125	0.4194	4.6258
-0.99167	18.458	-0.20205	4.942
-0.99167	18.792	-0.71405	4.9506
-0.99167	19.125	-1.0509	4.8569
-0.99167	19.458	-1.1195	4.7416
-0.99167	19.792	-1.053	4.6212
-0.99167	20.125	-0.77279	4.3484
-0.99167	20.458	-0.4975	3.8712
-0.99167	20.792	-0.29974	3.7219
-0.99167	21.125	0.2161	3.5388
-0.99167	21.458	0.68324	3.3309
-0.99167	21.792	1.1013	3.5236
-0.99167	22.125	1.2557	3.8938
-0.99167	22.458	1.4127	3.9455
-0.99167	22.792	1.1825	4.1077
-0.99167	23.125	0.58756	4.4099
-0.99167	23.458	0.16253	4.4994
-0.99167	23.792	-0.055455	4.4638
-0.99167	24.125	-0.30245	4.2959
-0.99167	24.458	-0.58766	4.212
-0.99167	24.792	-0.66572	3.9569
-0.99167	25.125	-0.64487	3.5222
-0.99167	25.458	-0.83691	3.1696
-0.99167	25.792	-0.80173	2.7238
-0.99167	26.125	-0.94207	2.4085
-0.99167	26.458	-1.2268	2.2806
-0.99167	26.792	-1.4382	2.3297
-0.99167	27.125	-1.7766	2.3686
-0.99167	27.458	-2.0038	2.4248
-0.99167	27.792	-2.2976	2.531
-0.99167	28.125	-2.4381	2.321
-0.99167	28.458	-2.418	1.704
-0.99167	28.792	-2.0515	1.003
-0.99167	29.125	-1.5586	0.35032
-0.99167	29.458	-0.59225	-0.339
-0.65833	9.7917	-0.71904	1.4684
-0.65833	10.125	-0.33246	2.5609
-0.65833	10.458	0.23874	2.8531
-0.65833	10.792	0.74256	2.8227
-0.65833	11.125	1.0005	2.8035
-0.65833	11.458	0.98691	2.6079
