x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.81233	2.0343
-0.99167	10.125	0.042385	3.6203
-0.99167	10.458	0.91477	5.212
-0.99167	10.792	1.0447	4.9223
-0.99167	11.125	-0.0058402	4.1576
-0.99167	11.458	-0.83844	4.1471
-0.99167	11.792	-1.3912	4.5537
-0.99167	12.125	-1.4303	5.0813
-0.99167	12.458	-1.5227	4.7374
-0.99167	12.792	-1.4919	4.6722
-0.99167	13.125	-1.401	4.7828
-0.99167	13.458	-1.3772	4.9349
-0.99167	13.792	-0.95697	4.8515
-0.99167	14.125	-0.34702	4.7405
-0.99167	14.458	-0.029085	4.9795
-0.99167	14.792	0.36263	5.0897
-0.99167	15.125	0.6932	5.1986
-0.99167	15.458	0.91838	5.3535
-0.99167	15.792	0.85536	5.5401
-0.99167	16.125	0.75281	5.5609
-0.99167	16.458	0.58478	5.6152
-0.99167	16.792	0.37036	5.9286
-0.99167	17.125	-0.23946	6.3611
-0.99167	17.458	-0.51961	6.3365
-0.99167	17.792	-0.71615	6.4809
-0.99167	18.125	-1.42	6.5651
-0.99167	18.458	-2.1342	6.8414
-0.99167	18.792	-2.4386	6.893
-0.99167	19.125	-2.553	6.7666
-0.99167	19.458	-2.3817	6.5201
-0.99167	19.792	-1.8365	6.2109
-0.99167	20.125	-1.1927	5.9213
-0.99167	20.458	-0.6678	5.5706
-0.99167	20.792	-0.27946	5.3122
-0.99167	21.125	0.0039178	5.0611
-0.99167	21.458	0.025952	4.9364
-0.99167	21.792	0.15751	4.9464
-0.99167	22.125	0.29094	4.8353
-0.99167	22.458	0.3991	4.6875
-0.99167	22.792	0.46978	4.4134
-0.99167	23.125	0.55214	4.1368
-0.99167	23.458	0.87449	3.5473
-0.99167	23.792	1.1655	3.1154
-0.99167	24.125	1.4563	2.6554
-0.99167	24.458	1.6106	2.2838
-0.99167	24.792	1.4837	1.7911
-0.99167	25.125	1.3702	1.3857
-0.99167	25.458	0.84221	1.1376
-0.99167	25.792	0.26064	1.0463
-0.99167	26.125	-0.33067	0.94879
-0.99167	26.458	-0.99083	0.66248
-0.99167	26.792	-1.5686	0.48148
-0.99167	27.125	-1.9063	0.54944
-0.99167	27.458	-1.8632	0.36037
-0.99167	27.792	-1.9699	-0.1739
-0.99167	28.125	-2.084	0.10782
-0.99167	28.458	-2.1667	0.49803
-0.99167	28.792	-2.141	0.71119
-0.99167	29.125	-1.9404	0.29688
-0.99167	29.458	-1.0124	-0.38595
-0.65833	9.7917	-0.14287	4.2803
-0.65833	10.125	-0.1671	5.8244
-0.65833	10.458	0.10077	6.6132
-0.65833	10.792	0.32453	6.5936
-0.65833	11.125	-0.36104	6.0718
-0.65833	11.458	-0.9525	5.9381
-0.65833	11.792	-1.3936	6.5449
-0.65833	12.125	-1.361	6.9819
-0.65833	12.458	-1.5747	6.7025
-0.65833	12.792	-1.441	6.6535
-0.65833	13.125	-1.2811	6.2199
-0.65833	13.458	-1.1104	5.917
-0.65833	13.792	-0.80678	5.5307
-0.65833	14.125	-0.36856	5.4485
-0.65833	14.458	-0.056683	5.526
-0.65833	14.792	0.41624	5.5804
-0.65833	15.125	0.6556	5.7325
-0.65833	15.458	0.84583	5.7816
-0.65833	15.792	0.82502	5.9755
-0.65833	16.125	0.74255	5.9711
-0.65833	16.458	0.49616	6.0634
-0.65833	16.792	0.19847	6.5262
-0.65833	17.125	-0.30291	6.8918
-0.65833	17.458	-0.42819	7.1629
-0.65833	17.792	-0.61122	7.4154
-0.65833	18.125	-1.2452	7.6576
-0.65833	18.458	-2.0289	7.8214
-0.65833	18.792	-2.4125	7.7212
-0.65833	19.125	-2.511	7.4648
-0.65833	19.458	-2.3697	7.1654
-0.65833	19.792	-1.767	6.6595
-0.65833	20.125	-0.97739	6.3617
-0.65833	20.458	-0.40098	6.1219
-0.65833	20.792	-0.026379	5.9121
-0.65833	21.125	0.13394	5.8072
-0.65833	21.458	0.090918	5.7811
-0.65833	21.792	0.15872	5.7404
-0.65833	22.125	0.38215	5.4987
-0.65833	22.458	0.56338	5.2334
-0.65833	22.792	0.75333	4.9694
-0.65833	23.125	0.68838	4.8115
-0.65833	23.458	0.90283	4.4369
-0.65833	23.792	1.0912	4.026
-0.65833	24.125	1.2181	3.6788
-0.65833	24.458	1.1944	3.3966
-0.65833	24.792	1.149	2.9358
-0.65833	25.125	1.0725	2.6794
-0.65833	25.458	0.58045	2.3973
-0.65833	25.792	0.095432	2.2588
-0.65833	26.125	-0.52515	2.2263
-0.65833	26.458	-1.1358	1.9957
-0.65833	26.792	-1.5178	1.7153
-0.65833	27.125	-1.8203	1.4743
-0.65833	27.458	-1.6815	1.1205
-0.65833	27.792	-1.6862	0.61825
-0.65833	28.125	-1.7203	0.91269
-0.65833	28.458	-1.8058	0.8818
-0.65833	28.792	-1.7731	0.69918
-0.65833	29.125	-1.5925	0.13403
-0.65833	29.458	-1.0063	-0.41389
-0.325	9.7917	0.42314	6.5224
-0.325	10.125	0.21795	6.9869
-0.325	10.458	-0.043693	7.5483
-0.325	10.792	-0.21028	7.7259
-0.325	11.125	-0.53367	7.6308
-0.325	11.458	-0.77122	7.5446
-0.325	11.792	-1.0996	7.7805
-0.325	12.125	-1.1477	7.7684
-0.325	12.458	-1.1841	7.4276
-0.325	12.792	-0.92786	7.2728
-0.325	13.125	-0.7739	6.8572
-0.325	13.458	-0.60656	6.5246
-0.325	13.792	-0.41669	6.0254
-0.325	14.125	-0.16678	5.8238
-0.325	14.458	0.058895	5.7472
-0.325	14.792	0.35295	5.8805
-0.325	15.125	0.599	6.0317
-0.325	15.458	0.77261	6.0594
-0.325	15.792	0.66168	6.2762
-0.325	16.125	0.49022	6.4228
-0.325	16.458	0.21358	6.5219
-0.325	16.792	-0.10642	6.8791
-0.325	17.125	-0.47638	7.1302
-0.325	17.458	-0.55328	7.5541
-0.325	17.792	-0.57964	7.932
-0.325	18.125	-1.0839	8.2014
-0.325	18.458	-1.7855	8.2331
-0.325	18.792	-2.1198	8.0195
-0.325	19.125	-2.0967	7.7718
-0.325	19.458	-1.9246	7.3907
-0.325	19.792	-1.4268	6.8525
-0.325	20.125	-0.6564	6.5118
-0.325	20.458	-0.11401	6.2752
-0.325	20.792	0.13289	6.1693
-0.325	21.125	0.34501	6.1373
-0.325	21.458	0.36529	6.0767
-0.325	21.792	0.41138	5.9698
-0.325	22.125	0.61609	5.9044
-0.325	22.458	0.79841	5.5974
-0.325	22.792	0.84125	5.4306
-0.325	23.125	0.68746	5.4612
-0.325	23.458	0.80804	5.3232
-0.325	23.792	0.92884	4.9025
-0.325	24.125	0.92939	4.7192
-0.325	24.458	0.82185	4.5655
-0.325	24.792	0.84714	4.3226
-0.325	25.125	0.68899	4.285
-0.325	25.458	0.20868	3.9476
-0.325	25.792	-0.22626	3.7314
-0.325	26.125	-0.85286	3.7704
-0.325	26.458	-1.2576	3.6446
-0.325	26.792	-1.4194	3.4411
-0.325	27.125	-1.4922	2.8798
-0.325	27.458	-1.2878	2.5034
-0.325	27.792	-1.2345	1.9807
-0.325	28.125	-1.1493	1.785
-0.325	28.458	-1.2151	1.4726
-0.325	28.792	-1.0414	0.98058
-0.325	29.125	-0.95753	0.32864
-0.325	29.458	-0.74641	-0.38027
0.0083333	9.7917	0.20703	7.3393
0.0083333	10.125	0.094001	6.4929
0.0083333	10.458	-0.00072849	6.9262
0.0083333	10.792	-0.21283	7.3798
0.0083333	11.125	-0.50615	8.1159
0.0083333	11.458	-0.73978	8.3969
0.0083333	11.792	-1.0199	8.2997
0.0083333	12.125	-0.94734	8.0237
0.0083333	12.458	-0.76503	7.6645
0.0083333	12.792	-0.42492	7.4996
0.0083333	13.125	-0.34075	7.1078
0.0083333	13.458	-0.21003	6.7067
0.0083333	13.792	-0.15713	6.2638
0.0083333	14.125	-0.0072731	6.1378
0.0083333	14.458	0.18645	5.9364
0.0083333	14.792	0.3896	5.8686
0.0083333	15.125	0.60436	5.9224
0.0083333	15.458	0.69908	5.9814
0.0083333	15.792	0.55459	6.161
0.0083333	16.125	0.31199	6.3264
0.0083333	16.458	-0.029322	6.5232
0.0083333	16.792	-0.33135	6.8464
0.0083333	17.125	-0.69927	7.2597
0.0083333	17.458	-0.78741	7.5769
0.0083333	17.792	-0.72502	7.9135
0.0083333	18.125	-1.0842	8.0915
0.0083333	18.458	-1.5228	8.0834
0.0083333	18.792	-1.7844	7.8962
0.0083333	19.125	-1.6585	7.638
