x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.6572	4.3881
-0.99167	10.125	-1.5275	5.4611
-0.99167	10.458	-1.6099	5.3347
-0.99167	10.792	-1.3006	4.5759
-0.99167	11.125	-1.1474	3.6864
-0.99167	11.458	-0.94238	4.0229
-0.99167	11.792	-0.66412	3.7381
-0.99167	12.125	-0.72691	3.7175
-0.99167	12.458	-0.23365	4.0415
-0.99167	12.792	0.33862	4.7863
-0.99167	13.125	0.76489	4.807
-0.99167	13.458	0.92711	4.9495
-0.99167	13.792	0.9005	5.35
-0.99167	14.125	0.80285	5.76
-0.99167	14.458	0.73358	6.107
-0.99167	14.792	0.36583	6.3166
-0.99167	15.125	0.1105	6.2349
-0.99167	15.458	-0.15572	6.0718
-0.99167	15.792	-0.76261	5.8944
-0.99167	16.125	-1.3301	5.8716
-0.99167	16.458	-1.4514	5.7351
-0.99167	16.792	-1.5479	5.8023
-0.99167	17.125	-1.3346	5.3965
-0.99167	17.458	-0.9409	4.8547
-0.99167	17.792	-0.26811	4.4505
-0.99167	18.125	-0.065694	3.8275
-0.99167	18.458	-0.19547	3.5851
-0.99167	18.792	-0.15376	3.9296
-0.99167	19.125	-0.20514	4.1266
-0.99167	19.458	-0.19876	4.0584
-0.99167	19.792	0.11668	3.7355
-0.99167	20.125	0.71641	3.1559
-0.99167	20.458	1.0416	2.9095
-0.99167	20.792	1.0793	3.0075
-0.99167	21.125	1.2467	2.968
-0.99167	21.458	1.8574	3.0138
-0.99167	21.792	2.179	3.0322
-0.99167	22.125	2.2827	3.1474
-0.99167	22.458	2.3792	3.3769
-0.99167	22.792	1.9034	3.5642
-0.99167	23.125	0.8584	3.8269
-0.99167	23.458	-0.30397	4.4692
-0.99167	23.792	-1.3081	4.9236
-0.99167	24.125	-2.1304	5.0901
-0.99167	24.458	-2.6207	5.3092
-0.99167	24.792	-2.5372	5.2883
-0.99167	25.125	-2.5162	5.4036
-0.99167	25.458	-2.6375	5.4496
-0.99167	25.792	-2.3054	5.2371
-0.99167	26.125	-1.8179	4.6988
-0.99167	26.458	-1.357	4.4045
-0.99167	26.792	-1.0095	4.1583
-0.99167	27.125	-0.90572	4.2193
-0.99167	27.458	-0.79796	4.4927
-0.99167	27.792	-1.155	4.4189
-0.99167	28.125	-1.3579	4.2915
-0.99167	28.458	-1.5347	3.7826
-0.99167	28.792	-1.6661	2.7087
-0.99167	29.125	-1.4475	1.2921
-0.99167	29.458	-1.013	-0.1463
-0.65833	9.7917	-0.083395	4.0153
-0.65833	10.125	-0.15357	5.3862
-0.65833	10.458	-0.89078	5.8239
-0.65833	10.792	-1.0066	6.2356
-0.65833	11.125	-0.75516	5.9438
-0.65833	11.458	-0.50106	5.4228
-0.65833	11.792	-0.52593	4.9985
-0.65833	12.125	-0.55198	4.6995
-0.65833	12.458	-0.39571	4.9486
-0.65833	12.792	0.044326	5.1707
-0.65833	13.125	0.47407	5.4356
-0.65833	13.458	0.69928	5.6766
-0.65833	13.792	0.7014	6.23
-0.65833	14.125	0.68717	6.4999
-0.65833	14.458	0.58193	6.9646
-0.65833	14.792	0.42037	7.3547
-0.65833	15.125	0.30067	7.3519
-0.65833	15.458	0.10665	7.2929
-0.65833	15.792	-0.49998	7.1963
-0.65833	16.125	-0.9928	7.1284
-0.65833	16.458	-1.2415	6.9044
-0.65833	16.792	-1.1698	6.7338
-0.65833	17.125	-0.97839	6.2257
-0.65833	17.458	-0.54923	5.6166
-0.65833	17.792	-0.006583	5.0594
-0.65833	18.125	0.16082	4.491
-0.65833	18.458	0.19354	4.3032
-0.65833	18.792	0.16501	4.4163
-0.65833	19.125	-0.033966	4.6294
-0.65833	19.458	-0.12282	4.4778
-0.65833	19.792	0.092375	4.1215
-0.65833	20.125	0.52724	3.8261
-0.65833	20.458	0.83728	3.6318
-0.65833	20.792	0.75763	3.7832
-0.65833	21.125	0.9379	3.8513
-0.65833	21.458	1.4784	3.7813
-0.65833	21.792	1.7834	3.5775
-0.65833	22.125	1.9246	3.7209
-0.65833	22.458	1.9342	4.0937
-0.65833	22.792	1.3758	4.4566
-0.65833	23.125	0.39829	4.8665
-0.65833	23.458	-0.62755	5.3151
-0.65833	23.792	-1.4974	5.5794
-0.65833	24.125	-2.1733	5.6555
-0.65833	24.458	-2.4377	5.6781
-0.65833	24.792	-2.1847	5.3916
-0.65833	25.125	-2.1739	5.4293
-0.65833	25.458	-2.1962	5.4089
-0.65833	25.792	-1.9038	5.1617
-0.65833	26.125	-1.4181	4.8527
-0.65833	26.458	-1.0411	4.7226
-0.65833	26.792	-0.78173	4.6436
-0.65833	27.125	-0.67639	4.7327
-0.65833	27.458	-0.59872	4.8923
-0.65833	27.792	-0.92943	4.6705
-0.65833	28.125	-1.2226	4.3971
-0.65833	28.458	-1.3914	3.9237
-0.65833	28.792	-1.3548	2.9253
-0.65833	29.125	-1.1448	1.5831
-0.65833	29.458	-0.76913	-0.031595
-0.325	9.7917	0.86113	1.7316
-0.325	10.125	0.63208	2.6045
-0.325	10.458	0.27044	4.1371
-0.325	10.792	-0.20741	6.1457
-0.325	11.125	-0.38841	6.5615
-0.325	11.458	-0.3096	6.2293
-0.325	11.792	-0.41465	5.7148
-0.325	12.125	-0.52695	5.117
-0.325	12.458	-0.45931	5.3088
-0.325	12.792	0.11945	5.2387
-0.325	13.125	0.43705	5.411
-0.325	13.458	0.43823	5.835
-0.325	13.792	0.34043	6.2648
-0.325	14.125	0.34162	6.4687
-0.325	14.458	0.31911	7.179
-0.325	14.792	0.33853	7.646
-0.325	15.125	0.36334	7.7446
-0.325	15.458	0.083955	7.7966
-0.325	15.792	-0.42769	7.7813
-0.325	16.125	-0.70844	7.6356
-0.325	16.458	-0.73759	7.1472
-0.325	16.792	-0.71772	7.0168
-0.325	17.125	-0.62813	6.5278
-0.325	17.458	-0.14439	6.0944
-0.325	17.792	0.30908	5.7088
-0.325	18.125	0.37701	5.2535
-0.325	18.458	0.36634	5.1047
-0.325	18.792	0.43814	4.9091
-0.325	19.125	0.30925	5.0227
-0.325	19.458	0.12463	4.7352
-0.325	19.792	0.11853	4.4434
-0.325	20.125	0.43846	4.2864
-0.325	20.458	0.70692	4.2281
-0.325	20.792	0.63177	4.3514
-0.325	21.125	0.73671	4.4505
-0.325	21.458	1.1908	4.4393
-0.325	21.792	1.5234	4.1614
-0.325	22.125	1.5639	4.2875
-0.325	22.458	1.3796	4.6076
-0.325	22.792	0.84913	5.0344
-0.325	23.125	-0.0095404	5.543
-0.325	23.458	-0.79894	5.7999
-0.325	23.792	-1.4942	5.9501
-0.325	24.125	-2.0214	5.8739
-0.325	24.458	-2.1156	5.5877
-0.325	24.792	-1.8163	4.9794
-0.325	25.125	-1.8417	4.7715
-0.325	25.458	-1.8005	5.0047
-0.325	25.792	-1.4919	4.9834
-0.325	26.125	-1.0556	4.8236
-0.325	26.458	-0.68844	4.8101
-0.325	26.792	-0.49642	4.9613
-0.325	27.125	-0.37997	5.1304
-0.325	27.458	-0.37662	5.2856
-0.325	27.792	-0.77891	5.153
-0.325	28.125	-0.8796	4.6846
-0.325	28.458	-0.96079	3.8211
-0.325	28.792	-0.80539	2.8364
-0.325	29.125	-0.71511	1.3843
-0.325	29.458	-0.74144	-0.11098
0.0083333	9.7917	0.48312	-1.0086
0.0083333	10.125	0.61304	0.067928
0.0083333	10.458	0.6398	3.0406
0.0083333	10.792	0.32018	6.2743
0.0083333	11.125	0.069391	6.9638
0.0083333	11.458	-0.17551	6.6316
0.0083333	11.792	-0.344	6.0612
0.0083333	12.125	-0.38508	5.5525
0.0083333	12.458	-0.33379	5.6744
0.0083333	12.792	-0.00061481	5.6122
0.0083333	13.125	0.18709	5.8201
0.0083333	13.458	0.037215	6.0328
0.0083333	13.792	-0.14425	6.0939
0.0083333	14.125	-0.19039	6.501
0.0083333	14.458	-0.19253	7.0984
0.0083333	14.792	-0.11593	7.4377
0.0083333	15.125	0.056816	7.534
0.0083333	15.458	-0.053793	7.6574
0.0083333	15.792	-0.36448	7.7403
0.0083333	16.125	-0.45182	7.6969
0.0083333	16.458	-0.5176	7.3075
0.0083333	16.792	-0.4906	6.9658
0.0083333	17.125	-0.3314	6.5688
0.0083333	17.458	0.18747	6.3424
0.0083333	17.792	0.5854	6.0808
0.0083333	18.125	0.69398	5.7932
0.0083333	18.458	0.60601	5.4592
0.0083333	18.792	0.51622	5.2193
0.0083333	19.125	0.39406	5.2135
0.0083333	19.458	0.2597	4.8653
0.0083333	19.792	0.19731	4.6475
0.0083333	20.125	0.42105	4.498
0.0083333	20.458	0.61305	4.4548
0.0083333	20.792	0.59256	4.6239
0.0083333	21.125	0.60524	4.8029
0.0083333	21.458	0.83185	4.8386
0.0083333	21.792	0.99462	4.7274
0.0083333	22.125	0.92135	4.8153
0.0083333	22.458	0.74279	5.0087
0.0083333	22.792	0.33516	5.3702
0.0083333	23.125	-0.33037	5.8194
0.0083333	23.458	-1.0228	6.0561
0.0083333	23.792	-1.533	6.1848
0.0083333	24.125	-1.8056	5.795
0.0083333	24.458	-1.778	5.2491
0.0083333	24.792	-1.5198	4.6258
0.0083333	25.125	-1.4099	4.117
0.0083333	25.458	-1.394	4.4514
0.0083333	25.792	-1.1999	4.6523
0.0083333	26.125	-0.88056	4.7307
0.0083333	26.458	-0.58078	4.852
0.0083333	26.792	-0.35851	5.1183
0.0083333	27.125	-0.18313	5.2888
0.0083333	27.458	0.027045	5.3075
0.0083333	27.792	-0.04156	5.0802
0.0083333	28.125	-0.13883	4.5579
0.0083333	28.458	-0.17325	3.5737
0.0083333	28.792	0.0052248	2.7123
0.0083333	29.125	-0.23946	1.1124
0.0083333	29.458	-0.55637	-0.24947
0.34167	9.7917	0.22433	-2.1162
0.34167	10.125	0.57675	-0.89657
0.34167	10.458	0.7058	2.8615
0.34167	10.792	0.56781	6.121
0.34167	11.125	0.36026	6.9951
0.34167	11.458	0.037937	6.6778
0.34167	11.792	-0.16662	6.3421
0.34167	12.125	-0.1916	5.9664
0.34167	12.458	-0.2301	5.8019
0.34167	12.792	-0.015702	5.7954
0.34167	13.125	-0.026037	5.9968
0.34167	13.458	-0.23569	6.0693
0.34167	13.792	-0.49391	6.1292
0.34167	14.125	-0.71341	6.4854
0.34167	14.458	-0.76541	6.8122
0.34167	14.792	-0.61553	7.1183
0.34167	15.125	-0.32084	7.2516
0.34167	15.458	-0.26176	7.4582
0.34167	15.792	-0.3899	7.5573
0.34167	16.125	-0.35405	7.6052
0.34167	16.458	-0.30882	7.2426
0.34167	16.792	-0.2008	6.9421
0.34167	17.125	-0.011149	6.6865
0.34167	17.458	0.33648	6.408
0.34167	17.792	0.64384	6.1996
0.34167	18.125	0.74496	6.0122
0.34167	18.458	0.57386	5.6343
0.34167	18.792	0.50673	5.2844
0.34167	19.125	0.43591	5.0831
0.34167	19.458	0.35508	4.7056
0.34167	19.792	0.23123	4.6378
0.34167	20.125	0.34712	4.5231
0.34167	20.458	0.4925	4.4841
0.34167	20.792	0.39262	4.5584
0.34167	21.125	0.43111	4.6915
0.34167	21.458	0.46143	4.7471
0.34167	21.792	0.38504	4.7697
0.34167	22.125	0.2229	4.8416
0.34167	22.458	0.10785	4.9825
0.34167	22.792	-0.16425	5.3095
0.34167	23.125	-0.66624	5.7417
0.34167	23.458	-1.2826	5.9615
0.34167	23.792	-1.6162	5.9564
0.34167	24.125	-1.7221	5.517
0.34167	24.458	-1.5006	4.9207
0.34167	24.792	-1.1079	4.4635
0.34167	25.125	-0.97781	4.2086
0.34167	25.458	-0.9676	4.3835
0.34167	25.792	-0.8029	4.4377
0.34167	26.125	-0.59515	4.4832
0.34167	26.458	-0.36677	4.7327
0.34167	26.792	-0.19187	4.9808
0.34167	27.125	-0.018338	5.2085
0.34167	27.458	0.23405	5.2614
0.34167	27.792	0.457	4.8329
0.34167	28.125	0.56757	4.1065
0.34167	28.458	0.6531	3.2158
0.34167	28.792	0.54873	2.0508
0.34167	29.125	0.1842	0.49833
0.34167	29.458	-0.31879	-0.47299
0.675	9.7917	0.062986	-1.144
0.675	10.125	0.43591	0.51661
0.675	10.458	0.69634	4.1113
0.675	10.792	0.74563	6.3674
0.675	11.125	0.46233	6.8056
0.675	11.458	0.19257	6.5577
0.675	11.792	-0.0012643	6.2357
0.675	12.125	-0.06155	6.0295
0.675	12.458	-0.15048	5.6893
0.675	12.792	-0.05346	5.6089
0.675	13.125	-0.2949	5.5926
0.675	13.458	-0.64881	5.584
0.675	13.792	-0.92642	5.7429
0.675	14.125	-1.1443	6.232
0.675	14.458	-1.2022	6.5174
0.675	14.792	-1.0942	6.8259
0.675	15.125	-0.76768	7.1247
0.675	15.458	-0.4545	7.3755
0.675	15.792	-0.46633	7.4499
0.675	16.125	-0.3448	7.4866
