x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.7516	-1.5777
-0.99167	10.125	-0.69768	1.3224
-0.99167	10.458	0.34016	2.8763
-0.99167	10.792	0.29863	3.1396
-0.99167	11.125	0.49257	3.0008
-0.99167	11.458	0.3887	3.3469
-0.99167	11.792	0.45109	4.1869
-0.99167	12.125	0.90984	4.6197
-0.99167	12.458	1.2513	4.0798
-0.99167	12.792	1.2389	3.4087
-0.99167	13.125	0.77192	2.6462
-0.99167	13.458	0.2763	2.0999
-0.99167	13.792	-0.18299	2.8996
-0.99167	14.125	-0.48238	3.7316
-0.99167	14.458	-0.75398	4.4973
-0.99167	14.792	-1.1234	4.9764
-0.99167	15.125	-1.2322	5.1486
-0.99167	15.458	-1.0577	5.3112
-0.99167	15.792	-1.0336	5.3787
-0.99167	16.125	-0.70777	5.4975
-0.99167	16.458	-0.28128	5.4536
-0.99167	16.792	0.1441	5.3713
-0.99167	17.125	0.40868	5.361
-0.99167	17.458	0.70346	5.1085
-0.99167	17.792	1.039	5.1438
-0.99167	18.125	1.0357	5.0445
-0.99167	18.458	0.78185	4.818
-0.99167	18.792	0.3126	4.8076
-0.99167	19.125	-0.044992	4.8209
-0.99167	19.458	-0.51494	4.8896
-0.99167	19.792	-0.77295	4.9951
-0.99167	20.125	-0.82432	5.1023
-0.99167	20.458	-1.0206	5.4809
-0.99167	20.792	-1.2321	5.9179
-0.99167	21.125	-1.4306	6.0835
-0.99167	21.458	-1.5765	6.1701
-0.99167	21.792	-1.4698	6.2634
-0.99167	22.125	-1.2118	6.4777
-0.99167	22.458	-0.69301	6.2688
-0.99167	22.792	-0.58387	6.3248
-0.99167	23.125	-0.61132	6.2871
-0.99167	23.458	-0.47163	6.2507
-0.99167	23.792	-0.37962	6.2583
-0.99167	24.125	-0.50775	6.4394
-0.99167	24.458	-0.6217	6.4397
-0.99167	24.792	-0.65544	6.4061
-0.99167	25.125	-0.95769	6.3017
-0.99167	25.458	-1.5114	6.0812
-0.99167	25.792	-1.7607	5.532
-0.99167	26.125	-1.8009	4.9693
-0.99167	26.458	-1.8321	4.3642
-0.99167	26.792	-1.6236	3.7751
-0.99167	27.125	-1.4417	3.3397
-0.99167	27.458	-1.2096	3.3144
-0.99167	27.792	-1.2716	3.3712
-0.99167	28.125	-1.2981	3.5822
-0.99167	28.458	-1.3583	3.4309
-0.99167	28.792	-1.385	2.7309
-0.99167	29.125	-1.2459	1.4058
-0.99167	29.458	-0.2966	-0.17953
-0.65833	9.7917	0.33144	2.1813
-0.65833	10.125	0.76327	4.4371
-0.65833	10.458	0.98012	5.6319
-0.65833	10.792	0.57529	5.424
-0.65833	11.125	0.021962	4.9414
-0.65833	11.458	-0.0798	4.9356
-0.65833	11.792	0.28471	5.9117
-0.65833	12.125	0.56092	6.1622
-0.65833	12.458	0.91745	5.5033
-0.65833	12.792	0.83431	4.5774
-0.65833	13.125	0.62405	3.7221
-0.65833	13.458	0.077867	3.3346
-0.65833	13.792	-0.28327	4.1841
-0.65833	14.125	-0.55773	5.1324
-0.65833	14.458	-0.95207	5.8848
-0.65833	14.792	-1.2997	6.1251
-0.65833	15.125	-1.2922	6.0259
-0.65833	15.458	-1.1225	6.0422
-0.65833	15.792	-1.0845	6.1926
-0.65833	16.125	-0.67053	6.2242
-0.65833	16.458	-0.24793	6.1103
-0.65833	16.792	0.046269	5.9654
-0.65833	17.125	0.24469	5.9606
-0.65833	17.458	0.67345	5.9549
-0.65833	17.792	1.0975	5.9205
-0.65833	18.125	0.96722	5.7983
-0.65833	18.458	0.54939	5.731
-0.65833	18.792	0.22461	5.8022
-0.65833	19.125	-0.1351	5.7525
-0.65833	19.458	-0.58371	5.6886
-0.65833	19.792	-0.98921	5.8222
-0.65833	20.125	-1.0545	6.136
-0.65833	20.458	-1.2534	6.4575
-0.65833	20.792	-1.4072	6.896
-0.65833	21.125	-1.5283	6.9492
-0.65833	21.458	-1.5994	6.8089
-0.65833	21.792	-1.4304	6.8602
-0.65833	22.125	-1.1833	6.9553
-0.65833	22.458	-0.61048	6.7182
-0.65833	22.792	-0.38584	6.6279
-0.65833	23.125	-0.46215	6.4141
-0.65833	23.458	-0.40624	6.2449
-0.65833	23.792	-0.33836	6.1574
-0.65833	24.125	-0.47047	6.3049
-0.65833	24.458	-0.65118	6.3839
-0.65833	24.792	-0.75381	6.4874
-0.65833	25.125	-0.90111	6.4472
-0.65833	25.458	-1.3473	6.302
-0.65833	25.792	-1.5143	5.7961
-0.65833	26.125	-1.5322	5.1263
-0.65833	26.458	-1.4638	4.3511
-0.65833	26.792	-1.3962	3.5924
-0.65833	27.125	-1.1868	3.2356
-0.65833	27.458	-0.97827	3.2344
-0.65833	27.792	-1.0044	3.3446
-0.65833	28.125	-0.968	3.6607
-0.65833	28.458	-0.96252	3.468
-0.65833	28.792	-0.89273	2.754
-0.65833	29.125	-0.64691	1.5313
-0.65833	29.458	0.070194	-0.11385
-0.325	9.7917	0.98003	5.1701
-0.325	10.125	1.0256	6.4003
-0.325	10.458	0.62941	6.7508
-0.325	10.792	0.12359	6.3351
-0.325	11.125	-0.11935	5.7193
-0.325	11.458	0.081548	5.7662
-0.325	11.792	0.4004	6.6876
-0.325	12.125	0.43901	6.7285
-0.325	12.458	0.46113	6.3518
-0.325	12.792	0.52661	5.7575
-0.325	13.125	0.36303	5.1916
-0.325	13.458	-0.026029	4.7995
-0.325	13.792	-0.38491	5.2756
-0.325	14.125	-0.67603	5.9189
-0.325	14.458	-1.0312	6.6171
-0.325	14.792	-1.1902	6.8109
-0.325	15.125	-1.0644	6.5605
-0.325	15.458	-0.87383	6.4191
-0.325	15.792	-0.76543	6.3016
-0.325	16.125	-0.47209	6.2608
-0.325	16.458	-0.10916	6.1253
-0.325	16.792	0.20344	6.0307
-0.325	17.125	0.38295	6.0742
-0.325	17.458	0.66525	6.2522
-0.325	17.792	0.94126	6.3746
-0.325	18.125	0.76947	6.3104
-0.325	18.458	0.40022	6.4619
-0.325	18.792	0.12918	6.5252
-0.325	19.125	-0.25574	6.5956
-0.325	19.458	-0.73784	6.6245
-0.325	19.792	-1.1195	6.7353
-0.325	20.125	-1.1364	6.9992
-0.325	20.458	-1.2273	7.1133
-0.325	20.792	-1.5176	7.3327
-0.325	21.125	-1.5978	7.5307
-0.325	21.458	-1.6173	7.3769
-0.325	21.792	-1.3697	7.3497
-0.325	22.125	-1.0303	7.215
-0.325	22.458	-0.48384	6.8997
-0.325	22.792	-0.24902	6.52
-0.325	23.125	-0.34474	6.2105
-0.325	23.458	-0.36301	6.0093
-0.325	23.792	-0.34007	5.8609
-0.325	24.125	-0.47501	5.9855
-0.325	24.458	-0.63677	6.0826
-0.325	24.792	-0.71959	6.0816
-0.325	25.125	-0.81808	6.0643
-0.325	25.458	-1.1627	5.9844
-0.325	25.792	-1.3114	5.6638
-0.325	26.125	-1.3157	5.1018
-0.325	26.458	-1.234	4.299
-0.325	26.792	-1.2064	3.558
-0.325	27.125	-1.007	3.1756
-0.325	27.458	-0.82184	3.2141
-0.325	27.792	-0.76621	3.3692
-0.325	28.125	-0.65214	3.4936
-0.325	28.458	-0.59615	3.2845
-0.325	28.792	-0.61039	3.0072
-0.325	29.125	-0.3566	1.7002
-0.325	29.458	-0.28913	-0.12921
