x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	1.8533	-0.0038926
-0.99167	10.125	1.2221	0.8142
-0.99167	10.458	0.79872	2.3595
-0.99167	10.792	1.0336	3.3144
-0.99167	11.125	1.5238	3.4892
-0.99167	11.458	1.0548	3.1334
-0.99167	11.792	0.95087	3.5255
-0.99167	12.125	1.0627	3.9582
-0.99167	12.458	0.94329	4.074
-0.99167	12.792	0.58394	4.0642
-0.99167	13.125	0.16948	3.7446
-0.99167	13.458	-0.33373	3.5331
-0.99167	13.792	-0.62894	3.8922
-0.99167	14.125	-0.8526	4.0851
-0.99167	14.458	-0.70731	3.734
-0.99167	14.792	-0.42338	3.4877
-0.99167	15.125	-0.097311	3.0552
-0.99167	15.458	0.37383	2.5475
-0.99167	15.792	0.87767	2.5257
-0.99167	16.125	1.0524	2.6551
-0.99167	16.458	1.1062	3.0911
-0.99167	16.792	1.1995	3.3014
-0.99167	17.125	1.3196	3.4896
-0.99167	17.458	1.5224	3.6623
-0.99167	17.792	1.6391	4.0568
-0.99167	18.125	1.5531	4.631
-0.99167	18.458	0.9996	5.1719
-0.99167	18.792	0.40595	5.6954
-0.99167	19.125	-0.2128	6.2342
-0.99167	19.458	-0.69642	6.2612
-0.99167	19.792	-0.99642	6.2792
-0.99167	20.125	-1.0209	6.2088
-0.99167	20.458	-1.28	6.26
-0.99167	20.792	-1.5983	6.2693
-0.99167	21.125	-1.7185	6.0859
-0.99167	21.458	-1.627	5.992
-0.99167	21.792	-1.6824	5.9336
-0.99167	22.125	-1.3993	5.6933
-0.99167	22.458	-0.8061	5.4062
-0.99167	22.792	-0.78186	5.4635
-0.99167	23.125	-1.1128	5.4965
-0.99167	23.458	-1.1024	5.4631
-0.99167	23.792	-1.032	5.1672
-0.99167	24.125	-0.93886	4.8255
-0.99167	24.458	-0.92936	4.3746
-0.99167	24.792	-0.72953	3.8547
-0.99167	25.125	-0.37525	3.2972
-0.99167	25.458	-0.17084	2.975
-0.99167	25.792	-0.064486	2.8225
-0.99167	26.125	-0.10942	2.4463
-0.99167	26.458	-0.46198	2.032
-0.99167	26.792	-0.90397	1.61
-0.99167	27.125	-1.2353	1.5741
-0.99167	27.458	-1.61	1.8822
-0.99167	27.792	-1.8777	1.9951
-0.99167	28.125	-2.0463	1.8956
-0.99167	28.458	-1.9485	1.5125
-0.99167	28.792	-1.8617	0.86295
-0.99167	29.125	-1.3942	0.46447
-0.99167	29.458	-0.70543	-0.27411
-0.65833	9.7917	-0.46583	2.2645
-0.65833	10.125	-0.0010886	3.6018
-0.65833	10.458	0.064777	5.5712
-0.65833	10.792	0.65595	5.8826
-0.65833	11.125	1.0319	5.1225
-0.65833	11.458	0.86146	4.1398
-0.65833	11.792	0.88245	4.3133
-0.65833	12.125	0.91627	4.9651
-0.65833	12.458	0.68428	5.6195
-0.65833	12.792	0.69683	5.9066
-0.65833	13.125	0.37532	5.6803
-0.65833	13.458	-0.20106	5.3957
-0.65833	13.792	-0.5541	5.3237
-0.65833	14.125	-0.69349	5.1898
-0.65833	14.458	-0.55555	4.7899
-0.65833	14.792	-0.25262	4.4107
-0.65833	15.125	0.24694	4.0215
-0.65833	15.458	0.6912	3.5516
-0.65833	15.792	0.95575	3.5339
-0.65833	16.125	1.0268	3.5522
-0.65833	16.458	1.0663	3.8163
-0.65833	16.792	1.3299	4.0055
-0.65833	17.125	1.4225	4.1737
-0.65833	17.458	1.4876	4.3947
-0.65833	17.792	1.4952	4.625
-0.65833	18.125	1.3224	5.2339
-0.65833	18.458	0.67016	6.062
-0.65833	18.792	0.19025	6.5079
-0.65833	19.125	-0.33344	6.9818
-0.65833	19.458	-0.82385	7.1186
-0.65833	19.792	-1.0636	7.0642
-0.65833	20.125	-0.98697	6.9424
-0.65833	20.458	-1.1405	7.1375
-0.65833	20.792	-1.5198	7.0486
-0.65833	21.125	-1.6141	6.7223
-0.65833	21.458	-1.4456	6.5541
-0.65833	21.792	-1.3937	6.3889
-0.65833	22.125	-1.1978	6.1753
-0.65833	22.458	-0.70523	5.9424
-0.65833	22.792	-0.62513	5.9268
-0.65833	23.125	-0.8647	5.8799
-0.65833	23.458	-0.88966	5.92
-0.65833	23.792	-0.73073	5.4664
-0.65833	24.125	-0.54473	5.0371
-0.65833	24.458	-0.47522	4.584
-0.65833	24.792	-0.40866	3.9179
-0.65833	25.125	-0.11324	3.3494
-0.65833	25.458	-0.05624	2.9361
-0.65833	25.792	-0.031023	2.784
-0.65833	26.125	-0.26098	2.5722
-0.65833	26.458	-0.59408	2.2796
-0.65833	26.792	-0.94943	2.008
-0.65833	27.125	-1.1867	1.8528
-0.65833	27.458	-1.5619	2.0185
-0.65833	27.792	-1.7706	2.1276
-0.65833	28.125	-1.8858	2.0518
-0.65833	28.458	-1.6843	1.7816
-0.65833	28.792	-1.5295	1.1034
-0.65833	29.125	-1.1063	0.51794
-0.65833	29.458	-0.26991	-0.2717
-0.325	9.7917	-1.8219	3.1276
-0.325	10.125	-1.4257	5.3715
-0.325	10.458	-0.79222	7.131
-0.325	10.792	0.073558	7.2377
-0.325	11.125	0.41043	6.337
-0.325	11.458	0.55779	5.1822
-0.325	11.792	0.54236	5.3029
-0.325	12.125	0.43628	5.8233
-0.325	12.458	0.33986	6.5701
-0.325	12.792	0.34004	7.0449
-0.325	13.125	0.18939	6.7907
-0.325	13.458	-0.24247	6.3231
-0.325	13.792	-0.448	6.1384
-0.325	14.125	-0.49752	5.8323
-0.325	14.458	-0.34759	5.5818
-0.325	14.792	0.0045744	5.165
-0.325	15.125	0.44915	4.9683
-0.325	15.458	0.81922	4.6855
-0.325	15.792	0.9124	4.5532
-0.325	16.125	0.96295	4.4895
-0.325	16.458	1.0757	4.5531
-0.325	16.792	1.3145	4.6259
-0.325	17.125	1.3884	4.7048
-0.325	17.458	1.3788	5.0235
-0.325	17.792	1.4591	5.0431
-0.325	18.125	1.2258	5.4607
-0.325	18.458	0.60617	6.1394
-0.325	18.792	0.22202	6.5475
-0.325	19.125	-0.31848	7.0308
-0.325	19.458	-0.85922	7.2691
-0.325	19.792	-1.0282	7.2536
-0.325	20.125	-0.96904	7.2721
-0.325	20.458	-1.2138	7.4241
-0.325	20.792	-1.5261	7.2786
-0.325	21.125	-1.5743	6.9627
-0.325	21.458	-1.295	6.697
-0.325	21.792	-1.2093	6.508
-0.325	22.125	-0.96234	6.4666
-0.325	22.458	-0.48333	6.3349
-0.325	22.792	-0.26895	6.142
-0.325	23.125	-0.49165	6.054
-0.325	23.458	-0.53461	6.0725
-0.325	23.792	-0.24392	5.535
-0.325	24.125	0.0048782	4.9956
-0.325	24.458	0.039354	4.4576
-0.325	24.792	0.082902	3.6903
-0.325	25.125	0.15644	3.1255
-0.325	25.458	-0.063099	2.7768
-0.325	25.792	-0.1885	2.661
-0.325	26.125	-0.43835	2.6323
-0.325	26.458	-0.6951	2.3758
-0.325	26.792	-0.98524	2.2085
-0.325	27.125	-1.2294	2.1821
-0.325	27.458	-1.5198	2.1942
-0.325	27.792	-1.6196	2.3317
-0.325	28.125	-1.57	2.0532
-0.325	28.458	-1.4085	1.942
-0.325	28.792	-1.111	1.401
-0.325	29.125	-0.58435	0.68668
-0.325	29.458	-0.058165	-0.27994
0.0083333	9.7917	-1.5963	2.9478
0.0083333	10.125	-0.75323	5.2046
0.0083333	10.458	-0.22321	6.9691
0.0083333	10.792	0.12427	7.3899
0.0083333	11.125	0.2387	6.6561
0.0083333	11.458	0.16177	5.9323
0.0083333	11.792	0.1337	6.0199
0.0083333	12.125	0.10794	6.4839
0.0083333	12.458	0.13642	6.973
0.0083333	12.792	0.24712	7.4619
0.0083333	13.125	0.11763	7.457
