x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.8921	-0.388
-0.99167	10.125	-1.1949	0.7366
-0.99167	10.458	0.0068671	1.0483
-0.99167	10.792	0.16813	1.4989
-0.99167	11.125	-0.18805	1.3873
-0.99167	11.458	-0.53288	2.1712
-0.99167	11.792	-1.0612	3.6282
-0.99167	12.125	-1.55	4.4904
-0.99167	12.458	-1.493	4.6817
-0.99167	12.792	-0.75076	4.745
-0.99167	13.125	-0.23027	4.4652
-0.99167	13.458	0.20084	4.2462
-0.99167	13.792	0.58729	4.4515
-0.99167	14.125	0.81655	4.6261
-0.99167	14.458	0.89364	5.1241
-0.99167	14.792	0.90889	5.2734
-0.99167	15.125	0.78898	5.482
-0.99167	15.458	0.68812	5.4347
-0.99167	15.792	0.092958	5.5713
-0.99167	16.125	-0.43235	5.8073
-0.99167	16.458	-0.88762	5.818
-0.99167	16.792	-1.0894	5.663
-0.99167	17.125	-1.4935	5.6865
-0.99167	17.458	-1.5492	5.5767
-0.99167	17.792	-1.3064	5.5417
-0.99167	18.125	-1.2563	5.3756
-0.99167	18.458	-1.2324	5.2783
-0.99167	18.792	-0.98402	5.1293
-0.99167	19.125	-0.72648	5.2144
-0.99167	19.458	-0.4857	5.1645
-0.99167	19.792	-0.26566	5.1813
-0.99167	20.125	0.086977	5.2183
-0.99167	20.458	0.15155	5.2378
-0.99167	20.792	0.052422	5.262
-0.99167	21.125	0.053931	5.0507
-0.99167	21.458	0.056052	4.8148
-0.99167	21.792	0.079425	4.9334
-0.99167	22.125	0.14299	5.24
-0.99167	22.458	0.39448	5.2708
-0.99167	22.792	0.45838	5.36
-0.99167	23.125	0.090816	5.4834
-0.99167	23.458	-0.45168	5.5877
-0.99167	23.792	-1.0886	5.6827
-0.99167	24.125	-1.4959	5.7697
-0.99167	24.458	-1.8194	6.0521
-0.99167	24.792	-1.971	6.1689
-0.99167	25.125	-2.2981	6.4517
-0.99167	25.458	-2.6803	6.6013
-0.99167	25.792	-2.6562	6.5309
-0.99167	26.125	-2.3722	6.1302
-0.99167	26.458	-1.9644	5.6003
-0.99167	26.792	-1.7146	5.0291
-0.99167	27.125	-1.4688	4.5558
-0.99167	27.458	-1.2151	3.9233
-0.99167	27.792	-1.2203	3.5108
-0.99167	28.125	-1.1951	3.3679
-0.99167	28.458	-0.93896	2.8417
-0.99167	28.792	-0.61138	2.1898
-0.99167	29.125	-0.16369	0.74443
-0.99167	29.458	-0.098558	-0.38711
