x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-3.1156	4.493
-0.99167	10.125	-2.9341	1.4938
-0.99167	10.458	-2.7748	-0.46275
-0.99167	10.792	-1.8683	0.85527
-0.99167	11.125	-0.17387	3.2333
-0.99167	11.458	0.99129	4.2826
-0.99167	11.792	1.1919	4.1213
-0.99167	12.125	0.93498	4.0637
-0.99167	12.458	1.1002	3.9436
-0.99167	12.792	1.1294	3.8753
-0.99167	13.125	0.9631	3.555
-0.99167	13.458	0.44545	3.4204
-0.99167	13.792	-0.097741	4.3249
-0.99167	14.125	-0.73149	5.3535
-0.99167	14.458	-1.3331	5.8683
-0.99167	14.792	-1.5347	5.8511
-0.99167	15.125	-1.4891	5.475
-0.99167	15.458	-1.2817	5.1217
-0.99167	15.792	-1.1117	4.6025
-0.99167	16.125	-0.93188	4.3724
-0.99167	16.458	-0.61446	4.3637
-0.99167	16.792	-0.37072	4.1608
-0.99167	17.125	-0.096518	4.1491
-0.99167	17.458	0.12188	3.7952
-0.99167	17.792	0.27089	3.5365
-0.99167	18.125	0.1856	3.2631
-0.99167	18.458	0.19802	3.2793
-0.99167	18.792	0.29931	3.3373
-0.99167	19.125	0.51502	3.2355
-0.99167	19.458	0.83091	3.2513
-0.99167	19.792	1.2693	3.216
-0.99167	20.125	1.645	2.7215
-0.99167	20.458	1.8102	2.5634
-0.99167	20.792	1.6857	2.6315
-0.99167	21.125	1.4961	2.9385
-0.99167	21.458	1.2475	3.5676
-0.99167	21.792	0.85739	4.1705
-0.99167	22.125	0.057263	4.4288
-0.99167	22.458	-0.62851	4.8047
-0.99167	22.792	-1.5062	5.262
-0.99167	23.125	-2.5747	5.9214
-0.99167	23.458	-2.9554	6.1055
-0.99167	23.792	-2.8094	5.9488
-0.99167	24.125	-2.5187	5.4891
-0.99167	24.458	-2.198	5.354
-0.99167	24.792	-1.6841	5.2481
-0.99167	25.125	-1.4193	5.1787
-0.99167	25.458	-1.4548	5.2002
-0.99167	25.792	-1.3811	5.2683
-0.99167	26.125	-1.2777	5.3483
-0.99167	26.458	-1.1356	5.2509
-0.99167	26.792	-1.188	4.9994
-0.99167	27.125	-1.1152	4.4853
-0.99167	27.458	-1.2088	3.7486
-0.99167	27.792	-1.4619	3.0422
-0.99167	28.125	-1.4879	2.4988
-0.99167	28.458	-1.3552	2.1943
-0.99167	28.792	-1.1098	1.7633
-0.99167	29.125	-0.79955	1.0974
-0.99167	29.458	-0.61982	-0.15513
-0.65833	9.7917	-1.5273	4.6255
-0.65833	10.125	-1.676	2.4984
-0.65833	10.458	-1.5663	1.2231
-0.65833	10.792	-1.1729	2.4963
-0.65833	11.125	0.20184	4.6955
-0.65833	11.458	0.89034	5.5363
-0.65833	11.792	0.84396	5.0511
-0.65833	12.125	0.73226	4.9321
-0.65833	12.458	0.85711	5.1843
-0.65833	12.792	0.89296	5.3892
-0.65833	13.125	0.8057	5.2858
-0.65833	13.458	0.3934	5.1039
-0.65833	13.792	-0.22815	6.1536
-0.65833	14.125	-0.73197	6.9205
-0.65833	14.458	-1.1603	7.381
-0.65833	14.792	-1.1795	7.4041
-0.65833	15.125	-1.0659	6.9194
-0.65833	15.458	-0.93025	6.4349
-0.65833	15.792	-0.83439	5.8361
-0.65833	16.125	-0.81001	5.572
-0.65833	16.458	-0.62954	5.4738
-0.65833	16.792	-0.32783	4.9917
-0.65833	17.125	-0.13666	4.8178
-0.65833	17.458	0.014071	4.5359
-0.65833	17.792	0.21987	4.2896
-0.65833	18.125	0.3145	4.0069
-0.65833	18.458	0.45455	4.0583
-0.65833	18.792	0.40064	4.1742
-0.65833	19.125	0.40281	4.1666
-0.65833	19.458	0.68989	4.1795
-0.65833	19.792	1.1459	3.9367
-0.65833	20.125	1.4749	3.7801
-0.65833	20.458	1.6322	3.7359
-0.65833	20.792	1.3213	3.6954
-0.65833	21.125	1.0251	4.0368
-0.65833	21.458	0.74719	4.6575
-0.65833	21.792	0.24696	5.1916
-0.65833	22.125	-0.4665	5.4214
-0.65833	22.458	-0.89391	5.6443
-0.65833	22.792	-1.8139	6.0486
-0.65833	23.125	-2.7214	6.2803
-0.65833	23.458	-2.8789	6.1337
-0.65833	23.792	-2.6358	5.887
-0.65833	24.125	-2.229	5.3777
-0.65833	24.458	-1.9174	5.1698
-0.65833	24.792	-1.3813	4.8456
-0.65833	25.125	-1.1645	4.8333
-0.65833	25.458	-1.1464	4.9624
-0.65833	25.792	-1.1095	5.1989
-0.65833	26.125	-1.0082	5.4784
-0.65833	26.458	-0.87109	5.4561
-0.65833	26.792	-0.81212	5.2087
-0.65833	27.125	-0.74724	4.7186
-0.65833	27.458	-0.99113	3.884
-0.65833	27.792	-1.2821	3.0761
-0.65833	28.125	-1.2628	2.1616
-0.65833	28.458	-1.0773	1.861
-0.65833	28.792	-0.85542	1.7218
-0.65833	29.125	-0.70297	1.1255
-0.65833	29.458	-0.60782	-0.074747
-0.325	9.7917	-0.052611	4.6879
-0.325	10.125	-0.33449	3.6049
-0.325	10.458	-0.53978	3.2586
-0.325	10.792	-0.73961	4.4607
-0.325	11.125	-0.1466	5.7567
-0.325	11.458	0.32868	6.0837
-0.325	11.792	0.37522	5.6401
-0.325	12.125	0.47744	5.5102
-0.325	12.458	0.55368	5.9201
-0.325	12.792	0.6365	6.1092
-0.325	13.125	0.49379	6.4641
-0.325	13.458	-0.069509	6.4387
-0.325	13.792	-0.51219	7.1452
-0.325	14.125	-0.81525	7.7559
-0.325	14.458	-0.98858	7.9989
-0.325	14.792	-0.91857	7.9775
-0.325	15.125	-0.68956	7.4589
-0.325	15.458	-0.56999	6.9889
-0.325	15.792	-0.57687	6.4817
-0.325	16.125	-0.58069	6.1381
-0.325	16.458	-0.41255	5.7942
-0.325	16.792	-0.2239	5.3638
-0.325	17.125	-0.12552	5.1745
-0.325	17.458	0.10051	5.1042
-0.325	17.792	0.35522	4.8577
-0.325	18.125	0.3854	4.5653
-0.325	18.458	0.35939	4.5839
-0.325	18.792	0.36001	4.7744
-0.325	19.125	0.38357	4.7796
-0.325	19.458	0.56073	4.7734
-0.325	19.792	0.84896	4.4663
-0.325	20.125	1.1577	4.5234
-0.325	20.458	1.1935	4.5612
-0.325	20.792	0.75542	4.8027
-0.325	21.125	0.389	5.1719
-0.325	21.458	0.046302	5.6395
-0.325	21.792	-0.36378	5.8498
-0.325	22.125	-0.94589	6.039
-0.325	22.458	-1.2336	6.3205
-0.325	22.792	-1.9316	6.4498
-0.325	23.125	-2.5144	6.3942
-0.325	23.458	-2.5455	5.9884
-0.325	23.792	-2.2443	5.6204
-0.325	24.125	-1.8294	5.0899
-0.325	24.458	-1.3579	4.6811
-0.325	24.792	-1.0437	4.4491
-0.325	25.125	-1.0173	4.4664
-0.325	25.458	-0.98977	4.7904
-0.325	25.792	-0.96219	5.1196
-0.325	26.125	-0.81115	5.4519
-0.325	26.458	-0.7066	5.6319
-0.325	26.792	-0.6342	5.5131
-0.325	27.125	-0.32281	5.1207
-0.325	27.458	-0.53645	4.1966
-0.325	27.792	-0.86376	3.1483
-0.325	28.125	-0.8702	2.0501
-0.325	28.458	-0.68209	1.5824
-0.325	28.792	-0.48138	1.4082
-0.325	29.125	-0.23111	0.87934
-0.325	29.458	-0.0049597	-0.14712
0.0083333	9.7917	0.61918	5.3702
0.0083333	10.125	0.20607	4.6912
0.0083333	10.458	-0.0012889	4.7524
0.0083333	10.792	-0.063853	5.7839
0.0083333	11.125	0.029981	6.3865
0.0083333	11.458	0.1036	6.3402
0.0083333	11.792	0.16319	6.0999
0.0083333	12.125	0.25348	6.0922
0.0083333	12.458	0.18847	6.35
0.0083333	12.792	0.12301	6.5656
0.0083333	13.125	0.1449	7.0515
0.0083333	13.458	-0.40744	7.2864
0.0083333	13.792	-0.67761	7.5677
0.0083333	14.125	-0.90009	7.8414
0.0083333	14.458	-0.95898	7.8914
0.0083333	14.792	-0.78187	7.795
0.0083333	15.125	-0.38834	7.4968
0.0083333	15.458	-0.16747	7.1811
0.0083333	15.792	-0.20961	6.8582
0.0083333	16.125	-0.12825	6.4608
0.0083333	16.458	-0.078785	5.9415
0.0083333	16.792	0.055848	5.3559
0.0083333	17.125	0.20459	5.1212
0.0083333	17.458	0.39088	5.1382
0.0083333	17.792	0.54744	5.0662
0.0083333	18.125	0.49502	4.8766
0.0083333	18.458	0.33732	4.7415
0.0083333	18.792	0.25492	4.6941
0.0083333	19.125	0.30136	4.7688
0.0083333	19.458	0.34982	4.9359
0.0083333	19.792	0.54673	4.8237
0.0083333	20.125	0.68758	4.9836
0.0083333	20.458	0.69109	5.1459
0.0083333	20.792	0.26777	5.3233
0.0083333	21.125	-0.23523	5.6096
0.0083333	21.458	-0.54083	6.0324
0.0083333	21.792	-0.97607	6.293
0.0083333	22.125	-1.4347	6.4133
0.0083333	22.458	-1.5632	6.428
0.0083333	22.792	-1.9199	6.4506
0.0083333	23.125	-2.1862	6.2985
0.0083333	23.458	-2.1422	5.8874
0.0083333	23.792	-1.7409	5.459
0.0083333	24.125	-1.4471	4.951
0.0083333	24.458	-1.1072	4.5381
0.0083333	24.792	-0.89623	4.2838
0.0083333	25.125	-0.88256	4.1571
0.0083333	25.458	-0.87441	4.5632
0.0083333	25.792	-0.86636	5.0977
0.0083333	26.125	-0.74455	5.5449
0.0083333	26.458	-0.50369	5.7947
0.0083333	26.792	-0.2534	5.6328
0.0083333	27.125	0.20148	5.1938
0.0083333	27.458	0.19955	4.2819
0.0083333	27.792	-0.051595	3.1598
0.0083333	28.125	-0.23137	1.9538
0.0083333	28.458	-0.24862	1.3234
0.0083333	28.792	0.058471	1.1284
0.0083333	29.125	0.43798	0.4618
0.0083333	29.458	0.74422	-0.30669
0.34167	9.7917	0.72589	6.476
0.34167	10.125	0.6316	6.0844
0.34167	10.458	0.34977	6.0688
0.34167	10.792	-0.052031	6.1694
0.34167	11.125	-0.056471	6.1447
0.34167	11.458	-0.014718	6.1298
0.34167	11.792	0.04755	6.109
0.34167	12.125	-0.054111	6.164
0.34167	12.458	-0.20733	6.3019
0.34167	12.792	-0.28277	6.7655
0.34167	13.125	-0.38127	7.2564
0.34167	13.458	-0.67229	7.5553
0.34167	13.792	-0.8059	7.6745
0.34167	14.125	-0.90909	7.7856
0.34167	14.458	-0.85526	7.7668
0.34167	14.792	-0.57165	7.6067
0.34167	15.125	-0.081391	7.3884
0.34167	15.458	0.15876	7.1258
0.34167	15.792	0.20086	6.8615
0.34167	16.125	0.26764	6.4921
0.34167	16.458	0.26302	5.9876
0.34167	16.792	0.34011	5.4599
0.34167	17.125	0.47899	5.1839
0.34167	17.458	0.61887	5.1053
0.34167	17.792	0.65131	5.0241
0.34167	18.125	0.45794	4.8947
0.34167	18.458	0.25045	4.6715
0.34167	18.792	0.11568	4.4615
0.34167	19.125	0.20551	4.5936
0.34167	19.458	0.2463	4.7225
0.34167	19.792	0.40076	4.6469
0.34167	20.125	0.42113	4.7131
0.34167	20.458	0.23316	4.8789
0.34167	20.792	-0.26801	5.0474
0.34167	21.125	-0.70706	5.3337
0.34167	21.458	-1.0495	5.7026
0.34167	21.792	-1.4506	5.8753
0.34167	22.125	-1.755	5.9778
0.34167	22.458	-1.7815	5.9498
0.34167	22.792	-1.8505	5.9674
0.34167	23.125	-1.9143	5.9537
0.34167	23.458	-1.7111	5.7416
0.34167	23.792	-1.3264	5.5175
0.34167	24.125	-1.0866	5.1708
0.34167	24.458	-0.93196	4.7392
0.34167	24.792	-0.60245	4.5738
0.34167	25.125	-0.58717	4.5522
0.34167	25.458	-0.62915	4.9033
0.34167	25.792	-0.58846	5.3558
0.34167	26.125	-0.4421	5.6419
0.34167	26.458	-0.13976	5.8086
0.34167	26.792	0.21987	5.5343
0.34167	27.125	0.74707	5.064
0.34167	27.458	0.93139	4.359
0.34167	27.792	0.70666	3.1548
0.34167	28.125	0.37813	1.7574
0.34167	28.458	0.26479	1.179
0.34167	28.792	0.36685	0.83929
0.34167	29.125	0.40828	0.060964
0.34167	29.458	0.40464	-0.52009
0.675	9.7917	0.34813	7.1844
0.675	10.125	0.23806	6.872
0.675	10.458	0.011599	6.5433
0.675	10.792	-0.06256	5.911
0.675	11.125	-0.1408	5.6982
0.675	11.458	-0.22121	5.6424
0.675	11.792	-0.32177	5.6484
0.675	12.125	-0.46963	5.7848
0.675	12.458	-0.78893	6.0951
0.675	12.792	-0.8752	6.6783
0.675	13.125	-0.91185	7.0825
0.675	13.458	-1.1086	7.3986
0.675	13.792	-1.1161	7.5388
0.675	14.125	-0.9842	7.7077
0.675	14.458	-0.76017	7.6795
0.675	14.792	-0.41264	7.5263
0.675	15.125	0.0069877	7.3392
0.675	15.458	0.34683	7.1046
0.675	15.792	0.44702	6.7325
0.675	16.125	0.55968	6.3336
0.675	16.458	0.55614	5.8961
0.675	16.792	0.58488	5.433
0.675	17.125	0.63841	5.1654
0.675	17.458	0.66907	4.9709
0.675	17.792	0.54496	4.7869
0.675	18.125	0.26292	4.6091
0.675	18.458	0.10209	4.4537
0.675	18.792	-0.01901	4.2954
0.675	19.125	0.034334	4.4322
0.675	19.458	0.11925	4.3449
0.675	19.792	0.43892	4.1218
0.675	20.125	0.18906	4.2432
0.675	20.458	-0.14026	4.3616
0.675	20.792	-0.71171	4.5142
0.675	21.125	-1.0977	4.7989
0.675	21.458	-1.4333	5.119
0.675	21.792	-1.8315	5.1731
0.675	22.125	-2.0528	5.2339
0.675	22.458	-1.8567	5.3562
0.675	22.792	-1.6839	5.5315
0.675	23.125	-1.6607	5.6601
0.675	23.458	-1.3409	5.7188
0.675	23.792	-1.0059	5.649
0.675	24.125	-0.73559	5.5811
0.675	24.458	-0.55564	5.4337
0.675	24.792	-0.31945	5.3146
0.675	25.125	-0.30632	5.3083
0.675	25.458	-0.40068	5.4376
0.675	25.792	-0.3463	5.6236
0.675	26.125	-0.22676	5.5905
0.675	26.458	0.20497	5.4529
0.675	26.792	0.66223	5.1418
0.675	27.125	1.2228	4.8611
0.675	27.458	1.4624	4.0391
0.675	27.792	1.2384	2.885
0.675	28.125	0.92513	1.6543
0.675	28.458	0.72748	1.1671
0.675	28.792	0.7135	0.88866
0.675	29.125	0.5318	0.29147
0.675	29.458	0.25153	-0.50278
1.0083	9.7917	-0.081279	7.2536
1.0083	10.125	0.069196	7.0457
1.0083	10.458	0.055911	6.227
1.0083	10.792	0.048109	5.4524
1.0083	11.125	-0.16194	5.2196
1.0083	11.458	-0.43531	5.0387
1.0083	11.792	-0.60733	5.1383
1.0083	12.125	-0.84592	5.3828
1.0083	12.458	-1.1845	5.7183
1.0083	12.792	-1.2274	6.2569
1.0083	13.125	-1.3006	6.5884
1.0083	13.458	-1.4833	7.0477
1.0083	13.792	-1.3942	7.2939
1.0083	14.125	-1.1291	7.458
1.0083	14.458	-0.73906	7.4458
1.0083	14.792	-0.28863	7.2886
1.0083	15.125	0.17241	7.1156
1.0083	15.458	0.59008	6.7952
1.0083	15.792	0.70908	6.3181
1.0083	16.125	0.8445	5.8087
1.0083	16.458	0.8687	5.3996
1.0083	16.792	0.85413	5.128
1.0083	17.125	0.76852	4.8547
1.0083	17.458	0.66499	4.5392
1.0083	17.792	0.40397	4.2938
1.0083	18.125	0.093091	4.1625
1.0083	18.458	0.023441	4.2693
1.0083	18.792	-0.083647	4.1772
1.0083	19.125	-0.092785	4.1906
1.0083	19.458	-0.10451	4.0155
1.0083	19.792	0.0007716	3.8468
1.0083	20.125	-0.28617	3.8589
1.0083	20.458	-0.59756	3.9436
1.0083	20.792	-1.1218	4.0965
1.0083	21.125	-1.4662	4.1658
1.0083	21.458	-1.766	4.2989
1.0083	21.792	-2.0853	4.3935
1.0083	22.125	-2.2442	4.6329
1.0083	22.458	-2.0234	4.763
1.0083	22.792	-1.7248	4.9717
1.0083	23.125	-1.4972	5.2004
1.0083	23.458	-1.1073	5.4692
1.0083	23.792	-0.6589	5.8213
1.0083	24.125	-0.17933	6.0596
1.0083	24.458	0.034699	6.0608
1.0083	24.792	0.16864	5.8934
1.0083	25.125	0.15237	5.8103
1.0083	25.458	-0.00054704	5.6279
1.0083	25.792	0.023504	5.5731
1.0083	26.125	0.18749	5.3123
1.0083	26.458	0.58198	4.7874
1.0083	26.792	1.0726	4.3982
1.0083	27.125	1.5993	4.1413
1.0083	27.458	1.7703	3.5562
1.0083	27.792	1.5746	2.6178
1.0083	28.125	1.283	1.6174
