x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-2.0735	6.6812
-0.99167	10.125	-2.1447	5.2662
-0.99167	10.458	-2.5415	3.4861
-0.99167	10.792	-2.6415	3.0553
-0.99167	11.125	-2.4387	4.1359
-0.99167	11.458	-2.0276	4.2449
-0.99167	11.792	-1.4853	3.6346
-0.99167	12.125	-0.87778	3.304
-0.99167	12.458	-0.49674	3.1183
-0.99167	12.792	-0.43211	3.1969
-0.99167	13.125	-0.30004	3.3594
-0.99167	13.458	0.14212	3.3854
-0.99167	13.792	0.51985	3.1059
-0.99167	14.125	0.73134	3.3147
-0.99167	14.458	1.0346	3.7085
-0.99167	14.792	1.3413	4.1082
-0.99167	15.125	1.6998	4.3507
-0.99167	15.458	1.9113	4.4308
-0.99167	15.792	1.9019	4.3922
-0.99167	16.125	1.7992	4.592
-0.99167	16.458	1.5814	4.8973
-0.99167	16.792	1.1426	4.7512
-0.99167	17.125	0.71602	4.5612
-0.99167	17.458	0.41651	4.7336
-0.99167	17.792	0.056941	4.7155
-0.99167	18.125	-0.58587	4.5072
-0.99167	18.458	-1.296	4.0706
-0.99167	18.792	-1.5908	3.6637
-0.99167	19.125	-1.8055	3.5857
-0.99167	19.458	-1.7492	3.5025
-0.99167	19.792	-1.4098	3.4282
-0.99167	20.125	-0.78672	3.0669
-0.99167	20.458	-0.41546	2.5151
-0.99167	20.792	-0.21235	2.511
-0.99167	21.125	0.051851	2.7091
-0.99167	21.458	0.31287	2.9596
-0.99167	21.792	0.60775	2.9809
-0.99167	22.125	0.68261	3.1117
-0.99167	22.458	0.85183	3.3205
-0.99167	22.792	1.0735	3.2004
-0.99167	23.125	1.0646	3.2059
-0.99167	23.458	0.77538	3.4385
-0.99167	23.792	0.50228	3.8359
-0.99167	24.125	0.41014	4.0878
-0.99167	24.458	0.11936	4.0162
-0.99167	24.792	-0.083124	4.1399
-0.99167	25.125	-0.44384	4.3192
-0.99167	25.458	-0.93445	4.3801
-0.99167	25.792	-1.4284	4.3712
-0.99167	26.125	-1.6565	4.1125
-0.99167	26.458	-1.7067	3.7855
-0.99167	26.792	-1.6881	3.8226
-0.99167	27.125	-1.7227	3.9565
-0.99167	27.458	-1.9348	4.1034
-0.99167	27.792	-2.0812	4.5194
-0.99167	28.125	-2.2534	4.9556
-0.99167	28.458	-2.2223	4.9765
-0.99167	28.792	-2.1185	4.1675
-0.99167	29.125	-1.7998	2.2263
-0.99167	29.458	-0.8309	-0.0042267
-0.65833	9.7917	-0.25896	6.6818
-0.65833	10.125	-1.0076	4.4313
-0.65833	10.458	-1.4517	1.786
-0.65833	10.792	-1.5623	2.1316
-0.65833	11.125	-1.7287	4.5403
-0.65833	11.458	-1.5424	4.8004
-0.65833	11.792	-1.214	4.4236
-0.65833	12.125	-0.74126	4.1774
-0.65833	12.458	-0.39268	3.7788
-0.65833	12.792	-0.19239	3.6449
-0.65833	13.125	-0.082577	3.5718
-0.65833	13.458	0.39538	3.6389
-0.65833	13.792	0.50967	3.4267
-0.65833	14.125	0.74035	3.6564
-0.65833	14.458	0.97572	4.054
-0.65833	14.792	1.2346	4.6514
-0.65833	15.125	1.535	4.888
-0.65833	15.458	1.8601	5.0983
-0.65833	15.792	1.9367	5.1661
-0.65833	16.125	1.7715	5.5617
-0.65833	16.458	1.4388	5.9902
-0.65833	16.792	1.0679	5.9541
-0.65833	17.125	0.67305	5.8933
-0.65833	17.458	0.4075	6.1773
-0.65833	17.792	0.067376	6.2404
-0.65833	18.125	-0.62814	6.1026
-0.65833	18.458	-1.1767	5.7307
-0.65833	18.792	-1.4942	5.2705
-0.65833	19.125	-1.7395	5.0362
-0.65833	19.458	-1.6306	4.7747
-0.65833	19.792	-1.2693	4.5046
-0.65833	20.125	-0.56332	3.9428
-0.65833	20.458	-0.19494	3.4064
-0.65833	20.792	0.0095173	3.2913
-0.65833	21.125	0.13524	3.225
-0.65833	21.458	0.42622	3.2203
-0.65833	21.792	0.70875	3.3846
-0.65833	22.125	0.88562	3.5638
-0.65833	22.458	1.0611	3.5303
-0.65833	22.792	1.2357	3.4188
-0.65833	23.125	1.1603	3.48
-0.65833	23.458	0.97507	3.6712
-0.65833	23.792	0.63743	3.9725
-0.65833	24.125	0.41647	4.1299
-0.65833	24.458	0.095747	4.2151
