x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.17769	3.0901
-0.99167	10.125	-0.13565	2.3995
-0.99167	10.458	-0.3934	1.9111
-0.99167	10.792	-1.0608	1.5386
-0.99167	11.125	-0.55715	1.4525
-0.99167	11.458	0.63573	2.3753
-0.99167	11.792	1.2796	3.0502
-0.99167	12.125	1.001	2.9301
-0.99167	12.458	0.42985	3.2524
-0.99167	12.792	-0.2705	3.829
-0.99167	13.125	-0.68088	3.7984
-0.99167	13.458	-1.5084	3.4974
-0.99167	13.792	-1.3681	3.9252
-0.99167	14.125	-0.94656	4.4134
-0.99167	14.458	-0.70074	4.5477
-0.99167	14.792	-0.27624	4.6674
-0.99167	15.125	0.26487	4.8438
-0.99167	15.458	0.73219	5.1792
-0.99167	15.792	0.57393	5.6539
-0.99167	16.125	0.32369	5.8287
-0.99167	16.458	0.11421	6.025
-0.99167	16.792	-0.13159	6.0764
-0.99167	17.125	-0.53092	6.1405
-0.99167	17.458	-0.53213	6.1054
-0.99167	17.792	-0.3868	6.0515
-0.99167	18.125	-0.61818	5.7367
-0.99167	18.458	-0.87966	5.4117
-0.99167	18.792	-0.91774	4.9827
-0.99167	19.125	-0.84363	4.6789
-0.99167	19.458	-0.86463	4.6098
-0.99167	19.792	-0.65756	4.5694
-0.99167	20.125	-0.023103	3.9456
-0.99167	20.458	0.29088	3.4459
-0.99167	20.792	0.18068	3.4081
-0.99167	21.125	0.2884	3.3143
-0.99167	21.458	0.61224	3.0993
-0.99167	21.792	0.97088	2.8568
-0.99167	22.125	1.0562	2.7374
-0.99167	22.458	1.1477	2.5674
-0.99167	22.792	1.0564	2.4872
-0.99167	23.125	0.80015	2.3825
-0.99167	23.458	0.46376	2.5271
-0.99167	23.792	0.2448	2.8967
-0.99167	24.125	-0.19118	3.3907
-0.99167	24.458	-0.48214	3.7437
-0.99167	24.792	-0.49573	3.9934
-0.99167	25.125	-0.57474	4.1748
-0.99167	25.458	-0.40555	4.1166
-0.99167	25.792	-0.38233	3.8077
-0.99167	26.125	-0.46692	3.6107
-0.99167	26.458	-0.76114	3.2839
-0.99167	26.792	-0.85489	2.8531
-0.99167	27.125	-1.0313	2.3408
-0.99167	27.458	-1.4119	1.7968
-0.99167	27.792	-1.7504	1.2926
-0.99167	28.125	-2.0569	0.82692
-0.99167	28.458	-2.2081	0.34334
-0.99167	28.792	-2.1988	0.11539
-0.99167	29.125	-1.8702	-0.053675
-0.99167	29.458	-0.89174	-0.41234
-0.65833	9.7917	0.15809	4.797
-0.65833	10.125	0.24427	4.0075
-0.65833	10.458	-0.39246	4.055
-0.65833	10.792	-0.92561	4.1076
-0.65833	11.125	-0.034104	3.8714
-0.65833	11.458	0.91403	4.4144
-0.65833	11.792	1.0616	5.537
-0.65833	12.125	0.87468	5.9074
-0.65833	12.458	0.26538	6.2299
-0.65833	12.792	-0.35125	6.8474
-0.65833	13.125	-0.62473	6.5009
-0.65833	13.458	-1.3817	5.8662
-0.65833	13.792	-1.252	5.8311
