x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.86792	0.3125
-0.99167	10.125	-1.73	0.52779
-0.99167	10.458	-2.3923	1.3945
-0.99167	10.792	-2.6725	2.4861
-0.99167	11.125	-1.5845	2.298
-0.99167	11.458	-0.10057	2.5992
-0.99167	11.792	0.36505	3.1353
-0.99167	12.125	0.67277	3.8955
-0.99167	12.458	0.75332	4.5343
-0.99167	12.792	0.80703	5.2107
-0.99167	13.125	0.80456	5.1687
-0.99167	13.458	0.35913	5.1561
-0.99167	13.792	-0.23263	5.2089
-0.99167	14.125	-0.66736	5.2893
-0.99167	14.458	-0.80361	5.147
-0.99167	14.792	-1.1298	5.0898
-0.99167	15.125	-1.3655	5.0436
-0.99167	15.458	-1.3187	4.8144
-0.99167	15.792	-1.4054	4.5441
-0.99167	16.125	-1.3647	4.275
-0.99167	16.458	-0.94206	4.0402
-0.99167	16.792	-0.40763	3.9827
-0.99167	17.125	0.143	3.8153
-0.99167	17.458	0.79409	3.8072
-0.99167	17.792	1.1418	3.7241
-0.99167	18.125	1.1284	3.6704
-0.99167	18.458	1.139	3.586
-0.99167	18.792	1.1161	3.3776
-0.99167	19.125	0.79578	3.4938
-0.99167	19.458	0.43666	3.8346
-0.99167	19.792	0.054109	4.135
-0.99167	20.125	-0.070128	4.3231
-0.99167	20.458	-0.36167	4.2105
-0.99167	20.792	-0.48345	4.0427
-0.99167	21.125	-0.34503	4.135
-0.99167	21.458	-0.035122	4.1085
-0.99167	21.792	0.25844	4.0743
-0.99167	22.125	0.42266	4.142
-0.99167	22.458	0.53033	4.1142
-0.99167	22.792	0.34107	4.1693
-0.99167	23.125	0.13549	4.3775
-0.99167	23.458	-0.058224	4.5591
-0.99167	23.792	0.025125	4.5225
-0.99167	24.125	0.037644	4.5407
-0.99167	24.458	-0.12828	4.5588
-0.99167	24.792	-0.27914	4.3648
-0.99167	25.125	-0.44008	4.2773
-0.99167	25.458	-0.7251	4.0311
-0.99167	25.792	-1.1097	3.5525
-0.99167	26.125	-1.5105	3.2665
-0.99167	26.458	-1.7005	2.8682
-0.99167	26.792	-1.658	2.6006
