x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.7611	4.1765
-0.99167	10.125	-1.0977	5.3846
-0.99167	10.458	0.58951	6.2168
-0.99167	10.792	1.0433	6.441
-0.99167	11.125	1.1845	5.9655
-0.99167	11.458	1.3659	5.7505
-0.99167	11.792	0.95485	5.9661
-0.99167	12.125	0.62852	5.6912
-0.99167	12.458	0.34859	5.5341
-0.99167	12.792	0.02401	5.1852
-0.99167	13.125	-0.47625	4.8537
-0.99167	13.458	-0.86586	4.715
-0.99167	13.792	-1.4088	4.9615
-0.99167	14.125	-1.6564	4.5781
-0.99167	14.458	-1.4485	4.2861
-0.99167	14.792	-1.2289	4.2749
-0.99167	15.125	-0.66864	4.2615
-0.99167	15.458	-0.03706	3.8451
-0.99167	15.792	0.50536	3.7375
-0.99167	16.125	0.75573	3.5717
-0.99167	16.458	0.83242	3.4972
-0.99167	16.792	1.1105	3.9481
-0.99167	17.125	1.0892	4.2774
-0.99167	17.458	0.93988	4.65
-0.99167	17.792	0.74435	4.8071
-0.99167	18.125	0.18187	4.8782
-0.99167	18.458	-0.42664	4.9947
-0.99167	18.792	-0.56345	4.8306
-0.99167	19.125	-0.59205	4.6825
-0.99167	19.458	-0.54378	4.483
-0.99167	19.792	-0.29701	4.3534
-0.99167	20.125	0.084765	4.1484
-0.99167	20.458	0.10445	3.8503
-0.99167	20.792	-0.057554	3.6878
-0.99167	21.125	-0.17952	3.9706
-0.99167	21.458	-0.099461	4.3839
-0.99167	21.792	-0.16063	4.6751
-0.99167	22.125	0.03853	4.7863
-0.99167	22.458	0.10663	4.971
-0.99167	22.792	-0.071217	5.0331
-0.99167	23.125	-0.31314	5.1857
-0.99167	23.458	-0.69445	5.4642
-0.99167	23.792	-1.083	5.2862
-0.99167	24.125	-1.2322	4.9684
-0.99167	24.458	-1.1923	4.6571
-0.99167	24.792	-0.84056	4.3554
-0.99167	25.125	-0.59501	4.1108
-0.99167	25.458	-0.68421	3.9413
-0.99167	25.792	-0.84346	3.6859
-0.99167	26.125	-0.86443	3.5095
-0.99167	26.458	-0.79371	3.107
-0.99167	26.792	-1.095	2.836
-0.99167	27.125	-1.1386	2.6791
-0.99167	27.458	-1.21	2.1621
-0.99167	27.792	-1.3909	1.6092
-0.99167	28.125	-1.4201	1.0854
-0.99167	28.458	-1.5844	1.2856
-0.99167	28.792	-1.4826	1.1394
-0.99167	29.125	-1.101	0.48582
-0.99167	29.458	-0.55511	-0.36395
-0.65833	9.7917	0.095174	5.8457
-0.65833	10.125	0.18342	6.0821
-0.65833	10.458	0.9494	5.9474
-0.65833	10.792	1.2774	6.2589
-0.65833	11.125	1.1552	7.0744
-0.65833	11.458	1.1436	6.9573
-0.65833	11.792	0.78515	7.4041
-0.65833	12.125	0.62318	7.0006
-0.65833	12.458	0.2847	7.011
-0.65833	12.792	-0.00020022	6.9197
-0.65833	13.125	-0.29625	6.6155
-0.65833	13.458	-0.7503	6.6453
-0.65833	13.792	-1.1416	6.7935
-0.65833	14.125	-1.4725	6.2605
-0.65833	14.458	-1.31	5.5772
-0.65833	14.792	-0.96108	5.2157
-0.65833	15.125	-0.41113	4.9861
-0.65833	15.458	0.12748	4.6333
-0.65833	15.792	0.53759	4.3671
-0.65833	16.125	0.78909	4.1605
-0.65833	16.458	0.89728	4.0791
-0.65833	16.792	1.085	4.5563
-0.65833	17.125	1.117	4.8617
-0.65833	17.458	1.0503	5.2827
-0.65833	17.792	0.78589	5.6359
-0.65833	18.125	0.33866	5.8085
-0.65833	18.458	-0.1807	6.102
-0.65833	18.792	-0.506	6.1012
-0.65833	19.125	-0.51918	6.1126
-0.65833	19.458	-0.45063	5.7101
-0.65833	19.792	-0.2613	5.5937
-0.65833	20.125	0.057738	5.2756
-0.65833	20.458	0.068481	4.9026
-0.65833	20.792	-0.17193	4.6788
-0.65833	21.125	-0.19772	4.8426
-0.65833	21.458	-0.19355	5.2385
-0.65833	21.792	-0.12277	5.3144
-0.65833	22.125	0.14275	5.1772
-0.65833	22.458	0.29274	5.209
-0.65833	22.792	0.10558	5.2502
-0.65833	23.125	-0.15093	5.4931
-0.65833	23.458	-0.44557	5.7575
-0.65833	23.792	-0.86743	5.7166
-0.65833	24.125	-1.1345	5.4284
-0.65833	24.458	-1.1628	5.1101
-0.65833	24.792	-0.87248	4.768
-0.65833	25.125	-0.54691	4.3133
-0.65833	25.458	-0.49402	4.1772
-0.65833	25.792	-0.58708	3.9766
-0.65833	26.125	-0.57975	3.7867
-0.65833	26.458	-0.54958	3.4967
-0.65833	26.792	-0.66143	3.2865
-0.65833	27.125	-0.59682	3.0186
-0.65833	27.458	-0.66584	2.7441
-0.65833	27.792	-0.88461	2.2266
-0.65833	28.125	-0.94986	1.501
-0.65833	28.458	-1.0428	1.5327
