x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.3942	3.7893
-0.99167	10.125	-0.95914	3.5872
-0.99167	10.458	-0.77003	3.0139
-0.99167	10.792	-0.64054	2.934
-0.99167	11.125	-0.79475	3.5961
-0.99167	11.458	-0.85702	4.0974
-0.99167	11.792	-0.7278	4.3247
-0.99167	12.125	-0.79844	4.3646
-0.99167	12.458	-0.42609	4.1685
-0.99167	12.792	0.066682	3.737
-0.99167	13.125	0.57268	3.6608
-0.99167	13.458	0.9725	3.6746
-0.99167	13.792	1.1008	3.8996
-0.99167	14.125	1.1215	4.0571
-0.99167	14.458	0.97934	4.3163
-0.99167	14.792	0.64083	4.4965
-0.99167	15.125	0.22592	4.79
-0.99167	15.458	-0.039195	5.2193
-0.99167	15.792	-0.6279	5.3811
-0.99167	16.125	-1.1316	5.233
-0.99167	16.458	-1.4491	5.2019
-0.99167	16.792	-1.487	5.2197
-0.99167	17.125	-1.6735	5.0339
-0.99167	17.458	-1.5016	4.6426
-0.99167	17.792	-1.1431	4.3204
-0.99167	18.125	-0.78209	3.7086
-0.99167	18.458	-0.42238	3.4587
-0.99167	18.792	0.20578	3.0399
-0.99167	19.125	0.87967	2.5995
-0.99167	19.458	1.1854	2.3467
-0.99167	19.792	1.3926	2.2366
-0.99167	20.125	1.3939	2.3129
-0.99167	20.458	1.2192	2.4237
-0.99167	20.792	0.70567	2.5043
-0.99167	21.125	0.11027	3.1169
-0.99167	21.458	-0.68952	3.7202
-0.99167	21.792	-1.0012	3.9185
-0.99167	22.125	-1.1465	4.0711
-0.99167	22.458	-1.2004	4.2776
-0.99167	22.792	-1.3356	4.4296
-0.99167	23.125	-1.2121	4.5933
-0.99167	23.458	-0.91413	4.5461
-0.99167	23.792	-0.74878	4.2778
-0.99167	24.125	-0.55876	4.0365
-0.99167	24.458	-0.086218	3.6473
-0.99167	24.792	0.21812	3.048
-0.99167	25.125	0.1172	2.6069
-0.99167	25.458	-0.10886	2.1621
-0.99167	25.792	-0.35931	1.9492
-0.99167	26.125	-0.63119	1.9061
-0.99167	26.458	-0.76355	2.0704
-0.99167	26.792	-1.0232	2.4244
-0.99167	27.125	-1.2974	2.6508
-0.99167	27.458	-1.4607	2.6627
-0.99167	27.792	-1.4471	2.5345
-0.99167	28.125	-1.4317	2.5872
-0.99167	28.458	-1.3833	2.4711
-0.99167	28.792	-1.5088	1.7717
-0.99167	29.125	-1.3589	0.31911
-0.99167	29.458	-0.61268	-0.43945
-0.65833	9.7917	0.18874	4.4692
-0.65833	10.125	0.37754	4.5502
-0.65833	10.458	0.082461	4.1375
-0.65833	10.792	-0.012551	4.5788
-0.65833	11.125	-0.30488	5.2091
-0.65833	11.458	-0.46632	5.583
-0.65833	11.792	-0.57262	5.9215
-0.65833	12.125	-0.63928	5.741
-0.65833	12.458	-0.42043	5.3438
-0.65833	12.792	-0.042271	4.8851
-0.65833	13.125	0.45855	4.5154
-0.65833	13.458	0.71819	4.4542
-0.65833	13.792	0.89445	4.7215
-0.65833	14.125	0.85791	4.7581
-0.65833	14.458	0.70206	4.9789
-0.65833	14.792	0.50925	5.2129
-0.65833	15.125	0.25808	5.5464
-0.65833	15.458	-0.05086	5.924
-0.65833	15.792	-0.72421	6.1733
-0.65833	16.125	-1.1575	6.0662
-0.65833	16.458	-1.2789	6.0639
-0.65833	16.792	-1.3579	6.0123
-0.65833	17.125	-1.5136	5.8921
-0.65833	17.458	-1.266	5.4984
-0.65833	17.792	-0.813	5.2001
-0.65833	18.125	-0.4568	4.5474
-0.65833	18.458	-0.067831	4.1856
-0.65833	18.792	0.5837	3.6476
-0.65833	19.125	1.2008	3.1744
-0.65833	19.458	1.4664	2.9367
-0.65833	19.792	1.7204	2.8223
-0.65833	20.125	1.7208	2.7777
-0.65833	20.458	1.3499	2.6788
-0.65833	20.792	0.72736	2.5937
-0.65833	21.125	0.077727	3.2971
-0.65833	21.458	-0.70198	3.7116
-0.65833	21.792	-1.2727	3.9806
-0.65833	22.125	-1.505	4.2553
-0.65833	22.458	-1.7172	4.638
-0.65833	22.792	-1.7302	4.8946
-0.65833	23.125	-1.5222	5.0867
-0.65833	23.458	-1.2278	5.1159
-0.65833	23.792	-1.0109	4.936
-0.65833	24.125	-0.72033	4.6498
-0.65833	24.458	-0.16307	4.256
-0.65833	24.792	0.3306	3.6077
-0.65833	25.125	0.30103	3.1117
-0.65833	25.458	0.11962	2.6243
-0.65833	25.792	-0.17677	2.2849
-0.65833	26.125	-0.36056	2.2368
-0.65833	26.458	-0.53291	2.2935
-0.65833	26.792	-0.78566	2.7399
-0.65833	27.125	-1.0128	2.9328
-0.65833	27.458	-1.1551	2.9576
-0.65833	27.792	-1.1432	2.8474
-0.65833	28.125	-1.1334	2.8468
-0.65833	28.458	-1.2018	2.8015
-0.65833	28.792	-1.4276	2.1359
-0.65833	29.125	-1.3712	0.82084
-0.65833	29.458	-1.1273	-0.29755
-0.325	9.7917	0.5746	5.4847
-0.325	10.125	0.73773	5.7736
-0.325	10.458	0.35536	5.7546
-0.325	10.792	-0.11478	6.3298
-0.325	11.125	-0.54539	6.5177
-0.325	11.458	-0.67074	6.5863
-0.325	11.792	-0.56406	6.534
-0.325	12.125	-0.28713	6.1797
-0.325	12.458	0.14766	5.9133
-0.325	12.792	0.60828	5.6193
-0.325	13.125	0.76584	5.2337
-0.325	13.458	0.80709	5.3404
-0.325	13.792	0.68502	5.4704
-0.325	14.125	0.57269	5.5412
-0.325	14.458	0.4295	5.7421
-0.325	14.792	0.26594	5.9144
-0.325	15.125	0.11922	6.1372
-0.325	15.458	-0.20245	6.3811
-0.325	15.792	-0.79171	6.5078
-0.325	16.125	-1.1158	6.5773
-0.325	16.458	-1.1795	6.5488
-0.325	16.792	-1.2896	6.6687
-0.325	17.125	-1.3434	6.4932
-0.325	17.458	-0.90315	5.989
-0.325	17.792	-0.50191	5.7934
-0.325	18.125	-0.12436	5.3409
-0.325	18.458	0.28804	4.8076
-0.325	18.792	0.86267	4.1829
-0.325	19.125	1.3739	3.7697
-0.325	19.458	1.581	3.3982
-0.325	19.792	1.8119	3.2935
-0.325	20.125	1.8129	3.3533
-0.325	20.458	1.5628	3.246
-0.325	20.792	0.95491	3.1445
-0.325	21.125	0.18927	3.6338
-0.325	21.458	-0.70778	3.8299
-0.325	21.792	-1.2032	3.9487
-0.325	22.125	-1.4746	4.2993
-0.325	22.458	-1.7373	4.7834
-0.325	22.792	-1.9315	5.1626
-0.325	23.125	-1.8336	5.3871
-0.325	23.458	-1.4653	5.5383
-0.325	23.792	-1.1111	5.4045
-0.325	24.125	-0.60787	5.138
-0.325	24.458	-0.10299	4.8004
-0.325	24.792	0.33308	4.3072
-0.325	25.125	0.32905	3.9067
-0.325	25.458	0.14392	3.3899
-0.325	25.792	-0.083295	3.0745
-0.325	26.125	-0.2271	2.8412
-0.325	26.458	-0.38576	2.8205
-0.325	26.792	-0.60001	3.2225
-0.325	27.125	-0.65703	3.3938
-0.325	27.458	-0.7748	3.453
-0.325	27.792	-0.92536	3.4119
-0.325	28.125	-0.73455	3.3232
-0.325	28.458	-0.8488	3.283
-0.325	28.792	-1.0599	2.4741
-0.325	29.125	-1.1433	1.1634
-0.325	29.458	-0.90254	-0.2296
0.0083333	9.7917	0.061239	6.7853
0.0083333	10.125	0.22153	6.7389
0.0083333	10.458	0.25642	7.3944
0.0083333	10.792	-0.15954	7.3816
0.0083333	11.125	-0.44829	7.4532
0.0083333	11.458	-0.53333	7.0749
0.0083333	11.792	-0.41951	6.6862
0.0083333	12.125	-0.090763	6.2839
0.0083333	12.458	0.25794	6.2031
0.0083333	12.792	0.65304	6.1207
0.0083333	13.125	0.70855	5.754
0.0083333	13.458	0.65764	5.8033
0.0083333	13.792	0.50677	6.1252
0.0083333	14.125	0.31724	6.1834
0.0083333	14.458	0.15266	6.177
0.0083333	14.792	0.023036	6.3477
0.0083333	15.125	-0.095455	6.5157
0.0083333	15.458	-0.31534	6.7465
0.0083333	15.792	-0.75912	6.7592
0.0083333	16.125	-1.0003	6.8269
0.0083333	16.458	-1.0961	6.863
0.0083333	16.792	-1.1145	6.971
0.0083333	17.125	-1.0483	6.7252
0.0083333	17.458	-0.62088	6.2339
0.0083333	17.792	-0.24915	6.0992
0.0083333	18.125	0.11881	5.6847
0.0083333	18.458	0.5799	5.3471
0.0083333	18.792	1.0749	4.8831
0.0083333	19.125	1.3752	4.5984
0.0083333	19.458	1.5643	4.2046
0.0083333	19.792	1.7633	4.0317
0.0083333	20.125	1.7765	3.9226
0.0083333	20.458	1.5619	3.8028
0.0083333	20.792	0.93151	3.8459
0.0083333	21.125	0.24755	3.972
0.0083333	21.458	-0.50389	4.1613
0.0083333	21.792	-1.1045	4.1277
0.0083333	22.125	-1.5847	4.4528
0.0083333	22.458	-1.7163	4.7873
0.0083333	22.792	-1.9356	5.2198
0.0083333	23.125	-1.9173	5.5816
0.0083333	23.458	-1.5605	5.8403
0.0083333	23.792	-1.117	5.7802
0.0083333	24.125	-0.61927	5.6139
0.0083333	24.458	-0.16522	5.3695
0.0083333	24.792	0.19217	5.0164
0.0083333	25.125	0.30184	4.589
0.0083333	25.458	0.10675	4.1873
0.0083333	25.792	-0.030294	3.8596
0.0083333	26.125	-0.074013	3.6455
0.0083333	26.458	-0.24298	3.6587
0.0083333	26.792	-0.365	3.8891
0.0083333	27.125	-0.2336	4.0601
0.0083333	27.458	-0.33493	3.9723
0.0083333	27.792	-0.53583	3.8581
0.0083333	28.125	-0.39088	3.6124
0.0083333	28.458	-0.43916	3.3857
0.0083333	28.792	-0.43523	2.5146
0.0083333	29.125	-0.62114	1.225
0.0083333	29.458	-0.56188	-0.26841
0.34167	9.7917	-0.49968	8.0631
0.34167	10.125	-0.3042	7.6882
0.34167	10.458	0.022048	7.7803
0.34167	10.792	-0.21749	7.7348
0.34167	11.125	-0.26126	7.6392
0.34167	11.458	-0.21156	7.2586
0.34167	11.792	-0.088947	6.6458
0.34167	12.125	0.11175	6.3366
0.34167	12.458	0.40891	6.2607
0.34167	12.792	0.67459	6.1723
0.34167	13.125	0.66049	5.9701
0.34167	13.458	0.53539	5.9577
0.34167	13.792	0.4272	6.2925
0.34167	14.125	0.22297	6.3778
0.34167	14.458	-0.02017	6.3612
0.34167	14.792	-0.16768	6.45
0.34167	15.125	-0.16344	6.5261
0.34167	15.458	-0.31579	6.7126
0.34167	15.792	-0.73019	6.726
0.34167	16.125	-1.0102	6.745
0.34167	16.458	-1.1537	6.8271
0.34167	16.792	-1.0594	6.8476
0.34167	17.125	-0.84986	6.6956
0.34167	17.458	-0.39747	6.3408
0.34167	17.792	-0.060137	6.2737
0.34167	18.125	0.24005	6.1187
0.34167	18.458	0.64474	6.007
0.34167	18.792	1.134	5.6632
0.34167	19.125	1.4139	5.2965
0.34167	19.458	1.5261	4.8399
0.34167	19.792	1.6617	4.5811
0.34167	20.125	1.7223	4.4143
0.34167	20.458	1.4655	4.1988
0.34167	20.792	0.80698	4.2382
0.34167	21.125	0.14565	4.2101
0.34167	21.458	-0.57356	4.35
0.34167	21.792	-1.2119	4.4766
0.34167	22.125	-1.7223	4.5965
0.34167	22.458	-1.7749	4.8275
0.34167	22.792	-1.8948	5.2124
0.34167	23.125	-1.8042	5.694
0.34167	23.458	-1.5228	6.0871
0.34167	23.792	-1.0675	6.0838
0.34167	24.125	-0.65818	5.9
0.34167	24.458	-0.29821	5.6042
0.34167	24.792	0.23629	5.4485
0.34167	25.125	0.33432	5.1343
0.34167	25.458	0.10223	4.8126
0.34167	25.792	0.069218	4.5495
0.34167	26.125	0.16871	4.5568
0.34167	26.458	0.0281	4.4944
0.34167	26.792	-0.078376	4.5455
0.34167	27.125	0.051133	4.7306
0.34167	27.458	-0.0061753	4.5659
