x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	2.1422	3.5686
-0.99167	10.125	1.9821	3.4087
-0.99167	10.458	2.4007	3.5202
-0.99167	10.792	3.0832	4.7395
-0.99167	11.125	2.403	5.6934
-0.99167	11.458	0.7637	6.1033
-0.99167	11.792	-0.0943	5.7609
-0.99167	12.125	-0.80516	5.3517
-0.99167	12.458	-1.4942	4.9431
-0.99167	12.792	-1.8579	5.0122
-0.99167	13.125	-2.024	4.9419
-0.99167	13.458	-2.1032	4.7643
-0.99167	13.792	-1.6654	4.2157
-0.99167	14.125	-1.1255	3.7856
-0.99167	14.458	-0.47276	3.7983
-0.99167	14.792	0.14204	3.8731
-0.99167	15.125	0.76881	3.4382
-0.99167	15.458	1.4287	2.9898
-0.99167	15.792	1.728	2.7093
-0.99167	16.125	1.8395	2.5794
-0.99167	16.458	1.9203	2.7432
-0.99167	16.792	1.8855	2.6641
-0.99167	17.125	1.7135	2.6807
-0.99167	17.458	1.4665	3.0159
-0.99167	17.792	1.0806	3.6381
-0.99167	18.125	0.61935	4.3057
-0.99167	18.458	0.019392	4.8966
-0.99167	18.792	-0.66458	5.5349
-0.99167	19.125	-1.2619	5.9308
-0.99167	19.458	-1.5481	6.394
-0.99167	19.792	-1.6127	6.6287
-0.99167	20.125	-1.2631	6.5098
-0.99167	20.458	-1.1398	6.4069
-0.99167	20.792	-1.0774	6.4247
-0.99167	21.125	-0.86655	6.4724
-0.99167	21.458	-0.67877	6.34
-0.99167	21.792	-0.46112	5.9985
-0.99167	22.125	-0.60582	6.0489
-0.99167	22.458	-0.52851	6.0176
-0.99167	22.792	-0.54181	5.8827
-0.99167	23.125	-0.81877	5.751
-0.99167	23.458	-1.0143	5.5279
-0.99167	23.792	-1.0369	5.2907
-0.99167	24.125	-0.73631	4.8587
-0.99167	24.458	-0.75855	4.4641
-0.99167	24.792	-0.73376	3.862
-0.99167	25.125	-0.55192	3.2317
-0.99167	25.458	-0.38107	2.8445
-0.99167	25.792	-0.20248	2.2424
-0.99167	26.125	-0.14819	1.6135
-0.99167	26.458	-0.25749	1.113
-0.99167	26.792	-0.75489	0.80666
-0.99167	27.125	-0.91303	0.84698
-0.99167	27.458	-1.0864	1.0024
-0.99167	27.792	-1.4962	1.5571
-0.99167	28.125	-1.6058	2.1719
