x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	1.5712	1.4221
-0.99167	10.125	2.09	3.9492
-0.99167	10.458	1.5805	5.306
-0.99167	10.792	0.20973	6.1997
-0.99167	11.125	-0.76575	5.2935
-0.99167	11.458	-0.89205	4.9537
-0.99167	11.792	-0.56474	4.1678
-0.99167	12.125	-0.28076	3.9141
-0.99167	12.458	-0.5267	3.8773
-0.99167	12.792	-0.8355	3.8804
-0.99167	13.125	-0.68306	3.9076
-0.99167	13.458	-0.90939	3.8999
-0.99167	13.792	-0.75037	3.6456
-0.99167	14.125	-0.28191	3.6539
-0.99167	14.458	0.3234	3.567
-0.99167	14.792	0.81329	3.5942
-0.99167	15.125	1.3548	3.5103
-0.99167	15.458	1.892	3.5495
-0.99167	15.792	2.267	3.7745
-0.99167	16.125	2.3161	4.0929
-0.99167	16.458	2.248	4.0878
-0.99167	16.792	1.9284	4.5164
-0.99167	17.125	1.3396	5.0485
-0.99167	17.458	0.73293	5.6508
-0.99167	17.792	0.34889	6.0499
-0.99167	18.125	-0.50806	6.6166
-0.99167	18.458	-1.3653	7.2366
-0.99167	18.792	-1.8284	7.6289
-0.99167	19.125	-1.853	7.921
-0.99167	19.458	-1.8516	7.975
-0.99167	19.792	-1.5345	7.8566
-0.99167	20.125	-1.0381	7.3525
-0.99167	20.458	-0.86985	6.8217
-0.99167	20.792	-0.60927	6.266
-0.99167	21.125	-0.57557	5.8303
-0.99167	21.458	-0.51177	5.5762
-0.99167	21.792	-0.66669	5.2696
-0.99167	22.125	-0.68461	4.8062
-0.99167	22.458	-0.59182	4.3626
-0.99167	22.792	-0.5168	3.8888
-0.99167	23.125	-0.5041	3.4138
-0.99167	23.458	-0.4682	3.2891
-0.99167	23.792	-0.37463	3.3139
-0.99167	24.125	-0.19637	3.2665
-0.99167	24.458	0.011825	3.1346
-0.99167	24.792	0.29789	2.9534
-0.99167	25.125	0.20626	3.0188
-0.99167	25.458	0.005406	3.0544
-0.99167	25.792	-0.1092	3.0511
-0.99167	26.125	-0.11016	2.9916
