x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-2.7856	1.6
-0.99167	10.125	-1.7282	2.8519
-0.99167	10.458	-0.57475	2.4209
-0.99167	10.792	-0.053459	1.2233
-0.99167	11.125	-0.077968	1.2524
-0.99167	11.458	0.55936	1.9664
-0.99167	11.792	0.86926	2.6567
-0.99167	12.125	0.92875	3.1331
-0.99167	12.458	1.1965	3.2573
-0.99167	12.792	1.3213	2.9716
-0.99167	13.125	1.1434	3.3927
-0.99167	13.458	0.72678	3.1419
-0.99167	13.792	0.40488	2.6277
-0.99167	14.125	0.095747	2.0074
-0.99167	14.458	-0.056547	1.567
-0.99167	14.792	-0.34343	1.2894
-0.99167	15.125	-0.29021	1.4416
-0.99167	15.458	0.15841	1.4572
-0.99167	15.792	0.5733	1.2304
-0.99167	16.125	0.9844	0.97223
-0.99167	16.458	1.3905	0.7781
-0.99167	16.792	1.6068	0.96428
-0.99167	17.125	1.4806	1.387
-0.99167	17.458	1.1295	1.9474
-0.99167	17.792	1.3271	2.4677
-0.99167	18.125	1.1269	2.6627
-0.99167	18.458	0.6879	2.7452
-0.99167	18.792	0.3874	2.8898
-0.99167	19.125	0.18343	3.3174
-0.99167	19.458	0.064742	3.51
-0.99167	19.792	-0.093096	3.3932
-0.99167	20.125	-0.094937	3.5221
-0.99167	20.458	-0.55054	3.5249
-0.99167	20.792	-1.1443	3.8515
-0.99167	21.125	-1.5144	4.1935
-0.99167	21.458	-1.8833	4.3952
-0.99167	21.792	-1.9432	4.6015
-0.99167	22.125	-1.7706	4.8596
-0.99167	22.458	-1.3037	4.8636
-0.99167	22.792	-1.0061	4.7175
-0.99167	23.125	-0.71317	4.5952
-0.99167	23.458	-0.40036	4.7058
-0.99167	23.792	-0.23255	4.6874
-0.99167	24.125	-0.037597	4.5225
-0.99167	24.458	-0.034519	4.2519
-0.99167	24.792	0.015259	3.8737
-0.99167	25.125	-0.10774	3.6936
-0.99167	25.458	-0.38914	3.6271
-0.99167	25.792	-0.72828	3.4006
-0.99167	26.125	-0.91395	3.1729
-0.99167	26.458	-0.69906	2.822
-0.99167	26.792	-0.4863	2.6927
-0.99167	27.125	-0.39629	2.5185
-0.99167	27.458	-0.48182	2.1745
-0.99167	27.792	-0.79049	2.085
-0.99167	28.125	-1.1305	1.7112
-0.99167	28.458	-1.6479	1.1207
-0.99167	28.792	-1.9632	0.78977
-0.99167	29.125	-1.9198	0.1457
-0.99167	29.458	-0.84197	-0.42479
-0.65833	9.7917	-1.2234	0.39956
-0.65833	10.125	-0.57081	2.6924
-0.65833	10.458	0.010281	3.0475
-0.65833	10.792	0.79243	2.4398
-0.65833	11.125	0.37282	2.8051
-0.65833	11.458	0.49491	3.4104
-0.65833	11.792	0.78094	3.9206
-0.65833	12.125	0.70134	4.121
-0.65833	12.458	1.0519	4.2713
-0.65833	12.792	1.3692	4.3502
-0.65833	13.125	1.2636	4.5938
-0.65833	13.458	0.80106	4.4319
-0.65833	13.792	0.48251	4.412
-0.65833	14.125	0.081894	4.0515
-0.65833	14.458	-0.14464	3.4176
-0.65833	14.792	-0.49639	2.8741
-0.65833	15.125	-0.47001	2.7942
-0.65833	15.458	-0.0053441	2.8075
-0.65833	15.792	0.46789	2.6671
-0.65833	16.125	0.78863	2.5029
-0.65833	16.458	1.0365	2.0287
-0.65833	16.792	1.0627	2.0735
-0.65833	17.125	0.86431	2.4381
-0.65833	17.458	0.65272	2.9668
-0.65833	17.792	0.79336	3.6244
-0.65833	18.125	0.69405	3.9309
-0.65833	18.458	0.44328	4.1375
-0.65833	18.792	0.16922	4.2251
-0.65833	19.125	0.14949	4.3137
-0.65833	19.458	0.12583	4.2991
-0.65833	19.792	0.027944	4.0693
-0.65833	20.125	0.0013127	3.9993
-0.65833	20.458	-0.47901	3.96
-0.65833	20.792	-1.1928	4.3914
-0.65833	21.125	-1.5376	4.5987
-0.65833	21.458	-1.7609	4.8221
-0.65833	21.792	-1.8398	4.8911
-0.65833	22.125	-1.7486	5.0553
-0.65833	22.458	-1.4819	5.2337
-0.65833	22.792	-1.1186	5.2745
-0.65833	23.125	-0.84304	5.1886
-0.65833	23.458	-0.60773	5.199
-0.65833	23.792	-0.40808	5.2572
-0.65833	24.125	-0.18132	4.9915
-0.65833	24.458	0.058211	4.7595
-0.65833	24.792	0.10192	4.3143
-0.65833	25.125	-0.0083908	4.0333
-0.65833	25.458	-0.28444	4.0052
-0.65833	25.792	-0.46479	3.8787
-0.65833	26.125	-0.48984	3.4539
-0.65833	26.458	-0.19608	3.1583
-0.65833	26.792	-0.031309	3.0553
-0.65833	27.125	-0.028733	2.9126
-0.65833	27.458	-0.060432	2.8231
-0.65833	27.792	-0.36494	2.7129
-0.65833	28.125	-0.74832	2.4144
-0.65833	28.458	-1.1278	1.6445
-0.65833	28.792	-1.5312	1.0101
-0.65833	29.125	-1.7266	0.14535
-0.65833	29.458	-1.0567	-0.44181
-0.325	9.7917	-0.16395	0.49347
-0.325	10.125	0.053954	3.9312
-0.325	10.458	0.6813	5.1247
-0.325	10.792	0.82774	4.9652
-0.325	11.125	0.3259	5.6196
-0.325	11.458	0.40243	5.9883
-0.325	11.792	0.49943	5.5877
-0.325	12.125	0.6164	5.5468
-0.325	12.458	0.97624	5.4739
-0.325	12.792	1.273	5.5763
-0.325	13.125	1.0979	5.7099
-0.325	13.458	0.5875	5.5764
-0.325	13.792	0.34086	5.8991
-0.325	14.125	0.052	5.9364
-0.325	14.458	-0.12198	5.4194
-0.325	14.792	-0.30796	4.8845
-0.325	15.125	-0.36191	4.6529
-0.325	15.458	0.012355	4.6891
-0.325	15.792	0.29513	4.5164
-0.325	16.125	0.51025	4.2631
-0.325	16.458	0.59692	3.8733
-0.325	16.792	0.47248	3.9672
-0.325	17.125	0.33908	4.0805
-0.325	17.458	0.29828	4.4045
-0.325	17.792	0.34769	4.9658
-0.325	18.125	0.13306	5.1521
-0.325	18.458	-0.012984	5.2297
-0.325	18.792	-0.19789	5.4519
-0.325	19.125	-0.1624	5.3031
-0.325	19.458	-0.044741	5.1298
-0.325	19.792	0.068054	5.104
-0.325	20.125	-0.00055695	4.8555
-0.325	20.458	-0.36314	4.6751
-0.325	20.792	-0.92038	5.0522
-0.325	21.125	-1.3619	5.2978
-0.325	21.458	-1.6493	5.3277
-0.325	21.792	-1.7128	5.1153
-0.325	22.125	-1.6485	5.193
-0.325	22.458	-1.4006	5.4051
-0.325	22.792	-1.2152	5.5027
-0.325	23.125	-1.0897	5.5562
-0.325	23.458	-0.73814	5.4875
-0.325	23.792	-0.50926	5.5563
-0.325	24.125	-0.2719	5.3097
-0.325	24.458	0.067019	5.024
-0.325	24.792	0.26538	4.7293
-0.325	25.125	0.13416	4.6373
-0.325	25.458	-0.11408	4.5702
-0.325	25.792	-0.1328	4.511
-0.325	26.125	0.0085642	3.8816
-0.325	26.458	0.234	3.3753
-0.325	26.792	0.43575	3.3282
-0.325	27.125	0.49277	3.2721
-0.325	27.458	0.41631	3.3764
-0.325	27.792	0.1123	3.2609
-0.325	28.125	-0.43305	3.1923
-0.325	28.458	-0.86569	2.5318
-0.325	28.792	-1.5239	1.8136
-0.325	29.125	-1.8961	0.56734
-0.325	29.458	-1.736	-0.4045
0.0083333	9.7917	0.14402	1.461
0.0083333	10.125	0.2618	5.0194
0.0083333	10.458	0.71268	6.52
0.0083333	10.792	0.34605	6.7759
0.0083333	11.125	0.11903	7.1196
0.0083333	11.458	0.32751	7.1452
0.0083333	11.792	0.33319	6.689
0.0083333	12.125	0.62853	6.5847
0.0083333	12.458	0.73339	6.37
0.0083333	12.792	0.96127	6.3223
0.0083333	13.125	0.8043	6.5095
0.0083333	13.458	0.42457	6.6486
0.0083333	13.792	0.27638	6.9619
0.0083333	14.125	0.08429	6.8997
0.0083333	14.458	-0.028064	6.5939
0.0083333	14.792	-0.051414	6.3365
0.0083333	15.125	-0.028099	6.0981
0.0083333	15.458	0.23686	6.0247
0.0083333	15.792	0.26735	5.8237
0.0083333	16.125	0.29547	5.6576
0.0083333	16.458	0.40629	5.4246
0.0083333	16.792	0.22315	5.6125
0.0083333	17.125	0.03347	5.7181
0.0083333	17.458	0.0090237	5.9318
0.0083333	17.792	-0.00035219	6.0969
0.0083333	18.125	-0.28758	6.1612
0.0083333	18.458	-0.38667	6.2438
0.0083333	18.792	-0.37816	6.3859
