x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	1.2172	3.3124
-0.99167	10.125	1.7883	3.4699
-0.99167	10.458	1.2181	4.6471
-0.99167	10.792	0.24019	5.2373
-0.99167	11.125	-0.57385	4.2873
-0.99167	11.458	-1.3165	3.5907
-0.99167	11.792	-1.6056	3.2058
-0.99167	12.125	-1.475	3.2049
-0.99167	12.458	-1.2403	3.4683
-0.99167	12.792	-0.6954	3.7717
-0.99167	13.125	-0.29843	4.1159
-0.99167	13.458	0.042097	3.5549
-0.99167	13.792	0.23428	3.7593
-0.99167	14.125	0.47053	3.661
-0.99167	14.458	0.48811	3.566
-0.99167	14.792	0.53621	3.6952
-0.99167	15.125	0.52228	3.9556
-0.99167	15.458	0.40363	4.2735
-0.99167	15.792	0.072543	4.6416
-0.99167	16.125	-0.078552	4.9659
-0.99167	16.458	-0.082414	5.2759
-0.99167	16.792	0.1765	5.1773
-0.99167	17.125	0.60377	4.9074
-0.99167	17.458	1.218	4.4447
-0.99167	17.792	1.6971	4.3272
-0.99167	18.125	1.9579	3.9165
-0.99167	18.458	2.0721	3.4998
-0.99167	18.792	1.5928	3.4667
-0.99167	19.125	0.85811	3.4936
-0.99167	19.458	-0.0043492	3.3481
-0.99167	19.792	-0.78553	3.3413
-0.99167	20.125	-1.4571	3.5434
-0.99167	20.458	-1.9847	3.8244
-0.99167	20.792	-2.2804	4.1932
-0.99167	21.125	-2.2531	4.4489
-0.99167	21.458	-1.9315	4.5402
-0.99167	21.792	-1.4723	4.6329
-0.99167	22.125	-1.1074	4.5802
-0.99167	22.458	-0.78386	4.5397
-0.99167	22.792	-0.57822	4.5138
-0.99167	23.125	-0.57769	4.2783
-0.99167	23.458	-0.8447	4.1449
-0.99167	23.792	-1.0082	4.1779
-0.99167	24.125	-1.1964	4.1567
-0.99167	24.458	-1.4378	4.4088
-0.99167	24.792	-1.5775	4.5476
-0.99167	25.125	-1.8685	4.6862
-0.99167	25.458	-2.1787	4.6823
-0.99167	25.792	-2.0148	4.7996
-0.99167	26.125	-1.8602	4.9524
-0.99167	26.458	-1.7596	5.2182
-0.99167	26.792	-1.3844	5.3865
-0.99167	27.125	-1.0248	5.2707
-0.99167	27.458	-0.94681	4.8122
-0.99167	27.792	-1.2779	4.2441
-0.99167	28.125	-1.6296	3.4409
-0.99167	28.458	-2.1141	2.3365
-0.99167	28.792	-2.3657	1.4012
-0.99167	29.125	-2.0924	0.15232
-0.99167	29.458	-1.173	-0.36558
-0.65833	9.7917	0.8314	5.3667
-0.65833	10.125	0.74754	5.7043
-0.65833	10.458	-0.10414	6.5411
-0.65833	10.792	-0.45208	6.8489
-0.65833	11.125	-1.0895	5.5833
-0.65833	11.458	-1.2857	4.5941
-0.65833	11.792	-1.2787	4.1126
-0.65833	12.125	-1.3104	4.4545
-0.65833	12.458	-1.278	4.7843
-0.65833	12.792	-0.81289	4.9281
-0.65833	13.125	-0.43536	4.6862
-0.65833	13.458	-0.15412	4.4855
-0.65833	13.792	0.032556	4.5456
-0.65833	14.125	0.21072	4.3077
-0.65833	14.458	0.31422	4.3126
-0.65833	14.792	0.35326	4.3943
-0.65833	15.125	0.29792	4.6804
-0.65833	15.458	0.17129	5.0054
-0.65833	15.792	-0.12549	5.4818
-0.65833	16.125	-0.24583	5.7882
-0.65833	16.458	-0.29117	6.178
-0.65833	16.792	-0.060276	6.1693
-0.65833	17.125	0.35171	5.9886
-0.65833	17.458	1.0085	5.6461
-0.65833	17.792	1.5833	5.5574
-0.65833	18.125	1.9287	5.212
-0.65833	18.458	1.9796	4.8557
-0.65833	18.792	1.571	4.8394
-0.65833	19.125	0.78453	4.8134
-0.65833	19.458	-0.035293	4.7262
-0.65833	19.792	-0.70315	4.7012
-0.65833	20.125	-1.32	4.6971
-0.65833	20.458	-1.9705	4.8406
-0.65833	20.792	-2.2908	4.9018
-0.65833	21.125	-2.255	5.0647
-0.65833	21.458	-1.9459	4.9522
-0.65833	21.792	-1.5209	4.9487
-0.65833	22.125	-1.0459	4.9319
-0.65833	22.458	-0.64367	4.9039
-0.65833	22.792	-0.41184	4.7345
-0.65833	23.125	-0.5086	4.5884
-0.65833	23.458	-0.8064	4.473
-0.65833	23.792	-1.0414	4.3166
-0.65833	24.125	-1.3535	4.4027
-0.65833	24.458	-1.5575	4.5293
-0.65833	24.792	-1.6509	4.5125
-0.65833	25.125	-1.9771	4.5185
-0.65833	25.458	-2.2601	4.574
-0.65833	25.792	-2.0692	4.6419
-0.65833	26.125	-1.7805	4.788
-0.65833	26.458	-1.475	5.1215
-0.65833	26.792	-1.0374	5.3862
-0.65833	27.125	-0.64659	5.3939
-0.65833	27.458	-0.49914	4.9617
-0.65833	27.792	-0.77315	4.4709
-0.65833	28.125	-1.0832	3.7529
-0.65833	28.458	-1.6561	2.8331
-0.65833	28.792	-2.1505	1.6886
-0.65833	29.125	-2.0941	0.53837
-0.65833	29.458	-1.3174	-0.26437
-0.325	9.7917	0.28089	6.484
-0.325	10.125	-0.094672	6.887
-0.325	10.458	-0.58801	7.2312
-0.325	10.792	-0.53221	7.6314
-0.325	11.125	-0.89192	6.7203
-0.325	11.458	-0.85288	5.7093
-0.325	11.792	-0.82742	5.3304
-0.325	12.125	-0.95907	5.4326
-0.325	12.458	-0.84904	5.5258
-0.325	12.792	-0.47404	5.5528
-0.325	13.125	-0.14008	5.1676
-0.325	13.458	-0.0088028	5.1213
-0.325	13.792	0.031694	5.2452
-0.325	14.125	0.064929	4.9368
-0.325	14.458	0.1286	4.921
-0.325	14.792	0.10878	5.1321
-0.325	15.125	0.072535	5.4101
-0.325	15.458	-0.014687	5.6845
-0.325	15.792	-0.31341	5.9956
-0.325	16.125	-0.44155	6.2759
-0.325	16.458	-0.42308	6.6454
-0.325	16.792	-0.25435	6.69
-0.325	17.125	0.037151	6.7502
-0.325	17.458	0.62415	6.7007
-0.325	17.792	1.1796	6.6333
-0.325	18.125	1.4495	6.4468
-0.325	18.458	1.5199	6.3525
-0.325	18.792	1.1251	6.2849
-0.325	19.125	0.50701	6.1081
-0.325	19.458	-0.083137	5.9928
-0.325	19.792	-0.58096	6.0402
-0.325	20.125	-0.96678	5.9305
-0.325	20.458	-1.5195	5.8393
-0.325	20.792	-1.7607	5.4953
-0.325	21.125	-1.7928	5.4185
-0.325	21.458	-1.5704	5.168
-0.325	21.792	-1.31	5.103
-0.325	22.125	-0.95194	5.1052
-0.325	22.458	-0.45704	5.0528
-0.325	22.792	-0.21522	4.8592
-0.325	23.125	-0.34291	4.8236
-0.325	23.458	-0.74947	4.7417
-0.325	23.792	-1.0438	4.475
-0.325	24.125	-1.4293	4.4308
-0.325	24.458	-1.6064	4.3564
-0.325	24.792	-1.7215	4.2233
-0.325	25.125	-2.0604	4.2943
-0.325	25.458	-2.3181	4.3402
-0.325	25.792	-2.2165	4.4035
-0.325	26.125	-1.8914	4.5086
-0.325	26.458	-1.4106	4.8571
-0.325	26.792	-0.85549	5.1277
-0.325	27.125	-0.22351	5.3098
-0.325	27.458	0.01474	5.018
-0.325	27.792	-0.27822	4.3978
-0.325	28.125	-0.565	3.5291
-0.325	28.458	-1.1486	2.6366
-0.325	28.792	-1.6906	1.6576
-0.325	29.125	-1.7099	0.88627
-0.325	29.458	-1.0392	-0.1771
0.0083333	9.7917	-0.12175	6.7201
0.0083333	10.125	-0.21797	7.4343
0.0083333	10.458	-0.35738	7.4789
0.0083333	10.792	-0.2628	7.418
0.0083333	11.125	-0.56922	7.1283
0.0083333	11.458	-0.3297	6.6375
0.0083333	11.792	-0.39218	6.1741
0.0083333	12.125	-0.46972	5.9122
0.0083333	12.458	-0.35109	5.8201
0.0083333	12.792	-0.065974	5.8572
0.0083333	13.125	0.17403	5.514
0.0083333	13.458	0.16137	5.4109
0.0083333	13.792	0.10605	5.4535
0.0083333	14.125	0.028426	5.311
0.0083333	14.458	-0.043947	5.3149
0.0083333	14.792	-0.18987	5.5509
0.0083333	15.125	-0.2773	5.8051
0.0083333	15.458	-0.37259	6.0824
0.0083333	15.792	-0.6284	6.3015
0.0083333	16.125	-0.67757	6.3257
0.0083333	16.458	-0.67522	6.6153
0.0083333	16.792	-0.55795	6.7967
0.0083333	17.125	-0.21614	6.9847
0.0083333	17.458	0.33652	7.1526
0.0083333	17.792	0.87125	7.2341
0.0083333	18.125	1.0066	7.4084
0.0083333	18.458	1.0148	7.505
0.0083333	18.792	0.86494	7.5565
0.0083333	19.125	0.56668	7.3639
0.0083333	19.458	0.1263	7.235
0.0083333	19.792	-0.18731	7.0882
0.0083333	20.125	-0.49657	6.8627
0.0083333	20.458	-0.99562	6.6404
0.0083333	20.792	-1.2146	6.2355
0.0083333	21.125	-1.282	5.8887
0.0083333	21.458	-1.0728	5.4263
0.0083333	21.792	-0.88169	5.0855
