x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.4594	5.5496
-0.99167	10.125	-1.5183	5.7075
-0.99167	10.458	-0.75049	5.3696
-0.99167	10.792	-0.152	5.3687
-0.99167	11.125	0.10258	4.9912
-0.99167	11.458	0.2339	4.8595
-0.99167	11.792	0.043931	5.5738
-0.99167	12.125	-0.21677	5.8213
-0.99167	12.458	-0.9269	5.6734
-0.99167	12.792	-1.1631	5.0115
-0.99167	13.125	-1.2999	5.2321
-0.99167	13.458	-1.741	5.3402
-0.99167	13.792	-2.0274	5.3353
-0.99167	14.125	-1.7946	5.4654
-0.99167	14.458	-1.712	4.9531
-0.99167	14.792	-1.5874	4.552
-0.99167	15.125	-1.1003	4.2786
-0.99167	15.458	-0.65714	4.3382
-0.99167	15.792	-0.44	4.1662
-0.99167	16.125	-0.045597	4.072
-0.99167	16.458	0.43262	3.8053
-0.99167	16.792	0.73531	3.4163
-0.99167	17.125	1.0673	3.1419
-0.99167	17.458	1.1386	3.3302
-0.99167	17.792	1.398	3.2427
-0.99167	18.125	1.4803	3.4086
-0.99167	18.458	1.2527	3.721
-0.99167	18.792	0.93954	3.8784
-0.99167	19.125	0.46103	4.1836
-0.99167	19.458	0.069957	4.2783
-0.99167	19.792	-0.29466	4.7085
-0.99167	20.125	-0.58483	5.492
-0.99167	20.458	-1.3188	6.0273
-0.99167	20.792	-1.8897	6.4643
-0.99167	21.125	-1.9175	6.6711
-0.99167	21.458	-1.8514	6.9132
-0.99167	21.792	-1.8354	7.4412
-0.99167	22.125	-1.4687	7.9908
-0.99167	22.458	-0.60786	8.1171
-0.99167	22.792	-0.14701	7.9842
-0.99167	23.125	-0.11386	8.0942
-0.99167	23.458	-0.059986	8.1102
-0.99167	23.792	-0.096589	8.1439
-0.99167	24.125	-0.39061	8.3722
-0.99167	24.458	-0.61501	8.3805
-0.99167	24.792	-0.63609	8.0539
-0.99167	25.125	-0.98384	7.6497
-0.99167	25.458	-1.5485	7.3717
-0.99167	25.792	-2.0751	7.0271
-0.99167	26.125	-2.3403	6.6099
-0.99167	26.458	-2.324	5.9588
-0.99167	26.792	-2.0886	5.35
-0.99167	27.125	-1.9978	4.7063
-0.99167	27.458	-2.024	3.9814
-0.99167	27.792	-2.2607	3.2662
-0.99167	28.125	-2.2507	2.4998
-0.99167	28.458	-2.0213	2.2701
-0.99167	28.792	-1.8181	2.1438
