x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-2.2131	4.7272
-0.99167	10.125	-1.4241	5.6659
-0.99167	10.458	-0.8105	5.1192
-0.99167	10.792	-0.046112	3.8996
-0.99167	11.125	0.59153	2.807
-0.99167	11.458	0.72881	3.0191
-0.99167	11.792	0.9826	3.5733
-0.99167	12.125	1.3434	3.8925
-0.99167	12.458	1.4158	4.3468
-0.99167	12.792	1.1265	4.8913
-0.99167	13.125	0.51905	5.2336
-0.99167	13.458	-0.55712	5.4797
-0.99167	13.792	-1.1157	5.2466
-0.99167	14.125	-1.2861	5.2985
-0.99167	14.458	-1.368	5.6176
-0.99167	14.792	-1.2866	5.5355
-0.99167	15.125	-0.88354	5.1822
-0.99167	15.458	-0.23862	5.0193
-0.99167	15.792	0.16129	4.917
-0.99167	16.125	0.56393	5.0711
-0.99167	16.458	0.93724	5.0995
-0.99167	16.792	1.0467	5.3087
-0.99167	17.125	1.1256	5.4797
-0.99167	17.458	0.91652	5.3644
-0.99167	17.792	0.66157	5.1377
-0.99167	18.125	0.078504	5.1407
-0.99167	18.458	-0.58657	5.1104
-0.99167	18.792	-1.0803	5.1703
-0.99167	19.125	-1.3011	5.1028
-0.99167	19.458	-1.4095	5.1158
-0.99167	19.792	-1.3947	4.7828
-0.99167	20.125	-1.2612	4.3729
-0.99167	20.458	-1.1467	4.0354
-0.99167	20.792	-1.239	3.946
-0.99167	21.125	-0.98812	3.9166
-0.99167	21.458	-0.77863	3.7698
-0.99167	21.792	-0.81445	3.8753
-0.99167	22.125	-0.70184	3.7246
-0.99167	22.458	-0.43818	3.5685
-0.99167	22.792	-0.31807	3.5866
-0.99167	23.125	-0.60965	3.8576
-0.99167	23.458	-0.62813	4.0427
-0.99167	23.792	-0.50035	4.2001
-0.99167	24.125	-0.5761	4.2922
-0.99167	24.458	-0.52427	4.5233
-0.99167	24.792	-0.24168	4.643
-0.99167	25.125	-0.25218	4.722
-0.99167	25.458	-0.65465	4.7344
