x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	0.99958	2.5173
-0.99167	10.125	0.46042	1.6001
-0.99167	10.458	0.15356	1.2035
-0.99167	10.792	-0.14124	1.7554
-0.99167	11.125	0.14186	2.9671
-0.99167	11.458	-0.48266	3.8104
-0.99167	11.792	-0.95547	4.0783
-0.99167	12.125	-0.69164	3.8313
-0.99167	12.458	-0.3162	3.1681
-0.99167	12.792	0.13388	2.9869
-0.99167	13.125	0.62541	3.0517
-0.99167	13.458	0.97385	3.251
-0.99167	13.792	1.3192	2.9214
-0.99167	14.125	1.8612	2.944
-0.99167	14.458	2.0316	3.1306
-0.99167	14.792	2.0954	3.5338
-0.99167	15.125	2.0356	3.8844
-0.99167	15.458	1.7865	4.3864
-0.99167	15.792	1.0924	4.8829
-0.99167	16.125	0.31195	5.3243
-0.99167	16.458	-0.39831	5.5645
-0.99167	16.792	-1.0337	5.8246
-0.99167	17.125	-1.4779	6.0297
-0.99167	17.458	-1.6474	6.12
-0.99167	17.792	-1.6581	6.0443
-0.99167	18.125	-1.8504	5.8689
-0.99167	18.458	-1.9252	5.8035
-0.99167	18.792	-1.8885	5.5407
-0.99167	19.125	-1.702	5.3535
-0.99167	19.458	-1.4315	5.4684
-0.99167	19.792	-1.1185	5.5128
-0.99167	20.125	-0.47343	5.2089
-0.99167	20.458	0.0075523	4.7104
-0.99167	20.792	0.22126	4.3201
-0.99167	21.125	0.32295	4.3089
-0.99167	21.458	0.29006	4.3144
-0.99167	21.792	0.25688	4.1607
-0.99167	22.125	0.26843	3.9228
-0.99167	22.458	0.4038	3.7776
-0.99167	22.792	0.27063	3.5269
-0.99167	23.125	0.30817	3.0582
-0.99167	23.458	0.39912	2.9879
-0.99167	23.792	0.64796	2.9168
-0.99167	24.125	0.77317	3.0459
-0.99167	24.458	0.78917	3.048
-0.99167	24.792	0.78823	3.2312
-0.99167	25.125	0.53642	3.8648
-0.99167	25.458	0.10849	4.2582
-0.99167	25.792	-0.37812	4.2558
-0.99167	26.125	-0.89884	4.3129
-0.99167	26.458	-1.3011	4.3121
-0.99167	26.792	-1.2752	4.1088
-0.99167	27.125	-1.1745	3.9559
-0.99167	27.458	-1.5021	3.3327
-0.99167	27.792	-1.8414	2.3382
-0.99167	28.125	-2.3414	1.4326
-0.99167	28.458	-2.8073	0.94641
-0.99167	28.792	-2.8609	0.54128
-0.99167	29.125	-2.1843	0.069016
-0.99167	29.458	-0.91041	-0.4109
-0.65833	9.7917	2.0023	2.2915
-0.65833	10.125	1.6024	1.1084
-0.65833	10.458	0.99011	1.3707
-0.65833	10.792	0.23625	3.2761
-0.65833	11.125	0.17665	4.2773
-0.65833	11.458	-0.33642	5.0464
-0.65833	11.792	-0.78775	5.3665
-0.65833	12.125	-0.89587	5.2135
-0.65833	12.458	-0.43739	4.837
-0.65833	12.792	-0.056622	4.6739
-0.65833	13.125	0.58398	4.2936
-0.65833	13.458	0.96184	4.1593
-0.65833	13.792	1.2853	3.9087
-0.65833	14.125	1.7923	4.0616
-0.65833	14.458	1.9458	4.2356
-0.65833	14.792	1.9812	4.553
-0.65833	15.125	2.0073	4.8767
-0.65833	15.458	1.7368	5.2544
-0.65833	15.792	0.92571	5.8358
-0.65833	16.125	0.1055	6.2807
-0.65833	16.458	-0.53119	6.6205
-0.65833	16.792	-1.1204	6.8012
-0.65833	17.125	-1.5132	6.9857
-0.65833	17.458	-1.6436	7.0037
-0.65833	17.792	-1.6027	6.8603
-0.65833	18.125	-1.9122	6.6432
-0.65833	18.458	-2.0096	6.4223
-0.65833	18.792	-1.7376	6.0768
-0.65833	19.125	-1.4173	5.8908
-0.65833	19.458	-1.1239	5.7137
-0.65833	19.792	-0.71405	5.802
-0.65833	20.125	-0.02396	5.5775
-0.65833	20.458	0.39043	5.0345
-0.65833	20.792	0.57135	4.6179
-0.65833	21.125	0.52249	4.6387
-0.65833	21.458	0.3091	4.6747
-0.65833	21.792	0.28819	4.6346
-0.65833	22.125	0.28736	4.5064
-0.65833	22.458	0.40231	4.2633
-0.65833	22.792	0.28473	3.9737
-0.65833	23.125	0.17517	3.7066
-0.65833	23.458	0.3308	3.4354
-0.65833	23.792	0.63924	3.2294
-0.65833	24.125	0.9082	3.1414
-0.65833	24.458	0.89478	3.148
-0.65833	24.792	0.7974	3.4762
-0.65833	25.125	0.50611	3.9241
-0.65833	25.458	-0.024081	4.1346
-0.65833	25.792	-0.35082	4.1108
-0.65833	26.125	-0.64605	4.0558
-0.65833	26.458	-0.94508	4.1209
-0.65833	26.792	-1.0504	4.0498
-0.65833	27.125	-1.006	3.9177
-0.65833	27.458	-1.2735	3.294
-0.65833	27.792	-1.5837	2.4905
-0.65833	28.125	-2.0434	1.4598
-0.65833	28.458	-2.4286	0.81047
-0.65833	28.792	-2.4401	0.43195
-0.65833	29.125	-2.0429	0.057643
-0.65833	29.458	-1.1919	-0.42207
-0.325	9.7917	2.1446	3.1845
-0.325	10.125	2.5086	2.9734
-0.325	10.458	1.7219	3.5491
-0.325	10.792	0.47098	4.8267
-0.325	11.125	0.023316	5.2199
-0.325	11.458	-0.12132	5.033
-0.325	11.792	-0.50053	5.558
-0.325	12.125	-0.63572	5.6891
-0.325	12.458	-0.34574	5.7729
-0.325	12.792	-0.037995	5.8326
-0.325	13.125	0.6245	5.65
-0.325	13.458	0.8918	5.4481
-0.325	13.792	1.1872	5.2161
-0.325	14.125	1.5135	5.3986
-0.325	14.458	1.5298	5.615
-0.325	14.792	1.5667	5.7931
-0.325	15.125	1.7238	6.0418
-0.325	15.458	1.4748	6.2334
-0.325	15.792	0.73384	6.6877
-0.325	16.125	-0.0014768	7.0232
-0.325	16.458	-0.52717	7.2654
-0.325	16.792	-1.0766	7.4625
-0.325	17.125	-1.4992	7.6702
-0.325	17.458	-1.5749	7.4314
-0.325	17.792	-1.5534	7.2157
-0.325	18.125	-1.7715	7.0567
-0.325	18.458	-1.6926	6.7956
-0.325	18.792	-1.4879	6.3792
-0.325	19.125	-1.1171	6.2163
-0.325	19.458	-0.81357	5.8311
-0.325	19.792	-0.51418	5.7607
-0.325	20.125	0.071559	5.5668
-0.325	20.458	0.4566	5.2256
-0.325	20.792	0.55751	4.8896
-0.325	21.125	0.47113	4.7883
-0.325	21.458	0.34827	4.7754
-0.325	21.792	0.38248	4.7675
-0.325	22.125	0.39235	4.8137
-0.325	22.458	0.54545	4.6294
-0.325	22.792	0.43812	4.3396
-0.325	23.125	0.26237	4.1802
-0.325	23.458	0.46851	3.8361
-0.325	23.792	0.69305	3.6971
-0.325	24.125	0.87507	3.6018
-0.325	24.458	0.86454	3.6395
-0.325	24.792	0.82131	3.7666
-0.325	25.125	0.71242	3.9271
-0.325	25.458	0.27181	4.0193
-0.325	25.792	-0.046782	3.9163
-0.325	26.125	-0.27133	3.9518
-0.325	26.458	-0.48092	4.0374
-0.325	26.792	-0.68965	4.0372
-0.325	27.125	-0.78459	3.8262
-0.325	27.458	-1.0185	3.2293
-0.325	27.792	-1.2709	2.707
-0.325	28.125	-1.4545	1.9073
-0.325	28.458	-1.8422	1.2487
-0.325	28.792	-1.9964	0.65143
-0.325	29.125	-1.8165	-0.1882
-0.325	29.458	-1.2461	-0.54977
0.0083333	9.7917	1.8912	5.0704
0.0083333	10.125	1.9218	5.0903
0.0083333	10.458	1.2964	5.3748
0.0083333	10.792	0.80003	5.6717
0.0083333	11.125	0.17319	5.4916
0.0083333	11.458	-0.12015	5.3215
0.0083333	11.792	-0.33367	5.4654
0.0083333	12.125	-0.4068	5.7697
0.0083333	12.458	-0.25421	6.046
0.0083333	12.792	0.14049	6.3816
0.0083333	13.125	0.63944	6.4726
0.0083333	13.458	0.84255	6.5027
0.0083333	13.792	1.1218	6.5154
0.0083333	14.125	1.2939	6.732
0.0083333	14.458	1.2846	6.8345
0.0083333	14.792	1.3151	6.9841
0.0083333	15.125	1.4554	7.1984
0.0083333	15.458	1.2806	7.2336
0.0083333	15.792	0.61123	7.4407
0.0083333	16.125	-0.10303	7.6931
0.0083333	16.458	-0.61384	7.9145
0.0083333	16.792	-1.0761	8.036
0.0083333	17.125	-1.5102	8.0285
0.0083333	17.458	-1.5367	7.723
0.0083333	17.792	-1.4259	7.5385
0.0083333	18.125	-1.6115	7.4132
0.0083333	18.458	-1.4924	7.0818
0.0083333	18.792	-1.2655	6.6618
0.0083333	19.125	-0.92789	6.4332
