x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	0.38796	5.5705
-0.99167	10.125	-0.82178	4.5056
-0.99167	10.458	-0.30787	4.347
-0.99167	10.792	0.49781	5.1064
-0.99167	11.125	1.2545	4.0591
-0.99167	11.458	2.0443	3.2538
-0.99167	11.792	2.2045	3.1993
-0.99167	12.125	1.1632	3.2296
-0.99167	12.458	0.13412	3.2167
-0.99167	12.792	0.027548	3.7425
-0.99167	13.125	-0.16972	4.1003
-0.99167	13.458	-0.52138	4.2577
-0.99167	13.792	-0.43904	4.3588
-0.99167	14.125	-0.30331	4.5912
-0.99167	14.458	0.18963	4.438
-0.99167	14.792	0.61953	4.187
-0.99167	15.125	1.1331	4.0856
-0.99167	15.458	1.4541	4.1524
-0.99167	15.792	1.374	4.1882
-0.99167	16.125	1.1288	4.5001
-0.99167	16.458	0.71782	4.6685
-0.99167	16.792	0.45931	4.9416
-0.99167	17.125	-0.070604	4.9846
-0.99167	17.458	-0.38713	4.9575
-0.99167	17.792	-0.42009	4.7847
-0.99167	18.125	-0.69513	4.5649
-0.99167	18.458	-1.0427	4.3053
-0.99167	18.792	-1.1138	4.264
-0.99167	19.125	-1.0129	4.2355
-0.99167	19.458	-1.1138	4.1371
-0.99167	19.792	-0.94793	3.8575
-0.99167	20.125	-0.53932	3.5921
-0.99167	20.458	-0.40984	3.5769
-0.99167	20.792	-0.3958	3.7162
-0.99167	21.125	-0.27996	3.6325
-0.99167	21.458	0.017196	3.3335
-0.99167	21.792	0.46979	3.2125
-0.99167	22.125	0.85452	2.9294
-0.99167	22.458	1.3793	2.7099
-0.99167	22.792	1.7103	2.593
-0.99167	23.125	1.4013	2.6758
-0.99167	23.458	1.2116	2.9901
-0.99167	23.792	0.76074	3.1158
-0.99167	24.125	0.13299	3.189
-0.99167	24.458	-0.45199	3.4474
-0.99167	24.792	-0.73062	3.6598
-0.99167	25.125	-1.1845	3.9565
-0.99167	25.458	-1.8249	4.2347
-0.99167	25.792	-2.0846	4.7654
-0.99167	26.125	-1.9996	5.0081
-0.99167	26.458	-1.7607	4.8147
-0.99167	26.792	-1.5532	4.7182
-0.99167	27.125	-1.1467	4.7018
-0.99167	27.458	-0.95615	4.7146
-0.99167	27.792	-1.1106	4.4791
-0.99167	28.125	-1.1168	4.2715
-0.99167	28.458	-1.3104	3.7918
-0.99167	28.792	-1.3998	3.1146
-0.99167	29.125	-0.98853	1.6977
-0.99167	29.458	-0.49008	-0.15739
-0.65833	9.7917	-2.1261	5.9486
-0.65833	10.125	-2.7082	5.195
-0.65833	10.458	-1.639	5.0168
-0.65833	10.792	0.066042	5.7495
-0.65833	11.125	1.3988	4.5966
-0.65833	11.458	2.0811	4.0233
-0.65833	11.792	1.917	4.2891
-0.65833	12.125	0.88535	4.7573
-0.65833	12.458	0.2291	5.3843
-0.65833	12.792	0.066771	5.7802
-0.65833	13.125	-0.21438	6.0066
-0.65833	13.458	-0.47277	6.0184
-0.65833	13.792	-0.4449	6.1364
-0.65833	14.125	-0.20044	6.252
-0.65833	14.458	0.13899	6.1239
-0.65833	14.792	0.43267	5.8123
-0.65833	15.125	0.71632	5.6828
-0.65833	15.458	1.0469	5.6901
-0.65833	15.792	1.0027	5.8193
-0.65833	16.125	0.76893	6.1151
-0.65833	16.458	0.31951	6.1145
-0.65833	16.792	-0.024857	6.2408
-0.65833	17.125	-0.31341	6.388
-0.65833	17.458	-0.40769	6.3148
-0.65833	17.792	-0.31125	6.0963
-0.65833	18.125	-0.56757	5.7234
-0.65833	18.458	-0.74941	5.3269
-0.65833	18.792	-0.97303	5.3292
-0.65833	19.125	-0.88823	5.1871
-0.65833	19.458	-0.72793	5.0965
-0.65833	19.792	-0.59621	4.6353
-0.65833	20.125	-0.44522	4.3152
-0.65833	20.458	-0.38502	4.2197
-0.65833	20.792	-0.31845	4.2487
-0.65833	21.125	-0.14472	4.1198
-0.65833	21.458	0.10947	4.017
-0.65833	21.792	0.54626	3.8921
-0.65833	22.125	0.81476	3.7162
-0.65833	22.458	1.2048	3.594
-0.65833	22.792	1.3613	3.6613
-0.65833	23.125	1.0088	3.8062
-0.65833	23.458	0.7166	3.9535
-0.65833	23.792	0.3039	4.0712
-0.65833	24.125	-0.24631	4.2618
-0.65833	24.458	-0.78621	4.3837
-0.65833	24.792	-1.057	4.4544
-0.65833	25.125	-1.4964	4.6313
-0.65833	25.458	-1.9713	4.6756
-0.65833	25.792	-2.1424	4.9546
-0.65833	26.125	-1.9928	5.1085
-0.65833	26.458	-1.6275	4.9221
-0.65833	26.792	-1.3281	4.6515
-0.65833	27.125	-0.85889	4.5004
-0.65833	27.458	-0.72815	4.4169
-0.65833	27.792	-0.7949	4.215
-0.65833	28.125	-0.8648	3.9685
-0.65833	28.458	-0.94499	3.6575
-0.65833	28.792	-0.92117	3.3673
-0.65833	29.125	-0.67465	1.8125
-0.65833	29.458	-0.43791	-0.10641
-0.325	9.7917	-2.5097	4.9534
-0.325	10.125	-3.0826	4.4709
-0.325	10.458	-2.066	4.9687
-0.325	10.792	-0.30057	5.5651
-0.325	11.125	0.97418	5.3862
-0.325	11.458	1.2788	5.4632
-0.325	11.792	1.2155	5.758
-0.325	12.125	0.58028	6.2341
-0.325	12.458	0.10698	6.7067
-0.325	12.792	-0.15407	7.0789
-0.325	13.125	-0.15927	7.3292
-0.325	13.458	-0.27309	7.5465
-0.325	13.792	-0.27136	7.6151
-0.325	14.125	-0.061141	7.7374
-0.325	14.458	0.10835	7.5185
-0.325	14.792	0.28389	7.3184
-0.325	15.125	0.54765	7.0887
-0.325	15.458	0.81936	7.143
-0.325	15.792	0.65063	7.2125
-0.325	16.125	0.44015	7.2101
