x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-3.6163	-0.17689
-0.99167	10.125	-1.3918	1.0755
-0.99167	10.458	0.26058	1.3619
-0.99167	10.792	0.55128	1.6252
-0.99167	11.125	0.96375	1.9913
-0.99167	11.458	1.0059	2.5133
-0.99167	11.792	0.5755	2.773
-0.99167	12.125	0.24138	2.609
-0.99167	12.458	-0.00072943	3.2633
-0.99167	12.792	0.039378	3.7991
-0.99167	13.125	-0.013081	4.1508
-0.99167	13.458	-0.21445	3.9134
-0.99167	13.792	-0.034642	3.6112
-0.99167	14.125	0.27432	3.6035
-0.99167	14.458	0.37909	3.9457
-0.99167	14.792	0.44678	4.346
-0.99167	15.125	0.45951	4.5864
-0.99167	15.458	0.6538	4.8491
-0.99167	15.792	0.44135	4.9264
-0.99167	16.125	0.26959	4.9324
-0.99167	16.458	0.12746	4.7685
-0.99167	16.792	-0.088289	4.7987
-0.99167	17.125	-0.18953	4.7996
-0.99167	17.458	-0.38005	4.9055
-0.99167	17.792	-0.15397	4.8865
-0.99167	18.125	-0.32958	4.724
-0.99167	18.458	-0.48057	4.4241
-0.99167	18.792	-0.49318	4.2954
-0.99167	19.125	-0.36518	4.12
-0.99167	19.458	-0.38883	4.3196
-0.99167	19.792	-0.45024	4.26
-0.99167	20.125	-0.20413	4.1145
-0.99167	20.458	-0.11409	3.9081
-0.99167	20.792	-0.13028	4.2403
-0.99167	21.125	-0.091462	4.1711
-0.99167	21.458	-0.017217	3.9192
-0.99167	21.792	0.18754	3.7767
-0.99167	22.125	0.46139	3.6798
-0.99167	22.458	0.58086	3.7395
-0.99167	22.792	0.13116	3.7993
-0.99167	23.125	-0.4812	3.8501
-0.99167	23.458	-0.74014	3.7512
-0.99167	23.792	-0.95725	3.917
-0.99167	24.125	-1.1239	4.2694
-0.99167	24.458	-1.2896	4.5125
-0.99167	24.792	-1.2603	4.7243
-0.99167	25.125	-1.6089	5.1482
-0.99167	25.458	-1.8239	5.5823
-0.99167	25.792	-1.7113	5.8252
-0.99167	26.125	-1.63	5.7836
-0.99167	26.458	-1.7025	5.6191
-0.99167	26.792	-1.5283	5.7998
-0.99167	27.125	-1.2588	5.7875
-0.99167	27.458	-1.0676	5.3205
-0.99167	27.792	-1.3338	4.7286
-0.99167	28.125	-1.3378	3.9001
-0.99167	28.458	-1.3187	2.4717
-0.99167	28.792	-1.2938	1.1733
-0.99167	29.125	-0.9199	0.20629
-0.99167	29.458	-0.32786	-0.4192
-0.65833	9.7917	-2.0858	2.2675
-0.65833	10.125	-0.078365	3.1861
-0.65833	10.458	1.0333	3.4526
-0.65833	10.792	1.2411	3.3745
-0.65833	11.125	1.3575	2.9958
-0.65833	11.458	0.87034	3.599
-0.65833	11.792	0.45425	3.7677
-0.65833	12.125	0.13447	3.9928
-0.65833	12.458	-0.12007	4.6256
-0.65833	12.792	-0.20082	5.2016
-0.65833	13.125	-0.27971	5.581
-0.65833	13.458	-0.56365	5.4425
-0.65833	13.792	-0.38664	5.1655
-0.65833	14.125	0.036902	5.1107
-0.65833	14.458	0.20494	5.3933
-0.65833	14.792	0.25973	5.7245
-0.65833	15.125	0.32733	5.8578
-0.65833	15.458	0.54564	6.2622
-0.65833	15.792	0.48853	6.4207
-0.65833	16.125	0.24841	6.4556
-0.65833	16.458	0.013526	6.2968
-0.65833	16.792	-0.22917	6.1445
-0.65833	17.125	-0.26687	6.0233
-0.65833	17.458	-0.33286	5.9514
-0.65833	17.792	-0.11397	5.868
-0.65833	18.125	-0.33321	5.6252
-0.65833	18.458	-0.54473	5.5275
-0.65833	18.792	-0.55289	5.3708
-0.65833	19.125	-0.43854	5.1153
-0.65833	19.458	-0.47781	5.1085
-0.65833	19.792	-0.57213	5.0356
-0.65833	20.125	-0.2944	4.8062
-0.65833	20.458	-0.24017	4.7847
-0.65833	20.792	-0.30578	5.1621
-0.65833	21.125	-0.27985	5.2523
-0.65833	21.458	-0.33389	5.056
-0.65833	21.792	-0.18838	4.8232
-0.65833	22.125	-0.021186	4.8278
-0.65833	22.458	0.12357	4.7395
-0.65833	22.792	-0.27793	4.8785
-0.65833	23.125	-0.81135	4.9225
-0.65833	23.458	-1.1061	4.6272
-0.65833	23.792	-1.2632	4.71
-0.65833	24.125	-1.5111	4.977
-0.65833	24.458	-1.6139	5.1513
-0.65833	24.792	-1.5531	5.3928
-0.65833	25.125	-1.6764	5.7166
-0.65833	25.458	-1.848	6.04
-0.65833	25.792	-1.6406	6.1553
-0.65833	26.125	-1.4395	6.015
-0.65833	26.458	-1.3751	5.7838
-0.65833	26.792	-1.1337	5.7791
-0.65833	27.125	-0.83824	5.8179
-0.65833	27.458	-0.71356	5.439
-0.65833	27.792	-0.87676	4.8581
-0.65833	28.125	-0.81665	3.7317
-0.65833	28.458	-0.64707	2.1618
-0.65833	28.792	-0.64067	0.72737
-0.65833	29.125	-0.32799	-0.017366
-0.65833	29.458	0.087204	-0.46516
-0.325	9.7917	-1.139	5.1416
-0.325	10.125	0.60453	5.4954
-0.325	10.458	1.4211	5.3353
-0.325	10.792	1.3189	5.1201
-0.325	11.125	1.0761	4.7108
-0.325	11.458	0.47439	5.4039
-0.325	11.792	0.20411	5.6942
-0.325	12.125	0.016541	5.851
-0.325	12.458	-0.25898	6.2222
-0.325	12.792	-0.25605	6.3655
-0.325	13.125	-0.26362	6.5177
-0.325	13.458	-0.44828	6.3062
-0.325	13.792	-0.39796	6.173
-0.325	14.125	-0.13058	6.1294
-0.325	14.458	0.022667	6.4579
-0.325	14.792	0.085286	6.6944
-0.325	15.125	0.27163	6.7856
-0.325	15.458	0.51853	7.1014
-0.325	15.792	0.42591	7.1812
-0.325	16.125	0.23678	7.2517
-0.325	16.458	0.045945	7.2791
-0.325	16.792	-0.044089	7.0976
-0.325	17.125	-0.11339	6.8654
-0.325	17.458	-0.10231	6.648
-0.325	17.792	0.093626	6.4888
-0.325	18.125	-0.21375	6.2235
-0.325	18.458	-0.46768	6.2555
-0.325	18.792	-0.39192	6.1903
-0.325	19.125	-0.28406	6.0103
-0.325	19.458	-0.37445	5.9466
-0.325	19.792	-0.38208	5.8166
-0.325	20.125	-0.17952	5.609
-0.325	20.458	-0.21166	5.6207
-0.325	20.792	-0.36306	5.8384
-0.325	21.125	-0.3623	5.9476
-0.325	21.458	-0.4264	5.8478
-0.325	21.792	-0.49183	5.7848
-0.325	22.125	-0.43406	5.8331
-0.325	22.458	-0.33702	5.699
-0.325	22.792	-0.64853	5.677
-0.325	23.125	-1.121	5.85
-0.325	23.458	-1.3606	5.7208
-0.325	23.792	-1.4991	5.4992
-0.325	24.125	-1.777	5.5179
-0.325	24.458	-1.903	5.5847
-0.325	24.792	-1.7872	5.7858
-0.325	25.125	-1.7417	5.8901
-0.325	25.458	-1.7512	6.0511
-0.325	25.792	-1.5372	5.9569
-0.325	26.125	-1.2645	5.8526
-0.325	26.458	-1.054	5.6776
-0.325	26.792	-0.77696	5.5406
-0.325	27.125	-0.38195	5.3637
-0.325	27.458	-0.17758	4.9958
-0.325	27.792	-0.29616	4.4015
-0.325	28.125	-0.18776	3.2947
-0.325	28.458	-0.16532	2.0041
-0.325	28.792	-0.32349	1.0567
-0.325	29.125	-0.067893	0.42597
-0.325	29.458	0.15855	-0.36455
0.0083333	9.7917	-0.16937	6.5801
0.0083333	10.125	0.90549	6.9495
0.0083333	10.458	1.0012	6.6297
0.0083333	10.792	0.55415	6.3172
0.0083333	11.125	0.42251	5.9648
0.0083333	11.458	0.3186	6.6094
0.0083333	11.792	0.10054	6.9835
0.0083333	12.125	-0.044083	6.9922
0.0083333	12.458	-0.22067	7.1497
0.0083333	12.792	-0.1275	7.0256
0.0083333	13.125	-0.109	6.9828
0.0083333	13.458	-0.35464	6.7454
0.0083333	13.792	-0.41933	6.7688
0.0083333	14.125	-0.29851	6.858
0.0083333	14.458	-0.10912	7.0721
0.0083333	14.792	0.034644	7.1844
0.0083333	15.125	0.31204	7.2393
0.0083333	15.458	0.46843	7.4232
0.0083333	15.792	0.37388	7.3889
0.0083333	16.125	0.28093	7.3888
0.0083333	16.458	0.17308	7.4587
0.0083333	16.792	0.10689	7.3075
0.0083333	17.125	0.15391	7.0776
0.0083333	17.458	0.25329	6.7937
0.0083333	17.792	0.36639	6.5861
0.0083333	18.125	0.037166	6.4192
0.0083333	18.458	-0.25823	6.5376
0.0083333	18.792	-0.25571	6.4545
0.0083333	19.125	-0.27437	6.4113
0.0083333	19.458	-0.26078	6.2183
0.0083333	19.792	-0.20519	5.9897
0.0083333	20.125	-0.018968	5.962
0.0083333	20.458	-0.11894	6.0816
0.0083333	20.792	-0.29174	6.0711
0.0083333	21.125	-0.3075	6.113
0.0083333	21.458	-0.47683	6.166
0.0083333	21.792	-0.64599	6.3756
0.0083333	22.125	-0.64592	6.3777
0.0083333	22.458	-0.47966	6.1239
0.0083333	22.792	-0.67826	6.0226
0.0083333	23.125	-1.1405	6.2088
0.0083333	23.458	-1.3693	6.1868
0.0083333	23.792	-1.548	5.8841
0.0083333	24.125	-1.8432	5.6556
0.0083333	24.458	-2.1255	5.5687
0.0083333	24.792	-2.0138	5.6241
0.0083333	25.125	-1.9027	5.7545
0.0083333	25.458	-1.7414	5.8008
0.0083333	25.792	-1.426	5.5847
0.0083333	26.125	-0.9869	5.4214
0.0083333	26.458	-0.64404	5.1677
0.0083333	26.792	-0.31818	4.9367
0.0083333	27.125	0.039792	4.7011
0.0083333	27.458	0.31411	4.2389
0.0083333	27.792	0.27072	3.753
0.0083333	28.125	0.2655	3.1037
0.0083333	28.458	0.11409	2.0585
0.0083333	28.792	-0.032753	1.3325
0.0083333	29.125	0.22248	0.71309
0.0083333	29.458	0.3644	-0.32045
0.34167	9.7917	-0.25208	6.4816
0.34167	10.125	0.46062	6.8219
0.34167	10.458	0.65946	6.6508
0.34167	10.792	0.12261	6.6492
0.34167	11.125	-0.037563	6.6729
0.34167	11.458	-0.031046	7.1129
0.34167	11.792	-0.18139	7.1924
0.34167	12.125	-0.24201	7.0892
0.34167	12.458	-0.27628	7.0946
0.34167	12.792	-0.097904	6.9447
0.34167	13.125	-0.13714	6.8726
0.34167	13.458	-0.45567	6.8373
0.34167	13.792	-0.5327	6.9948
0.34167	14.125	-0.4976	7.1758
0.34167	14.458	-0.31356	7.28
0.34167	14.792	-0.085086	7.422
0.34167	15.125	0.16901	7.4397
0.34167	15.458	0.35232	7.4995
0.34167	15.792	0.30282	7.5282
0.34167	16.125	0.27524	7.4563
0.34167	16.458	0.2332	7.3702
0.34167	16.792	0.24433	7.2923
0.34167	17.125	0.35932	7.1374
0.34167	17.458	0.48453	6.9357
0.34167	17.792	0.51703	6.6563
0.34167	18.125	0.23744	6.4503
0.34167	18.458	-0.052588	6.4639
0.34167	18.792	-0.073132	6.4399
0.34167	19.125	-0.15615	6.4169
0.34167	19.458	-0.21977	6.2592
0.34167	19.792	-0.18202	6.1555
0.34167	20.125	-0.0091271	6.3034
0.34167	20.458	-0.03887	6.3563
0.34167	20.792	-0.23405	6.2094
0.34167	21.125	-0.33342	6.1921
0.34167	21.458	-0.50979	6.2604
0.34167	21.792	-0.66537	6.3528
0.34167	22.125	-0.61744	6.2616
