x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	1.1564	-0.65487
-0.99167	10.125	0.91242	-1.571
-0.99167	10.458	0.41267	-0.98831
-0.99167	10.792	-0.53887	1.7324
-0.99167	11.125	-0.72364	4.23
-0.99167	11.458	-1.0693	4.7361
-0.99167	11.792	-1.1485	4.4995
-0.99167	12.125	-1.269	4.3567
-0.99167	12.458	-1.5475	4.5495
-0.99167	12.792	-1.8004	4.3203
-0.99167	13.125	-1.7564	4.546
-0.99167	13.458	-1.4761	4.1964
-0.99167	13.792	-1.0874	3.9997
-0.99167	14.125	-0.53249	3.5955
-0.99167	14.458	0.11342	3.3192
-0.99167	14.792	0.63384	3.3255
-0.99167	15.125	1.0698	3.443
-0.99167	15.458	1.3756	3.5738
-0.99167	15.792	1.365	3.6732
-0.99167	16.125	1.408	3.7162
-0.99167	16.458	1.2406	4.1434
-0.99167	16.792	0.8932	4.7708
-0.99167	17.125	0.4801	5.3476
-0.99167	17.458	0.11184	5.758
-0.99167	17.792	0.092595	5.9731
-0.99167	18.125	-0.0037117	6.0305
-0.99167	18.458	-0.30672	5.893
-0.99167	18.792	-0.45843	5.4464
-0.99167	19.125	-0.50425	4.972
-0.99167	19.458	-0.39287	4.5211
-0.99167	19.792	-0.15505	4.3252
-0.99167	20.125	0.10581	4.0758
-0.99167	20.458	-0.10076	3.8806
-0.99167	20.792	-0.65483	3.8946
-0.99167	21.125	-1.0087	4.0149
-0.99167	21.458	-1.1057	4.2169
-0.99167	21.792	-0.98865	4.1793
-0.99167	22.125	-0.96262	4.0513
-0.99167	22.458	-0.6596	3.9738
-0.99167	22.792	-0.30602	3.7196
-0.99167	23.125	-0.23261	3.5874
-0.99167	23.458	-0.19468	3.4173
-0.99167	23.792	-0.26954	3.5986
-0.99167	24.125	-0.45731	3.7248
-0.99167	24.458	-0.77788	4.0137
-0.99167	24.792	-0.97005	4.0171
-0.99167	25.125	-1.1785	3.9976
-0.99167	25.458	-1.4962	4.3084
-0.99167	25.792	-1.3685	4.4427
-0.99167	26.125	-1.2889	4.3264
-0.99167	26.458	-1.1866	4.0052
-0.99167	26.792	-1.1509	3.3883
-0.99167	27.125	-0.95941	2.4256
-0.99167	27.458	-0.89416	1.4403
-0.99167	27.792	-1.0111	0.61124
-0.99167	28.125	-1.2084	-0.24827
-0.99167	28.458	-1.415	-0.72002
-0.99167	28.792	-1.5932	-1.0147
-0.99167	29.125	-1.6094	-0.76873
-0.99167	29.458	-0.96763	-0.46182
-0.65833	9.7917	1.2768	0.018297
-0.65833	10.125	0.9054	-1.1265
-0.65833	10.458	0.2154	-0.55567
-0.65833	10.792	-0.44424	2.4286
-0.65833	11.125	-0.47386	5.0715
-0.65833	11.458	-0.91232	5.7812
-0.65833	11.792	-1.2343	5.7477
-0.65833	12.125	-1.3701	5.6628
-0.65833	12.458	-1.5646	5.5736
-0.65833	12.792	-1.4897	5.2437
-0.65833	13.125	-1.3655	5.3414
-0.65833	13.458	-1.1679	4.9931
-0.65833	13.792	-0.87875	4.5513
-0.65833	14.125	-0.49536	4.1033
-0.65833	14.458	0.12801	3.8289
-0.65833	14.792	0.5803	3.8108
-0.65833	15.125	0.95875	3.8479
-0.65833	15.458	1.1674	3.9585
-0.65833	15.792	1.1747	4.0991
-0.65833	16.125	1.1088	4.3021
-0.65833	16.458	0.97259	4.6971
-0.65833	16.792	0.65789	5.3734
-0.65833	17.125	0.33729	6.13
-0.65833	17.458	0.19879	6.731
-0.65833	17.792	0.13666	7.1532
-0.65833	18.125	-0.016345	7.1326
-0.65833	18.458	-0.11917	6.8706
-0.65833	18.792	-0.1472	6.326
-0.65833	19.125	-0.17092	5.803
-0.65833	19.458	-0.0095138	5.411
-0.65833	19.792	0.10779	5.1824
-0.65833	20.125	0.21075	4.5796
-0.65833	20.458	-0.1543	4.3237
-0.65833	20.792	-0.72422	4.3296
-0.65833	21.125	-1.1588	4.5681
-0.65833	21.458	-1.2652	4.8175
-0.65833	21.792	-1.2688	4.9844
-0.65833	22.125	-1.0468	4.8084
-0.65833	22.458	-0.54814	4.6531
-0.65833	22.792	-0.30908	4.4102
-0.65833	23.125	-0.33515	4.2455
-0.65833	23.458	-0.2838	4.1132
-0.65833	23.792	-0.41458	4.1945
-0.65833	24.125	-0.68426	4.2864
-0.65833	24.458	-0.99476	4.441
-0.65833	24.792	-1.0661	4.4987
-0.65833	25.125	-1.2607	4.5043
-0.65833	25.458	-1.5004	4.7739
-0.65833	25.792	-1.4162	4.9917
-0.65833	26.125	-1.2959	4.8838
-0.65833	26.458	-1.0667	4.5231
-0.65833	26.792	-0.79987	3.7836
-0.65833	27.125	-0.52717	2.8973
-0.65833	27.458	-0.49286	1.6154
-0.65833	27.792	-0.67926	0.75317
-0.65833	28.125	-0.86456	-0.072098
-0.65833	28.458	-1.0458	-0.61373
-0.65833	28.792	-1.3403	-0.84897
-0.65833	29.125	-1.4577	-0.72723
-0.65833	29.458	-1.1402	-0.44556
-0.325	9.7917	0.47914	3.1887
-0.325	10.125	0.51212	1.4864
-0.325	10.458	0.072344	1.2429
-0.325	10.792	-0.052442	3.3999
-0.325	11.125	-0.070834	5.7651
-0.325	11.458	-0.72916	6.8173
-0.325	11.792	-1.0516	7.0254
-0.325	12.125	-1.1914	6.7538
-0.325	12.458	-1.0663	6.2366
-0.325	12.792	-0.91257	5.9663
-0.325	13.125	-0.78367	6.0139
-0.325	13.458	-0.71202	5.759
-0.325	13.792	-0.5943	5.207
