x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.73451	4.2046
-0.99167	10.125	0.41137	3.3123
-0.99167	10.458	1.5386	2.4228
-0.99167	10.792	2.6453	2.3961
-0.99167	11.125	2.5618	2.7429
-0.99167	11.458	2.4719	3.4845
-0.99167	11.792	1.7512	3.6808
-0.99167	12.125	1.1338	3.8715
-0.99167	12.458	0.47695	3.785
-0.99167	12.792	-0.3799	4.0418
-0.99167	13.125	-0.72933	4.4363
-0.99167	13.458	-1.3329	4.5428
-0.99167	13.792	-1.7904	4.8327
-0.99167	14.125	-2.0216	5.0254
-0.99167	14.458	-1.5562	5.0849
-0.99167	14.792	-1.2928	4.7139
-0.99167	15.125	-0.8388	4.465
-0.99167	15.458	-0.27482	4.2957
-0.99167	15.792	0.13519	4.431
-0.99167	16.125	0.59846	4.3813
-0.99167	16.458	0.85843	4.1241
-0.99167	16.792	1.1316	3.8671
-0.99167	17.125	1.4313	3.5914
-0.99167	17.458	1.749	3.1025
-0.99167	17.792	1.8688	3.0216
-0.99167	18.125	1.6785	3.0938
-0.99167	18.458	1.3936	3.4378
-0.99167	18.792	0.96977	3.7432
-0.99167	19.125	0.50656	4.1585
-0.99167	19.458	-0.023877	4.7179
-0.99167	19.792	-0.63154	5.2301
-0.99167	20.125	-0.69228	5.5885
-0.99167	20.458	-0.95754	5.7835
-0.99167	20.792	-1.2088	5.6814
-0.99167	21.125	-1.1854	5.513
-0.99167	21.458	-1.1057	5.087
-0.99167	21.792	-0.73075	4.7662
-0.99167	22.125	-0.4312	4.2507
-0.99167	22.458	0.0025183	3.6749
-0.99167	22.792	0.31722	3.127
-0.99167	23.125	0.66056	2.4098
-0.99167	23.458	0.9438	2.1871
-0.99167	23.792	0.99408	2.4123
-0.99167	24.125	0.76902	2.392
-0.99167	24.458	0.57565	2.279
-0.99167	24.792	0.427	2.2433
-0.99167	25.125	0.035383	2.316
-0.99167	25.458	-0.27789	2.1206
-0.99167	25.792	-0.084247	2.2087
-0.99167	26.125	0.076397	2.4768
