x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.64501	2.5814
-0.99167	10.125	0.11741	3.7525
-0.99167	10.458	0.61582	4.9597
-0.99167	10.792	1.0426	5.7108
-0.99167	11.125	0.67999	5.9674
-0.99167	11.458	0.87668	5.2773
-0.99167	11.792	1.1635	4.2866
-0.99167	12.125	1.5165	3.6822
-0.99167	12.458	1.4717	3.4455
-0.99167	12.792	1.2754	3.3573
-0.99167	13.125	0.92609	3.3713
-0.99167	13.458	0.43566	3.3401
-0.99167	13.792	0.069742	3.6056
-0.99167	14.125	-0.48011	3.8624
-0.99167	14.458	-1.1496	4.0604
-0.99167	14.792	-1.5414	4.3686
-0.99167	15.125	-1.6484	4.6361
-0.99167	15.458	-1.5067	4.9237
-0.99167	15.792	-1.3567	5.2508
-0.99167	16.125	-1.0339	5.4832
-0.99167	16.458	-0.57981	5.4306
-0.99167	16.792	0.084004	5.234
-0.99167	17.125	0.70391	4.87
-0.99167	17.458	1.3655	4.5687
-0.99167	17.792	1.5659	4.2695
-0.99167	18.125	1.3926	3.845
-0.99167	18.458	1.2819	3.6962
-0.99167	18.792	1.0151	3.5537
-0.99167	19.125	0.71197	3.2869
-0.99167	19.458	0.054394	3.1639
-0.99167	19.792	-0.68254	3.2507
-0.99167	20.125	-0.94183	3.471
-0.99167	20.458	-1.2532	3.6566
-0.99167	20.792	-1.3888	4.176
-0.99167	21.125	-1.4911	4.5483
-0.99167	21.458	-1.52	4.8522
-0.99167	21.792	-1.1528	4.8182
-0.99167	22.125	-0.81112	4.6383
-0.99167	22.458	-0.59236	4.66
-0.99167	22.792	-0.61686	4.7067
-0.99167	23.125	-0.66366	4.7588
-0.99167	23.458	-0.7184	4.7541
-0.99167	23.792	-0.69331	4.7877
-0.99167	24.125	-0.67915	4.9573
-0.99167	24.458	-0.61025	5.1803
-0.99167	24.792	-0.20031	5.4579
-0.99167	25.125	0.033698	5.4998
-0.99167	25.458	-0.016351	5.4864
-0.99167	25.792	-0.13707	5.6276
-0.99167	26.125	-0.16589	5.7576
-0.99167	26.458	-0.22868	5.7928
-0.99167	26.792	-0.29573	5.6351
-0.99167	27.125	-0.36847	5.5277
-0.99167	27.458	-0.73801	5.2464
-0.99167	27.792	-1.5101	4.5345
-0.99167	28.125	-2.1633	3.6234
-0.99167	28.458	-2.4602	2.6817
-0.99167	28.792	-2.4482	1.3501
-0.99167	29.125	-1.7396	-0.033692
-0.99167	29.458	-0.67277	-0.48959
-0.65833	9.7917	-0.20568	3.426
-0.65833	10.125	0.19878	4.4201
-0.65833	10.458	0.48757	5.4951
-0.65833	10.792	0.70698	6.3119
-0.65833	11.125	0.51905	7.0332
-0.65833	11.458	0.67424	7.0491
-0.65833	11.792	1.1722	6.2461
-0.65833	12.125	1.3377	5.5161
-0.65833	12.458	1.4592	5.1584
-0.65833	12.792	1.1766	4.938
-0.65833	13.125	0.82935	4.9207
-0.65833	13.458	0.1215	4.7459
-0.65833	13.792	-0.22994	4.9524
-0.65833	14.125	-0.68489	5.3535
-0.65833	14.458	-1.2264	5.491
-0.65833	14.792	-1.537	5.4869
-0.65833	15.125	-1.6211	5.406
-0.65833	15.458	-1.594	5.5305
-0.65833	15.792	-1.4172	5.8703
