x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.28532	3.4335
-0.99167	10.125	0.053146	3.5063
-0.99167	10.458	0.67904	3.3125
-0.99167	10.792	1.5865	4.0499
-0.99167	11.125	1.6444	5.2986
-0.99167	11.458	0.60993	5.3729
-0.99167	11.792	-0.052609	4.7393
-0.99167	12.125	-0.54262	4.8613
-0.99167	12.458	-1.0948	5.0134
-0.99167	12.792	-1.6767	5.2707
-0.99167	13.125	-1.7082	4.9804
-0.99167	13.458	-1.9108	5.0183
-0.99167	13.792	-1.7514	4.8425
-0.99167	14.125	-1.6228	4.6768
-0.99167	14.458	-1.4087	4.3096
-0.99167	14.792	-0.93461	4.0679
-0.99167	15.125	-0.48689	3.6431
-0.99167	15.458	0.12641	2.9989
-0.99167	15.792	0.70691	2.6467
-0.99167	16.125	1.1237	2.3328
-0.99167	16.458	1.3448	2.1493
-0.99167	16.792	1.5694	1.9799
-0.99167	17.125	1.7689	2.124
-0.99167	17.458	2.0151	2.1269
-0.99167	17.792	2.0452	2.4421
-0.99167	18.125	1.8443	3.0993
-0.99167	18.458	1.3702	3.4955
-0.99167	18.792	0.95083	4.1299
-0.99167	19.125	0.52355	4.6715
-0.99167	19.458	-0.22477	5.0726
-0.99167	19.792	-0.76101	5.5435
-0.99167	20.125	-0.98549	5.871
-0.99167	20.458	-1.4765	6.2038
-0.99167	20.792	-1.8957	6.4017
-0.99167	21.125	-1.8153	6.424
-0.99167	21.458	-1.631	6.3272
-0.99167	21.792	-1.436	6.1571
-0.99167	22.125	-1.0644	5.804
-0.99167	22.458	-0.4866	5.2531
-0.99167	22.792	-0.2333	4.8587
-0.99167	23.125	-0.094697	4.294
-0.99167	23.458	0.27084	3.5302
-0.99167	23.792	0.52051	2.9479
-0.99167	24.125	0.58015	2.4677
-0.99167	24.458	0.30149	2.2784
-0.99167	24.792	-0.017216	2.0738
-0.99167	25.125	-0.25851	1.7509
-0.99167	25.458	-0.73329	1.5655
-0.99167	25.792	-0.98618	1.63
-0.99167	26.125	-1.3328	1.6427
-0.99167	26.458	-1.6579	1.545
-0.99167	26.792	-2.2424	1.6299
-0.99167	27.125	-2.7007	1.6209
-0.99167	27.458	-2.9229	1.846
-0.99167	27.792	-3.0735	2.0302
-0.99167	28.125	-2.9645	2.1766
-0.99167	28.458	-2.7397	2.4507
-0.99167	28.792	-2.3684	1.9037
-0.99167	29.125	-1.6941	0.91499
-0.99167	29.458	-0.71489	-0.26277
-0.65833	9.7917	-0.71684	4.5285
-0.65833	10.125	0.12552	3.911
-0.65833	10.458	0.85901	3.6334
-0.65833	10.792	1.3588	4.653
-0.65833	11.125	1.2129	6.4867
-0.65833	11.458	0.075819	7.3606
-0.65833	11.792	-0.55673	6.6706
-0.65833	12.125	-0.9244	6.2467
-0.65833	12.458	-1.085	6.2382
-0.65833	12.792	-1.3011	6.3522
-0.65833	13.125	-1.2597	6.0483
-0.65833	13.458	-1.4599	5.69
-0.65833	13.792	-1.4365	5.394
-0.65833	14.125	-1.2163	5.2911
-0.65833	14.458	-0.8539	4.8711
-0.65833	14.792	-0.43035	4.4845
-0.65833	15.125	-0.026323	4.0033
-0.65833	15.458	0.48534	3.4733
-0.65833	15.792	0.86969	3.0701
-0.65833	16.125	1.217	2.7501
-0.65833	16.458	1.465	2.5808
-0.65833	16.792	1.582	2.6331
-0.65833	17.125	1.6066	2.9497
-0.65833	17.458	1.6523	3.1017
-0.65833	17.792	1.7408	3.2854
-0.65833	18.125	1.4958	3.8381
-0.65833	18.458	0.88549	4.462
-0.65833	18.792	0.37592	4.9498
-0.65833	19.125	0.021055	5.4127
-0.65833	19.458	-0.47417	5.8143
-0.65833	19.792	-0.82078	6.201
-0.65833	20.125	-1.0692	6.5235
-0.65833	20.458	-1.6329	7.0098
-0.65833	20.792	-1.8657	7.2712
-0.65833	21.125	-1.621	7.3014
-0.65833	21.458	-1.3303	7.3069
-0.65833	21.792	-1.1374	7.3878
-0.65833	22.125	-0.87956	7.045
-0.65833	22.458	-0.27466	6.481
-0.65833	22.792	-0.0013795	6.0919
-0.65833	23.125	0.068792	5.4225
-0.65833	23.458	0.40615	4.4103
-0.65833	23.792	0.64705	3.8087
-0.65833	24.125	0.59636	3.4365
-0.65833	24.458	0.37528	3.2531
-0.65833	24.792	0.069996	2.9002
-0.65833	25.125	-0.2726	2.5267
-0.65833	25.458	-0.76812	2.37
-0.65833	25.792	-1.0172	2.4288
-0.65833	26.125	-1.2782	2.5153
-0.65833	26.458	-1.6164	2.3177
-0.65833	26.792	-2.1626	2.1854
-0.65833	27.125	-2.5233	2.1217
-0.65833	27.458	-2.8374	2.2844
-0.65833	27.792	-3.0816	2.2585
-0.65833	28.125	-2.9193	2.3747
-0.65833	28.458	-2.5192	2.4052
-0.65833	28.792	-2.0978	1.8606
-0.65833	29.125	-1.332	0.88076
-0.65833	29.458	-0.27275	-0.25046
-0.325	9.7917	-0.41278	6.1409
-0.325	10.125	0.095544	5.2371
-0.325	10.458	0.57734	4.7737
-0.325	10.792	0.70452	5.5487
-0.325	11.125	0.67128	7.0846
-0.325	11.458	-0.043176	8.332
-0.325	11.792	-0.72956	7.7053
-0.325	12.125	-0.91381	7.0799
-0.325	12.458	-0.93007	7.0034
-0.325	12.792	-0.89472	7.0579
-0.325	13.125	-0.79922	6.8461
-0.325	13.458	-0.98164	6.3891
-0.325	13.792	-1.0352	5.9451
-0.325	14.125	-0.84694	5.6358
-0.325	14.458	-0.46372	5.1889
-0.325	14.792	-0.048472	4.768
-0.325	15.125	0.33713	4.3333
-0.325	15.458	0.7566	3.8764
-0.325	15.792	1.0769	3.5602
-0.325	16.125	1.2994	3.3921
-0.325	16.458	1.4453	3.5062
-0.325	16.792	1.4998	3.6702
-0.325	17.125	1.4136	3.8925
-0.325	17.458	1.315	4.068
-0.325	17.792	1.3172	4.083
-0.325	18.125	1.0319	4.4517
-0.325	18.458	0.34695	5.0299
-0.325	18.792	-0.13082	5.6226
-0.325	19.125	-0.54572	6.0077
-0.325	19.458	-0.95507	6.3263
-0.325	19.792	-1.0774	6.6646
-0.325	20.125	-1.1734	6.8953
-0.325	20.458	-1.5292	7.3722
-0.325	20.792	-1.682	7.5574
-0.325	21.125	-1.5031	7.557
-0.325	21.458	-1.0679	7.5935
-0.325	21.792	-0.8038	7.7113
-0.325	22.125	-0.51486	7.6423
-0.325	22.458	0.11959	7.3757
-0.325	22.792	0.38234	6.9613
-0.325	23.125	0.38526	6.3967
