x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.4762	3.2024
-0.99167	10.125	1.3363	2.686
-0.99167	10.458	2.2355	1.587
-0.99167	10.792	1.8303	1.2208
-0.99167	11.125	0.79465	1.6131
-0.99167	11.458	0.44773	1.9554
-0.99167	11.792	0.9148	2.0817
-0.99167	12.125	1.2319	2.0407
-0.99167	12.458	1.2045	2.0024
-0.99167	12.792	1.1793	2.3421
-0.99167	13.125	1.2398	2.6448
-0.99167	13.458	0.94231	2.7806
-0.99167	13.792	0.55755	3.4272
-0.99167	14.125	0.18663	3.6527
-0.99167	14.458	-0.042538	3.9664
-0.99167	14.792	-0.094488	4.3109
-0.99167	15.125	0.063667	4.8526
-0.99167	15.458	0.19374	5.1542
-0.99167	15.792	-0.056002	5.3745
-0.99167	16.125	-0.1929	5.4158
-0.99167	16.458	-0.24949	5.4519
-0.99167	16.792	-0.38481	5.5684
-0.99167	17.125	-0.46447	5.6842
-0.99167	17.458	-0.32606	5.5342
-0.99167	17.792	-0.2944	5.5328
-0.99167	18.125	-0.58016	5.7347
-0.99167	18.458	-0.80187	5.6737
-0.99167	18.792	-0.88646	5.2971
-0.99167	19.125	-0.98666	4.9718
-0.99167	19.458	-0.93722	4.6827
-0.99167	19.792	-0.79995	4.348
-0.99167	20.125	-0.68132	4.1938
-0.99167	20.458	-0.57603	4.0153
-0.99167	20.792	-0.48424	3.7687
-0.99167	21.125	-0.17662	3.5814
-0.99167	21.458	0.16897	3.1137
-0.99167	21.792	0.37787	2.7889
-0.99167	22.125	0.53077	2.5388
-0.99167	22.458	0.79427	2.1586
-0.99167	22.792	0.90087	2.0048
-0.99167	23.125	0.90554	1.6872
-0.99167	23.458	0.84431	1.5264
-0.99167	23.792	0.65106	1.6334
-0.99167	24.125	0.45593	1.6831
-0.99167	24.458	0.30909	1.8945
-0.99167	24.792	0.28822	2.0825
-0.99167	25.125	0.043991	2.212
-0.99167	25.458	-0.34496	2.5039
-0.99167	25.792	-0.69408	2.8059
-0.99167	26.125	-0.97511	3.0637
-0.99167	26.458	-1.2855	3.0549
-0.99167	26.792	-1.5375	2.9717
-0.99167	27.125	-1.7738	2.9779
-0.99167	27.458	-2.0083	2.9127
-0.99167	27.792	-2.2267	2.8085
-0.99167	28.125	-2.3969	2.6111
-0.99167	28.458	-2.4814	2.0173
-0.99167	28.792	-2.4117	1.5559
-0.99167	29.125	-1.8191	0.58462
-0.99167	29.458	-0.4948	-0.3353
-0.65833	9.7917	0.84978	3.9183
-0.65833	10.125	1.95	2.5702
-0.65833	10.458	2.7187	1.099
-0.65833	10.792	2.1373	1.2943
-0.65833	11.125	1.4436	2.1792
-0.65833	11.458	0.86727	2.7648
-0.65833	11.792	0.7991	3.3771
-0.65833	12.125	0.99358	3.6624
-0.65833	12.458	1.146	4.0941
-0.65833	12.792	1.0881	4.7488
-0.65833	13.125	1.069	4.9522
-0.65833	13.458	0.83388	4.9291
-0.65833	13.792	0.51666	5.5554
-0.65833	14.125	0.091122	5.9745
-0.65833	14.458	-0.18801	6.2959
-0.65833	14.792	-0.28634	6.3873
-0.65833	15.125	-0.16339	6.5203
-0.65833	15.458	-0.073758	6.62
-0.65833	15.792	-0.30999	6.6558
-0.65833	16.125	-0.41635	6.6112
-0.65833	16.458	-0.4388	6.6076
-0.65833	16.792	-0.55057	6.6753
-0.65833	17.125	-0.65196	6.7739
-0.65833	17.458	-0.42129	6.6353
-0.65833	17.792	-0.29279	6.5724
-0.65833	18.125	-0.55884	6.6698
-0.65833	18.458	-0.78066	6.6654
-0.65833	18.792	-0.88455	6.2862
-0.65833	19.125	-0.88179	5.8647
-0.65833	19.458	-0.80094	5.4461
-0.65833	19.792	-0.5788	5.069
-0.65833	20.125	-0.36584	4.9624
-0.65833	20.458	-0.29167	4.6722
-0.65833	20.792	-0.23335	4.3512
-0.65833	21.125	0.012338	4.0235
-0.65833	21.458	0.32995	3.6375
-0.65833	21.792	0.60995	3.3967
-0.65833	22.125	0.79858	3.0487
-0.65833	22.458	1.1235	2.6807
-0.65833	22.792	1.2637	2.4707
-0.65833	23.125	1.1307	2.2293
-0.65833	23.458	1.0044	2.1396
-0.65833	23.792	0.75075	2.2361
-0.65833	24.125	0.49016	2.1849
-0.65833	24.458	0.30739	2.3245
-0.65833	24.792	0.23135	2.4597
-0.65833	25.125	-0.0046962	2.6385
-0.65833	25.458	-0.33847	2.8937
-0.65833	25.792	-0.60378	3.199
-0.65833	26.125	-0.89428	3.5087
-0.65833	26.458	-1.2032	3.5194
-0.65833	26.792	-1.3498	3.5205
-0.65833	27.125	-1.4958	3.5546
-0.65833	27.458	-1.7384	3.5129
-0.65833	27.792	-1.8635	3.3692
-0.65833	28.125	-2.1165	2.7907
-0.65833	28.458	-2.0956	1.9599
-0.65833	28.792	-1.911	1.5792
-0.65833	29.125	-1.2679	0.78889
-0.65833	29.458	-0.12036	-0.27149
-0.325	9.7917	0.92431	4.8939
-0.325	10.125	1.5134	3.5147
-0.325	10.458	1.789	2.2749
-0.325	10.792	1.6221	2.6868
-0.325	11.125	1.367	3.895
-0.325	11.458	1.144	4.7192
-0.325	11.792	0.86381	5.1691
-0.325	12.125	0.74511	5.4001
-0.325	12.458	0.9516	5.9105
-0.325	12.792	0.948	6.7192
-0.325	13.125	0.91393	7.3422
-0.325	13.458	0.49909	7.4395
