x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-2.0302	1.3744
-0.99167	10.125	-0.34061	2.241
-0.99167	10.458	0.68755	3.4834
-0.99167	10.792	0.76705	4.0223
-0.99167	11.125	-0.059724	4.1296
-0.99167	11.458	-0.43424	5.038
-0.99167	11.792	-0.63408	5.0382
-0.99167	12.125	-0.78111	4.5911
-0.99167	12.458	-0.7615	4.3545
-0.99167	12.792	-0.33709	4.1036
-0.99167	13.125	-0.077347	3.8376
-0.99167	13.458	0.20596	3.9147
-0.99167	13.792	0.52385	4.0281
-0.99167	14.125	0.63191	4.3278
-0.99167	14.458	0.51565	4.3719
-0.99167	14.792	0.28355	4.8374
-0.99167	15.125	0.059242	4.9227
-0.99167	15.458	-0.077011	4.8709
-0.99167	15.792	-0.39456	4.8021
-0.99167	16.125	-0.76758	4.748
-0.99167	16.458	-0.80238	4.5564
-0.99167	16.792	-0.85215	4.2447
-0.99167	17.125	-0.88045	4.2002
-0.99167	17.458	-0.8609	4.1273
-0.99167	17.792	-0.62734	3.7534
-0.99167	18.125	-0.35102	3.5993
-0.99167	18.458	-0.15416	3.4479
-0.99167	18.792	0.096296	3.5129
-0.99167	19.125	0.56397	3.5021
-0.99167	19.458	0.98132	3.3167
-0.99167	19.792	1.2854	3.2322
-0.99167	20.125	1.566	3.1418
-0.99167	20.458	1.7039	3.0038
-0.99167	20.792	1.484	3.1484
-0.99167	21.125	1.0976	3.313
-0.99167	21.458	0.74113	3.4572
-0.99167	21.792	0.35582	3.6505
-0.99167	22.125	-0.062097	3.7383
-0.99167	22.458	-0.21566	3.7375
-0.99167	22.792	-0.38714	3.6767
-0.99167	23.125	-0.64041	3.7494
-0.99167	23.458	-0.64571	3.5645
-0.99167	23.792	-0.53897	3.6817
-0.99167	24.125	-0.50889	3.7308
-0.99167	24.458	-0.59073	3.8484
-0.99167	24.792	-0.87622	3.9475
-0.99167	25.125	-1.3704	3.892
-0.99167	25.458	-1.8172	3.8415
-0.99167	25.792	-2.1265	3.9446
-0.99167	26.125	-2.2441	3.8253
-0.99167	26.458	-2.2456	3.742
-0.99167	26.792	-2.0642	3.602
-0.99167	27.125	-2.0046	3.5475
-0.99167	27.458	-1.9615	3.3248
-0.99167	27.792	-1.8854	2.9234
-0.99167	28.125	-1.73	2.4175
-0.99167	28.458	-1.7099	1.8754
-0.99167	28.792	-1.6427	1.4662
-0.99167	29.125	-1.3273	0.70433
-0.99167	29.458	-0.581	-0.24609
-0.65833	9.7917	-0.10653	2.5873
-0.65833	10.125	0.37938	3.3229
-0.65833	10.458	0.59934	4.7262
-0.65833	10.792	0.70277	5.4141
-0.65833	11.125	0.056593	5.6322
-0.65833	11.458	-0.4156	6.6245
-0.65833	11.792	-0.3985	6.7661
-0.65833	12.125	-0.47875	6.561
-0.65833	12.458	-0.53757	5.9926
-0.65833	12.792	-0.10259	5.2398
-0.65833	13.125	0.22803	5.0529
-0.65833	13.458	0.4221	5.1071
-0.65833	13.792	0.4608	5.0153
-0.65833	14.125	0.54812	5.2102
-0.65833	14.458	0.52794	5.3855
-0.65833	14.792	0.33672	5.7194
-0.65833	15.125	0.25042	5.8847
-0.65833	15.458	0.10861	5.9626
-0.65833	15.792	-0.13456	5.8298
-0.65833	16.125	-0.55893	5.7797
-0.65833	16.458	-0.57585	5.5514
-0.65833	16.792	-0.5702	5.2623
-0.65833	17.125	-0.5989	5.1257
-0.65833	17.458	-0.48991	4.8401
-0.65833	17.792	-0.26645	4.4349
-0.65833	18.125	-0.10848	4.1087
-0.65833	18.458	0.13228	3.8064
-0.65833	18.792	0.46713	3.7011
-0.65833	19.125	0.79829	3.6076
-0.65833	19.458	1.1516	3.3767
-0.65833	19.792	1.3798	3.276
-0.65833	20.125	1.6093	3.2385
-0.65833	20.458	1.5483	3.2522
-0.65833	20.792	1.1463	3.5019
-0.65833	21.125	0.8817	4.0543
-0.65833	21.458	0.61784	4.3111
-0.65833	21.792	0.16154	4.5737
-0.65833	22.125	-0.2514	4.718
-0.65833	22.458	-0.39112	4.6837
-0.65833	22.792	-0.68425	4.6627
-0.65833	23.125	-0.83023	4.6443
-0.65833	23.458	-0.90606	4.477
-0.65833	23.792	-0.79128	4.5494
-0.65833	24.125	-0.74736	4.6624
-0.65833	24.458	-0.62686	4.7222
-0.65833	24.792	-0.68746	4.8214
-0.65833	25.125	-1.0714	4.7001
-0.65833	25.458	-1.5645	4.5443
-0.65833	25.792	-1.8669	4.3744
-0.65833	26.125	-1.9961	4.1208
-0.65833	26.458	-2.0512	3.9247
-0.65833	26.792	-1.8788	3.6234
-0.65833	27.125	-1.7455	3.3268
-0.65833	27.458	-1.6468	2.9499
-0.65833	27.792	-1.5622	2.644
-0.65833	28.125	-1.4339	2.1773
-0.65833	28.458	-1.3087	1.6261
