x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.17454	0.40773
-0.99167	10.125	-2.009	3.985
-0.99167	10.458	-2.1944	6.2964
-0.99167	10.792	-1.5194	6.5927
-0.99167	11.125	-0.33313	5.8342
-0.99167	11.458	0.15059	5.3748
-0.99167	11.792	0.67567	5.3773
-0.99167	12.125	0.76942	5.6998
-0.99167	12.458	0.56947	6.0312
-0.99167	12.792	0.1735	6.2066
-0.99167	13.125	-0.27791	6.1559
-0.99167	13.458	-0.83792	5.8138
-0.99167	13.792	-1.3349	5.2574
-0.99167	14.125	-1.6816	5.0909
-0.99167	14.458	-1.9054	4.8614
-0.99167	14.792	-1.7681	4.7632
-0.99167	15.125	-1.3356	4.5444
-0.99167	15.458	-1.0996	4.0062
-0.99167	15.792	-0.60152	3.7001
-0.99167	16.125	-0.068759	3.5815
-0.99167	16.458	0.4842	3.3818
-0.99167	16.792	0.93179	3.2186
-0.99167	17.125	1.3356	3.0838
-0.99167	17.458	1.4982	3.2609
-0.99167	17.792	1.8007	3.3579
-0.99167	18.125	1.8601	3.6423
-0.99167	18.458	1.5574	3.8299
-0.99167	18.792	1.2741	3.9065
-0.99167	19.125	1.1602	3.9193
-0.99167	19.458	0.91082	3.8703
-0.99167	19.792	0.85062	3.7476
-0.99167	20.125	0.88687	3.6995
-0.99167	20.458	0.75433	3.6583
-0.99167	20.792	0.43789	3.6961
-0.99167	21.125	0.35599	3.5882
-0.99167	21.458	0.23414	3.5735
-0.99167	21.792	0.0098969	3.5736
-0.99167	22.125	-0.28668	3.5374
-0.99167	22.458	-0.5362	3.5503
-0.99167	22.792	-0.6916	3.7331
-0.99167	23.125	-0.85633	3.8128
-0.99167	23.458	-1.0304	4.0767
-0.99167	23.792	-1.0195	4.3425
-0.99167	24.125	-0.81557	4.496
-0.99167	24.458	-0.68954	4.4826
-0.99167	24.792	-0.24669	4.3663
-0.99167	25.125	-0.013214	4.4365
-0.99167	25.458	-0.13603	4.5053
-0.99167	25.792	-0.35958	4.3211
-0.99167	26.125	-0.57468	4.0422
-0.99167	26.458	-1.0365	3.9167
-0.99167	26.792	-1.5127	3.7818
-0.99167	27.125	-1.5701	3.6365
-0.99167	27.458	-1.6894	3.3465
-0.99167	27.792	-1.8545	2.7578
-0.99167	28.125	-1.9615	2.4346
-0.99167	28.458	-2.1404	1.9939
-0.99167	28.792	-2.0838	1.5731
-0.99167	29.125	-1.6306	0.83834
-0.99167	29.458	-0.7303	-0.18175
-0.65833	9.7917	-1.9917	2.2811
-0.65833	10.125	-3.5887	4.5804
-0.65833	10.458	-3.0131	6.1411
-0.65833	10.792	-1.8619	6.004
-0.65833	11.125	-0.34818	6.4602
-0.65833	11.458	-0.36558	6.8801
-0.65833	11.792	0.065708	6.9292
-0.65833	12.125	0.28132	7.1952
-0.65833	12.458	0.30993	7.263
-0.65833	12.792	0.15089	7.3653
-0.65833	13.125	-0.14819	7.4032
-0.65833	13.458	-0.73047	6.7037
-0.65833	13.792	-1.0777	6.0365
-0.65833	14.125	-1.4528	5.9774
-0.65833	14.458	-1.6285	5.6877
-0.65833	14.792	-1.4287	5.3214
-0.65833	15.125	-0.93844	4.9358
-0.65833	15.458	-0.65341	4.3531
-0.65833	15.792	-0.37176	3.9965
-0.65833	16.125	0.023911	3.945
-0.65833	16.458	0.47252	3.8697
-0.65833	16.792	0.92716	3.7886
-0.65833	17.125	1.2745	3.6509
-0.65833	17.458	1.439	3.8842
-0.65833	17.792	1.6746	3.9335
-0.65833	18.125	1.5575	4.2337
-0.65833	18.458	1.3314	4.5527
-0.65833	18.792	1.2822	4.721
-0.65833	19.125	1.1915	4.6817
-0.65833	19.458	0.93558	4.8648
-0.65833	19.792	0.88223	4.9608
-0.65833	20.125	0.93641	4.769
-0.65833	20.458	0.75989	4.6279
-0.65833	20.792	0.39496	4.5713
-0.65833	21.125	0.26252	4.4578
-0.65833	21.458	0.1373	4.4552
-0.65833	21.792	-0.023218	4.6057
-0.65833	22.125	-0.2377	4.5954
-0.65833	22.458	-0.45823	4.6005
-0.65833	22.792	-0.72502	4.7253
-0.65833	23.125	-1.0663	4.7411
-0.65833	23.458	-1.2122	4.898
-0.65833	23.792	-1.0612	4.9152
-0.65833	24.125	-0.84255	5.0225
-0.65833	24.458	-0.69497	4.9693
-0.65833	24.792	-0.17034	4.8284
-0.65833	25.125	0.08256	4.7359
-0.65833	25.458	-0.039162	4.6088
-0.65833	25.792	-0.28752	4.4923
-0.65833	26.125	-0.568	4.3702
-0.65833	26.458	-0.85598	4.1907
-0.65833	26.792	-1.2109	3.9541
-0.65833	27.125	-1.2671	3.705
-0.65833	27.458	-1.3331	3.2746
-0.65833	27.792	-1.5137	2.8994
-0.65833	28.125	-1.6746	2.3421
-0.65833	28.458	-1.8144	1.9245
-0.65833	28.792	-1.7747	1.3077
-0.65833	29.125	-1.4298	0.55809
-0.65833	29.458	-0.59676	-0.27398
-0.325	9.7917	-2.3884	5.1573
-0.325	10.125	-3.4133	5.3929
-0.325	10.458	-2.6167	4.7088
-0.325	10.792	-1.2464	4.3008
-0.325	11.125	-0.26709	5.6572
-0.325	11.458	-0.33752	7.1526
-0.325	11.792	-0.011172	7.4907
-0.325	12.125	0.16244	7.7498
-0.325	12.458	0.10964	7.8075
-0.325	12.792	0.11663	7.9606
-0.325	13.125	-0.020686	7.8843
-0.325	13.458	-0.59066	7.1892
-0.325	13.792	-0.84519	6.4748
-0.325	14.125	-1.0877	6.3238
-0.325	14.458	-1.2231	5.8739
-0.325	14.792	-0.98291	5.5407
-0.325	15.125	-0.5174	5.3159
-0.325	15.458	-0.20815	4.8787
-0.325	15.792	-0.04495	4.4615
-0.325	16.125	0.13076	4.452
-0.325	16.458	0.39806	4.5054
-0.325	16.792	0.66	4.5964
-0.325	17.125	0.8689	4.485
-0.325	17.458	1.1039	4.4303
-0.325	17.792	1.2746	4.4836
-0.325	18.125	1.0778	4.7262
-0.325	18.458	0.9822	5.0648
-0.325	18.792	0.97828	5.3884
-0.325	19.125	0.95432	5.6213
-0.325	19.458	0.80766	5.8878
-0.325	19.792	0.78371	6.0452
-0.325	20.125	0.82577	5.8454
-0.325	20.458	0.73222	5.6014
-0.325	20.792	0.37483	5.5835
-0.325	21.125	0.17829	5.4033
-0.325	21.458	-0.022242	5.4609
-0.325	21.792	-0.24604	5.5563
-0.325	22.125	-0.37693	5.6119
-0.325	22.458	-0.44273	5.6068
-0.325	22.792	-0.68575	5.6364
-0.325	23.125	-1.1077	5.5402
-0.325	23.458	-1.1912	5.394
-0.325	23.792	-1.1064	5.2725
-0.325	24.125	-0.81375	5.2175
-0.325	24.458	-0.59452	5.1152
-0.325	24.792	-0.21211	5.0204
-0.325	25.125	-0.099088	4.9333
-0.325	25.458	-0.23765	4.6912
-0.325	25.792	-0.34273	4.4314
-0.325	26.125	-0.54881	4.3329
-0.325	26.458	-0.71014	4.2511
-0.325	26.792	-0.98472	4.0271
-0.325	27.125	-0.97785	3.8336
-0.325	27.458	-0.94023	3.4554
-0.325	27.792	-1.064	3.2877
-0.325	28.125	-1.1534	2.4302
-0.325	28.458	-1.3453	1.9231
-0.325	28.792	-1.3638	1.2335
-0.325	29.125	-1.0299	0.31919
-0.325	29.458	-0.5116	-0.39297
0.0083333	9.7917	-1.1802	7.2028
0.0083333	10.125	-1.7084	5.771
0.0083333	10.458	-1.5803	2.9132
0.0083333	10.792	-0.62145	2.0431
0.0083333	11.125	-0.061889	4.0866
0.0083333	11.458	-0.33279	6.3957
0.0083333	11.792	-0.365	7.2998
0.0083333	12.125	-0.24571	7.8126
0.0083333	12.458	-0.093875	7.864
0.0083333	12.792	0.21951	8.0215
0.0083333	13.125	0.28674	7.7413
0.0083333	13.458	-0.10654	7.1709
0.0083333	13.792	-0.42225	6.5674
0.0083333	14.125	-0.56078	6.3227
0.0083333	14.458	-0.64786	6.0646
0.0083333	14.792	-0.53274	5.8518
0.0083333	15.125	-0.15884	5.6895
0.0083333	15.458	0.058483	5.3698
0.0083333	15.792	0.033396	5.0556
0.0083333	16.125	0.057018	4.9633
0.0083333	16.458	0.21856	5.0193
0.0083333	16.792	0.32206	5.0811
0.0083333	17.125	0.39234	5.0888
0.0083333	17.458	0.59423	5.0092
0.0083333	17.792	0.82708	5.1006
0.0083333	18.125	0.69705	5.3361
0.0083333	18.458	0.58021	5.6738
0.0083333	18.792	0.5932	6.1239
0.0083333	19.125	0.54855	6.5384
0.0083333	19.458	0.61922	6.7294
0.0083333	19.792	0.69299	6.89
0.0083333	20.125	0.78256	6.922
0.0083333	20.458	0.60617	6.7193
0.0083333	20.792	0.36029	6.6758
0.0083333	21.125	0.13243	6.5311
0.0083333	21.458	-0.067182	6.3909
0.0083333	21.792	-0.22054	6.3126
0.0083333	22.125	-0.31109	6.2449
0.0083333	22.458	-0.36762	6.2021
0.0083333	22.792	-0.5642	6.1273
0.0083333	23.125	-0.8202	5.9756
0.0083333	23.458	-0.91966	5.5805
0.0083333	23.792	-1.0033	5.2356
0.0083333	24.125	-0.86706	5.019
0.0083333	24.458	-0.67281	4.987
0.0083333	24.792	-0.3654	4.9773
0.0083333	25.125	-0.30261	4.824
0.0083333	25.458	-0.38584	4.5456
