x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	0.059639	3.5658
-0.99167	10.125	1.1619	5.1893
-0.99167	10.458	1.6459	4.4927
-0.99167	10.792	1.171	2.1933
-0.99167	11.125	0.29059	1.4376
-0.99167	11.458	-0.23097	2.5803
-0.99167	11.792	-0.53041	3.5197
-0.99167	12.125	-0.53967	3.915
-0.99167	12.458	-0.54682	3.485
-0.99167	12.792	-0.0039932	3.2582
-0.99167	13.125	0.55317	3.4057
-0.99167	13.458	0.80237	3.457
-0.99167	13.792	0.89882	3.8686
-0.99167	14.125	0.84176	3.891
-0.99167	14.458	0.47094	3.9978
-0.99167	14.792	0.14486	4.2596
-0.99167	15.125	-0.29301	4.6295
-0.99167	15.458	-0.48264	4.7597
-0.99167	15.792	-0.77905	4.8252
-0.99167	16.125	-0.81303	4.6359
-0.99167	16.458	-0.64168	4.0874
-0.99167	16.792	-0.65874	3.722
-0.99167	17.125	-0.68397	3.6305
-0.99167	17.458	-0.73886	3.2824
-0.99167	17.792	-0.76719	3.4034
-0.99167	18.125	-0.81717	3.6707
-0.99167	18.458	-0.57327	3.7456
-0.99167	18.792	-0.33424	3.8634
-0.99167	19.125	0.0084803	3.7875
-0.99167	19.458	0.2173	3.7687
-0.99167	19.792	0.23659	3.7166
-0.99167	20.125	0.49949	3.6632
-0.99167	20.458	0.39191	3.6458
-0.99167	20.792	0.0040186	3.8342
-0.99167	21.125	-0.23478	4.1401
-0.99167	21.458	-0.41935	3.9828
-0.99167	21.792	-0.46648	3.4812
-0.99167	22.125	-0.1926	3.0267
-0.99167	22.458	-0.17036	2.5001
-0.99167	22.792	-0.32048	2.385
-0.99167	23.125	-0.23169	2.1408
-0.99167	23.458	-0.067047	2.0502
-0.99167	23.792	-0.028761	1.9803
-0.99167	24.125	0.013456	1.7772
-0.99167	24.458	-0.00024371	1.5267
-0.99167	24.792	-0.17302	1.5625
-0.99167	25.125	-0.26918	1.6853
-0.99167	25.458	-0.38893	1.5066
-0.99167	25.792	-0.69271	1.3218
-0.99167	26.125	-0.99545	0.93434
-0.99167	26.458	-1.1466	0.70762
-0.99167	26.792	-1.1308	0.89048
-0.99167	27.125	-1.3782	0.86543
-0.99167	27.458	-1.5823	0.13211
-0.99167	27.792	-1.952	-0.64698
-0.99167	28.125	-2.3165	-1.5925
-0.99167	28.458	-2.6383	-2.0999
-0.99167	28.792	-2.5927	-2.0043
-0.99167	29.125	-2.0237	-1.5425
-0.99167	29.458	-0.80304	-0.67606
-0.65833	9.7917	0.21489	4.4845
-0.65833	10.125	1.4534	5.8271
-0.65833	10.458	2.415	4.5818
-0.65833	10.792	1.8932	2.317
-0.65833	11.125	0.90923	1.6307
-0.65833	11.458	0.024897	3.4167
-0.65833	11.792	-0.23599	5.0304
-0.65833	12.125	-0.40769	5.2321
-0.65833	12.458	-0.33413	4.5687
-0.65833	12.792	0.09704	4.207
-0.65833	13.125	0.59532	4.2782
-0.65833	13.458	0.52737	4.5427
-0.65833	13.792	0.50388	4.9211
-0.65833	14.125	0.54607	5.0166
-0.65833	14.458	0.36917	5.0233
-0.65833	14.792	0.13286	5.2095
-0.65833	15.125	-0.19297	5.5166
-0.65833	15.458	-0.45926	5.7072
-0.65833	15.792	-0.687	5.9102
-0.65833	16.125	-0.837	5.8319
-0.65833	16.458	-0.59725	5.4313
-0.65833	16.792	-0.55946	4.9431
-0.65833	17.125	-0.44082	4.6843
-0.65833	17.458	-0.47602	4.2844
-0.65833	17.792	-0.48692	4.3372
-0.65833	18.125	-0.74631	4.5831
-0.65833	18.458	-0.72187	4.7108
-0.65833	18.792	-0.61491	4.5488
-0.65833	19.125	-0.22286	4.364
-0.65833	19.458	0.081649	4.2945
-0.65833	19.792	0.21212	4.3617
-0.65833	20.125	0.45842	4.4053
-0.65833	20.458	0.2453	4.5518
-0.65833	20.792	0.084311	4.7812
-0.65833	21.125	0.04729	4.8931
-0.65833	21.458	-0.053592	4.7391
-0.65833	21.792	-0.20813	4.4676
-0.65833	22.125	-0.11049	3.9569
-0.65833	22.458	-0.11849	3.5059
-0.65833	22.792	-0.21949	3.2834
-0.65833	23.125	-0.28421	3.0396
-0.65833	23.458	-0.23301	2.9782
-0.65833	23.792	-0.15933	2.9615
-0.65833	24.125	-0.20412	2.6007
-0.65833	24.458	-0.14963	2.3792
-0.65833	24.792	-0.20167	2.5005
-0.65833	25.125	-0.21335	2.4651
-0.65833	25.458	-0.23031	2.2537
-0.65833	25.792	-0.48802	2.0648
-0.65833	26.125	-0.7823	1.608
-0.65833	26.458	-0.91219	1.3009
-0.65833	26.792	-0.92692	1.5804
-0.65833	27.125	-1.1796	1.5174
-0.65833	27.458	-1.3945	1.04
-0.65833	27.792	-1.7247	-0.021212
-0.65833	28.125	-2.1509	-1.1982
-0.65833	28.458	-2.2382	-1.8785
-0.65833	28.792	-2.4068	-2.1217
-0.65833	29.125	-2.1403	-1.4719
-0.65833	29.458	-1.2546	-0.64945
-0.325	9.7917	-0.16624	5.567
-0.325	10.125	0.62625	6.8661
-0.325	10.458	1.6834	6.2758
-0.325	10.792	1.1355	5.0841
-0.325	11.125	0.57955	4.8832
-0.325	11.458	-0.098503	6.0704
-0.325	11.792	-0.36238	6.9989
-0.325	12.125	-0.21485	6.7972
-0.325	12.458	-0.069158	5.9241
-0.325	12.792	0.27787	5.5729
-0.325	13.125	0.73347	5.3252
-0.325	13.458	0.61741	5.3565
-0.325	13.792	0.4137	5.6099
-0.325	14.125	0.3602	5.6703
-0.325	14.458	0.30326	5.7643
-0.325	14.792	0.059333	5.9435
-0.325	15.125	-0.10953	6.1524
-0.325	15.458	-0.31127	6.2905
-0.325	15.792	-0.51576	6.5056
-0.325	16.125	-0.72254	6.471
-0.325	16.458	-0.67591	6.4617
-0.325	16.792	-0.47027	6.1877
-0.325	17.125	-0.27839	5.8638
-0.325	17.458	-0.15323	5.4832
-0.325	17.792	-0.18029	5.3383
-0.325	18.125	-0.4479	5.4745
-0.325	18.458	-0.5321	5.4433
-0.325	18.792	-0.53225	5.217
-0.325	19.125	-0.30881	5.0961
-0.325	19.458	-0.071555	5.1117
-0.325	19.792	0.11288	5.2823
-0.325	20.125	0.29141	5.369
-0.325	20.458	0.10654	5.5552
-0.325	20.792	-0.0077905	5.4726
-0.325	21.125	0.10533	5.5342
-0.325	21.458	0.063447	5.5528
-0.325	21.792	-0.091158	5.2596
-0.325	22.125	-0.076776	4.9353
-0.325	22.458	0.031982	4.5189
-0.325	22.792	-0.022206	4.0556
-0.325	23.125	-0.28935	3.7088
-0.325	23.458	-0.34258	3.6436
-0.325	23.792	-0.2263	3.6102
-0.325	24.125	-0.3067	3.3872
-0.325	24.458	-0.27778	3.2336
-0.325	24.792	-0.13783	3.2502
