x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.6164	4.3689
-0.99167	10.125	-0.74943	4.6704
-0.99167	10.458	0.16254	3.9443
-0.99167	10.792	0.52044	2.3192
-0.99167	11.125	-0.10711	2.5881
-0.99167	11.458	-0.41636	3.2214
-0.99167	11.792	-0.02186	3.7331
-0.99167	12.125	0.66862	3.8584
-0.99167	12.458	1.0992	3.2968
-0.99167	12.792	1.2597	2.6512
-0.99167	13.125	1.3188	2.5678
-0.99167	13.458	0.91697	2.3307
-0.99167	13.792	0.61839	2.8353
-0.99167	14.125	0.27621	3.0517
-0.99167	14.458	-0.20583	3.5169
-0.99167	14.792	-0.56378	4.0556
-0.99167	15.125	-0.56554	4.4591
-0.99167	15.458	-0.40157	4.408
-0.99167	15.792	-0.375	4.3843
-0.99167	16.125	-0.30959	4.3839
-0.99167	16.458	-0.11835	4.1941
-0.99167	16.792	-0.017721	4.1315
-0.99167	17.125	0.21234	4.0576
-0.99167	17.458	0.43392	4.1417
-0.99167	17.792	0.37088	4.4416
-0.99167	18.125	-0.059176	4.8486
-0.99167	18.458	-0.38103	5.1881
-0.99167	18.792	-0.39832	5.0763
-0.99167	19.125	-0.44909	4.945
-0.99167	19.458	-0.53424	4.7542
-0.99167	19.792	-0.39666	4.6045
-0.99167	20.125	-0.1661	4.4829
-0.99167	20.458	-0.21125	4.4638
-0.99167	20.792	-0.49024	4.7351
-0.99167	21.125	-0.71219	4.815
-0.99167	21.458	-0.70731	5.0026
-0.99167	21.792	-0.63154	4.8108
-0.99167	22.125	-0.6217	4.4
-0.99167	22.458	-0.52262	4.007
-0.99167	22.792	-0.55465	3.7951
-0.99167	23.125	-0.77664	3.7872
-0.99167	23.458	-0.96723	3.7511
-0.99167	23.792	-1.0368	3.577
-0.99167	24.125	-0.98944	3.3803
-0.99167	24.458	-0.99571	3.2631
-0.99167	24.792	-0.96284	3.382
-0.99167	25.125	-0.62364	3.2882
-0.99167	25.458	-0.39718	3.2144
-0.99167	25.792	-0.14035	2.9661
-0.99167	26.125	0.0021165	2.4615
-0.99167	26.458	-0.15815	1.8827
-0.99167	26.792	-0.55662	1.2426
-0.99167	27.125	-0.90578	1.1067
-0.99167	27.458	-1.3617	0.9751
-0.99167	27.792	-2.0544	0.79573
-0.99167	28.125	-2.7176	0.46354
-0.99167	28.458	-3.0234	-0.14146
-0.99167	28.792	-3.1397	-0.38058
-0.99167	29.125	-2.7323	-0.51034
-0.99167	29.458	-1.7157	-0.48636
-0.65833	9.7917	-1.2389	5.2667
-0.65833	10.125	-0.70741	6.0015
-0.65833	10.458	0.14689	5.6978
-0.65833	10.792	0.59012	4.3176
-0.65833	11.125	0.16497	4.5466
-0.65833	11.458	-0.37741	4.792
-0.65833	11.792	0.066797	5.3483
-0.65833	12.125	0.72045	5.4262
-0.65833	12.458	0.99332	4.9748
-0.65833	12.792	1.161	4.3491
-0.65833	13.125	1.0306	4.1112
-0.65833	13.458	0.75545	4.3386
-0.65833	13.792	0.40613	4.9366
-0.65833	14.125	-0.013567	5.186
-0.65833	14.458	-0.39411	5.3414
-0.65833	14.792	-0.55855	5.5717
-0.65833	15.125	-0.4455	5.723
-0.65833	15.458	-0.37002	5.6861
-0.65833	15.792	-0.40194	5.4534
-0.65833	16.125	-0.31391	5.3425
-0.65833	16.458	-0.08594	5.0302
-0.65833	16.792	0.15241	4.8696
-0.65833	17.125	0.2864	4.6737
-0.65833	17.458	0.58119	4.7591
-0.65833	17.792	0.60533	5.0282
-0.65833	18.125	0.15402	5.4351
-0.65833	18.458	-0.22861	5.7472
-0.65833	18.792	-0.22067	5.6502
-0.65833	19.125	-0.21707	5.5171
-0.65833	19.458	-0.16539	5.3276
-0.65833	19.792	-0.097294	5.1062
-0.65833	20.125	-0.00050381	4.9956
-0.65833	20.458	-0.17172	4.9642
-0.65833	20.792	-0.44259	5.2532
-0.65833	21.125	-0.581	5.3351
-0.65833	21.458	-0.56293	5.3735
-0.65833	21.792	-0.53507	5.1772
-0.65833	22.125	-0.49933	4.7937
-0.65833	22.458	-0.30773	4.42
-0.65833	22.792	-0.2657	4.125
-0.65833	23.125	-0.64782	4.0106
-0.65833	23.458	-0.92688	4.0256
-0.65833	23.792	-1.0456	4.0042
-0.65833	24.125	-1.1249	3.8283
-0.65833	24.458	-1.1851	3.7748
-0.65833	24.792	-1.0806	3.8194
-0.65833	25.125	-0.64462	3.7685
-0.65833	25.458	-0.34406	3.6908
-0.65833	25.792	-0.12803	3.5561
-0.65833	26.125	-0.10543	3.1521
-0.65833	26.458	-0.27448	2.6803
-0.65833	26.792	-0.48039	2.0643
-0.65833	27.125	-0.74168	1.7533
-0.65833	27.458	-1.166	1.5573
-0.65833	27.792	-1.8182	1.514
-0.65833	28.125	-2.4365	1.2554
-0.65833	28.458	-2.7787	0.53225
-0.65833	28.792	-2.8866	0.17894
-0.65833	29.125	-2.574	-0.074483
-0.65833	29.458	-1.8178	-0.37946
-0.325	9.7917	-1.0368	5.8904
-0.325	10.125	-0.72961	6.7264
-0.325	10.458	-0.32933	6.5828
-0.325	10.792	-0.018487	6.0688
-0.325	11.125	0.017065	6.1756
-0.325	11.458	-0.071917	5.9525
-0.325	11.792	0.37322	5.8539
-0.325	12.125	0.76345	5.9734
-0.325	12.458	0.83881	6.0559
-0.325	12.792	1.1441	5.7437
-0.325	13.125	0.98869	5.6651
-0.325	13.458	0.6311	5.9042
-0.325	13.792	0.25866	6.2875
-0.325	14.125	-0.14663	6.4667
-0.325	14.458	-0.42578	6.4628
-0.325	14.792	-0.42562	6.5431
-0.325	15.125	-0.38454	6.6834
-0.325	15.458	-0.29082	6.6084
-0.325	15.792	-0.36145	6.3104
-0.325	16.125	-0.18265	6.0403
-0.325	16.458	0.083392	5.5899
-0.325	16.792	0.31891	5.3007
-0.325	17.125	0.5844	5.1446
-0.325	17.458	0.77175	5.2476
-0.325	17.792	0.77285	5.4531
-0.325	18.125	0.44643	5.6988
-0.325	18.458	0.1628	5.8499
-0.325	18.792	0.011033	5.7632
-0.325	19.125	0.013212	5.6003
-0.325	19.458	-0.0094472	5.593
-0.325	19.792	-0.02584	5.5076
-0.325	20.125	0.032812	5.5014
-0.325	20.458	-0.103	5.4002
-0.325	20.792	-0.35635	5.5705
-0.325	21.125	-0.48964	5.6207
-0.325	21.458	-0.53531	5.5906
-0.325	21.792	-0.54495	5.4184
-0.325	22.125	-0.44008	5.0069
-0.325	22.458	-0.17102	4.7987
-0.325	22.792	-0.07084	4.5433
-0.325	23.125	-0.46587	4.4191
-0.325	23.458	-0.72757	4.3531
-0.325	23.792	-0.8878	4.3569
-0.325	24.125	-1.0218	4.1926
-0.325	24.458	-1.1468	4.3055
-0.325	24.792	-0.87043	4.4662
-0.325	25.125	-0.42279	4.4433
-0.325	25.458	-0.24771	4.5035
-0.325	25.792	-0.12717	4.4731
-0.325	26.125	-0.045311	4.2434
-0.325	26.458	-0.10718	3.818
-0.325	26.792	-0.3265	3.257
-0.325	27.125	-0.56512	2.8382
-0.325	27.458	-0.88409	2.6049
-0.325	27.792	-1.5327	2.5235
-0.325	28.125	-2.0821	2.2511
-0.325	28.458	-2.3555	1.7215
-0.325	28.792	-2.3691	1.3488
-0.325	29.125	-2.0812	0.63186
-0.325	29.458	-1.72	-0.23922
0.0083333	9.7917	-0.65513	7.0476
0.0083333	10.125	-0.80801	7.4816
0.0083333	10.458	-0.47186	7.2487
0.0083333	10.792	-0.3583	6.9265
0.0083333	11.125	-0.033268	7.0499
0.0083333	11.458	0.22414	6.9116
0.0083333	11.792	0.46874	6.8352
0.0083333	12.125	0.65297	6.7735
0.0083333	12.458	0.75864	6.7677
0.0083333	12.792	0.93145	6.6641
0.0083333	13.125	0.79615	6.575
0.0083333	13.458	0.45211	6.6944
0.0083333	13.792	0.080121	6.9641
0.0083333	14.125	-0.29029	7.1292
0.0083333	14.458	-0.47741	7.1525
0.0083333	14.792	-0.41827	7.2153
0.0083333	15.125	-0.16656	7.2056
0.0083333	15.458	-0.010083	7.1396
0.0083333	15.792	-0.075231	6.9038
0.0083333	16.125	0.066327	6.6074
0.0083333	16.458	0.24841	6.2231
0.0083333	16.792	0.43823	5.9296
0.0083333	17.125	0.68585	5.9038
0.0083333	17.458	0.88678	5.9115
0.0083333	17.792	0.88499	5.876
0.0083333	18.125	0.7062	5.7833
0.0083333	18.458	0.48236	5.8508
0.0083333	18.792	0.25236	5.81
0.0083333	19.125	0.083674	5.755
0.0083333	19.458	0.02423	5.7912
0.0083333	19.792	-0.059909	5.9207
0.0083333	20.125	-0.014512	5.9844
0.0083333	20.458	-0.21062	5.8795
0.0083333	20.792	-0.4005	5.8906
0.0083333	21.125	-0.44618	5.8718
0.0083333	21.458	-0.51011	5.803
0.0083333	21.792	-0.51128	5.6347
0.0083333	22.125	-0.37416	5.2771
0.0083333	22.458	-0.073962	5.0238
0.0083333	22.792	-0.083263	4.7971
0.0083333	23.125	-0.38611	4.8206
0.0083333	23.458	-0.58466	4.7481
0.0083333	23.792	-0.85551	4.7889
0.0083333	24.125	-1.0161	4.6917
0.0083333	24.458	-1.0145	4.8042
0.0083333	24.792	-0.66576	4.9842
0.0083333	25.125	-0.40552	5.0197
0.0083333	25.458	-0.39465	5.1617
0.0083333	25.792	-0.29582	5.0505
0.0083333	26.125	-0.040875	4.8619
0.0083333	26.458	-0.087556	4.6662
0.0083333	26.792	-0.19108	4.3756
0.0083333	27.125	-0.28901	4.0073
0.0083333	27.458	-0.45046	3.8132
0.0083333	27.792	-1.1036	3.816
0.0083333	28.125	-1.5994	3.357
0.0083333	28.458	-1.7496	2.6311
0.0083333	28.792	-1.6119	2.0334
0.0083333	29.125	-1.3443	1.1767
0.0083333	29.458	-1.3631	-0.20378
0.34167	9.7917	-0.83999	8.119
0.34167	10.125	-0.88019	8.0242
0.34167	10.458	-0.1014	7.5658
0.34167	10.792	0.22702	7.4721
0.34167	11.125	0.27313	7.5679
0.34167	11.458	0.38251	7.4622
0.34167	11.792	0.5575	7.2903
0.34167	12.125	0.6998	7.1852
0.34167	12.458	0.79413	7.123
0.34167	12.792	0.86533	7.0577
0.34167	13.125	0.77898	6.958
0.34167	13.458	0.39146	6.9411
0.34167	13.792	-0.0096923	7.079
0.34167	14.125	-0.3304	7.2597
0.34167	14.458	-0.55936	7.3505
0.34167	14.792	-0.49603	7.5234
0.34167	15.125	-0.12495	7.4834
0.34167	15.458	0.10155	7.4832
0.34167	15.792	0.064397	7.4218
0.34167	16.125	0.15563	7.1592
0.34167	16.458	0.31832	6.9082
0.34167	16.792	0.49309	6.6463
0.34167	17.125	0.66995	6.6418
0.34167	17.458	0.89863	6.6251
0.34167	17.792	0.90706	6.5069
0.34167	18.125	0.67674	6.315
0.34167	18.458	0.44382	6.2608
0.34167	18.792	0.28196	6.2815
0.34167	19.125	0.042733	6.1833
0.34167	19.458	-0.20828	6.1985
0.34167	19.792	-0.36014	6.3908
0.34167	20.125	-0.24189	6.4247
0.34167	20.458	-0.31402	6.3634
0.34167	20.792	-0.40745	6.3891
0.34167	21.125	-0.32428	6.2381
0.34167	21.458	-0.34566	6.0179
0.34167	21.792	-0.40191	5.8189
0.34167	22.125	-0.28429	5.4833
0.34167	22.458	-0.014364	5.2128
0.34167	22.792	-0.11656	4.9357
0.34167	23.125	-0.39309	4.8315
0.34167	23.458	-0.54557	4.9062
0.34167	23.792	-0.6708	5.0038
0.34167	24.125	-0.78335	4.9348
0.34167	24.458	-0.79331	5.0781
0.34167	24.792	-0.58226	5.2971
0.34167	25.125	-0.43619	5.3922
0.34167	25.458	-0.55105	5.4112
0.34167	25.792	-0.42092	5.3156
0.34167	26.125	-0.28051	5.2834
0.34167	26.458	-0.25241	5.3543
0.34167	26.792	-0.21728	5.2211
0.34167	27.125	-0.093443	4.9323
0.34167	27.458	-0.26158	4.7632
0.34167	27.792	-0.71765	4.6343
0.34167	28.125	-1.0311	4.0089
0.34167	28.458	-1.0531	3.0028
0.34167	28.792	-0.83236	2.2481
0.34167	29.125	-0.63929	1.1093
0.34167	29.458	-0.73805	-0.31876
0.675	9.7917	-0.59243	8.3479
0.675	10.125	-0.72493	8.0563
0.675	10.458	-0.27491	7.5964
0.675	10.792	0.11252	7.3548
0.675	11.125	0.33729	7.4441
0.675	11.458	0.5772	7.5628
0.675	11.792	0.75041	7.552
0.675	12.125	0.81199	7.5396
0.675	12.458	0.82269	7.3597
0.675	12.792	0.85083	7.1425
0.675	13.125	0.76837	6.992
0.675	13.458	0.30944	6.9518
0.675	13.792	-0.13399	7.0054
0.675	14.125	-0.48852	7.2322
0.675	14.458	-0.73483	7.4007
0.675	14.792	-0.67208	7.6003
0.675	15.125	-0.27545	7.6497
0.675	15.458	0.02877	7.6434
0.675	15.792	0.096965	7.6821
0.675	16.125	0.26823	7.4749
0.675	16.458	0.41338	7.3956
0.675	16.792	0.58893	7.309
0.675	17.125	0.68017	7.2337
0.675	17.458	0.86844	7.1181
0.675	17.792	0.90185	7.0309
0.675	18.125	0.62896	6.9033
0.675	18.458	0.35066	6.7679
0.675	18.792	0.15968	6.7748
0.675	19.125	-0.13068	6.7112
0.675	19.458	-0.45581	6.7586
0.675	19.792	-0.80098	7.068
0.675	20.125	-0.39398	6.9068
0.675	20.458	-0.30257	6.9403
0.675	20.792	-0.3415	6.8214
0.675	21.125	-0.22474	6.5797
0.675	21.458	-0.16159	6.2272
0.675	21.792	-0.19004	5.9754
0.675	22.125	-0.097691	5.5643
0.675	22.458	0.086051	5.183
0.675	22.792	-0.065061	4.9459
0.675	23.125	-0.34526	4.8538
0.675	23.458	-0.44872	4.9541
0.675	23.792	-0.50585	5.051
0.675	24.125	-0.61824	5.0229
0.675	24.458	-0.66884	5.1945
0.675	24.792	-0.61442	5.3511
0.675	25.125	-0.56492	5.4835
0.675	25.458	-0.6205	5.4508
0.675	25.792	-0.55039	5.4584
0.675	26.125	-0.43556	5.4386
0.675	26.458	-0.3968	5.5722
0.675	26.792	-0.31105	5.5318
0.675	27.125	0.022478	5.2228
0.675	27.458	-0.087011	5.1429
0.675	27.792	-0.41606	5.0827
0.675	28.125	-0.53906	4.4017
0.675	28.458	-0.56046	3.3369
0.675	28.792	-0.43487	2.3572
0.675	29.125	-0.23973	1.1839
0.675	29.458	-0.08282	-0.33176
1.0083	9.7917	-0.87167	7.4221
1.0083	10.125	-0.78211	7.3205
1.0083	10.458	-0.43146	7.2758
1.0083	10.792	0.1312	7.3099
1.0083	11.125	0.33315	7.4123
1.0083	11.458	0.70096	7.5093
1.0083	11.792	0.91179	7.5099
1.0083	12.125	1.0269	7.4824
1.0083	12.458	1.0076	7.1865
1.0083	12.792	1.0158	6.9315
1.0083	13.125	0.69487	6.7213
1.0083	13.458	0.058103	6.7341
1.0083	13.792	-0.39754	6.9013
1.0083	14.125	-0.79819	7.127
1.0083	14.458	-1.0236	7.3668
1.0083	14.792	-0.9139	7.5847
1.0083	15.125	-0.3628	7.6245
1.0083	15.458	0.057404	7.6155
1.0083	15.792	0.12344	7.6875
1.0083	16.125	0.28859	7.6439
1.0083	16.458	0.53483	7.5741
1.0083	16.792	0.75859	7.54
1.0083	17.125	0.80441	7.437
1.0083	17.458	0.91832	7.1909
1.0083	17.792	0.93554	7.1335
1.0083	18.125	0.6175	7.0406
1.0083	18.458	0.20835	6.9749
1.0083	18.792	-0.037065	6.9414
1.0083	19.125	-0.24212	6.926
1.0083	19.458	-0.43762	6.9789
1.0083	19.792	-0.52074	7.1443
1.0083	20.125	-0.19549	7.1698
1.0083	20.458	-0.13962	7.224
1.0083	20.792	-0.14722	6.988
1.0083	21.125	-0.029597	6.5938
