x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	1.832	0.97963
-0.99167	10.125	0.32559	-0.63011
-0.99167	10.458	-1.22	-1.2572
-0.99167	10.792	-1.6925	-0.93806
-0.99167	11.125	-0.75551	-0.39725
-0.99167	11.458	-0.86974	0.72797
-0.99167	11.792	-1.1017	1.9591
-0.99167	12.125	-1.3808	3.4985
-0.99167	12.458	-1.6324	4.2719
-0.99167	12.792	-1.1797	4.0536
-0.99167	13.125	-0.88959	3.3988
-0.99167	13.458	-0.58976	2.5852
-0.99167	13.792	-0.57981	2.6505
-0.99167	14.125	-0.40073	2.5179
-0.99167	14.458	-0.0093345	2.288
-0.99167	14.792	0.39675	2.1916
-0.99167	15.125	0.61689	2.2788
-0.99167	15.458	0.77972	2.6759
-0.99167	15.792	0.94636	2.9808
-0.99167	16.125	1.0718	3.3287
-0.99167	16.458	1.3422	3.6645
-0.99167	16.792	1.3461	3.9867
-0.99167	17.125	1.4768	4.3699
-0.99167	17.458	1.6255	4.5849
-0.99167	17.792	1.5078	4.8267
-0.99167	18.125	0.88205	5.0857
-0.99167	18.458	0.19236	5.5191
-0.99167	18.792	-0.63482	5.7349
-0.99167	19.125	-1.1367	5.6998
-0.99167	19.458	-1.504	5.614
-0.99167	19.792	-1.5406	5.538
-0.99167	20.125	-1.4495	5.2827
-0.99167	20.458	-1.5112	4.6309
-0.99167	20.792	-1.3335	4.45
-0.99167	21.125	-1.143	4.4559
-0.99167	21.458	-0.95365	4.1702
-0.99167	21.792	-0.61654	3.7592
-0.99167	22.125	-0.12819	3.3888
-0.99167	22.458	0.18374	3.1298
-0.99167	22.792	0.28824	2.9593
-0.99167	23.125	0.33567	2.7902
-0.99167	23.458	0.18364	2.7636
-0.99167	23.792	0.2354	2.7435
-0.99167	24.125	0.43549	2.7242
-0.99167	24.458	0.54634	2.7273
-0.99167	24.792	0.68271	2.8641
-0.99167	25.125	0.60592	3.0106
-0.99167	25.458	0.34191	3.0203
-0.99167	25.792	0.16343	3.163
-0.99167	26.125	-0.12707	3.1988
-0.99167	26.458	-0.30784	3.0432
-0.99167	26.792	-0.66733	2.9474
-0.99167	27.125	-1.1086	2.8176
-0.99167	27.458	-1.4946	2.2183
-0.99167	27.792	-1.8158	1.7104
-0.99167	28.125	-2.1163	1.2242
-0.99167	28.458	-2.3771	1.1386
-0.99167	28.792	-2.1856	1.1059
-0.99167	29.125	-1.4698	0.23268
-0.99167	29.458	-0.43925	-0.36165
-0.65833	9.7917	1.3803	0.39492
-0.65833	10.125	0.11084	-1.0718
-0.65833	10.458	-0.98569	-1.1139
-0.65833	10.792	-1.3035	-0.68649
-0.65833	11.125	-1.0012	-0.35366
-0.65833	11.458	-0.97936	1.0106
-0.65833	11.792	-0.96554	2.5656
-0.65833	12.125	-1.296	4.177
-0.65833	12.458	-1.4291	5.0124
-0.65833	12.792	-1.0241	5.0069
-0.65833	13.125	-0.73932	4.0901
-0.65833	13.458	-0.43732	3.0766
-0.65833	13.792	-0.2636	3.0321
-0.65833	14.125	0.021887	3.0432
-0.65833	14.458	0.25141	2.9203
-0.65833	14.792	0.4477	2.8444
-0.65833	15.125	0.58658	2.9027
-0.65833	15.458	0.61859	3.1199
-0.65833	15.792	0.73618	3.444
-0.65833	16.125	0.87477	3.7876
-0.65833	16.458	1.1381	4.2879
-0.65833	16.792	1.0541	4.6226
-0.65833	17.125	1.2518	5.029
-0.65833	17.458	1.3544	5.3985
-0.65833	17.792	1.2224	5.7767
-0.65833	18.125	0.66761	6.2997
-0.65833	18.458	-0.11836	6.7701
-0.65833	18.792	-0.96247	7.0901
-0.65833	19.125	-1.5008	7.126
-0.65833	19.458	-1.9295	7.0686
-0.65833	19.792	-1.8389	6.8494
-0.65833	20.125	-1.6628	6.6551
-0.65833	20.458	-1.4857	6.1568
-0.65833	20.792	-1.3724	5.9235
-0.65833	21.125	-1.1708	5.7826
-0.65833	21.458	-0.88476	5.4853
-0.65833	21.792	-0.45474	5.041
-0.65833	22.125	0.1285	4.4979
-0.65833	22.458	0.59721	3.9707
-0.65833	22.792	0.62806	3.6587
-0.65833	23.125	0.41319	3.4041
-0.65833	23.458	0.25626	3.2792
-0.65833	23.792	0.31538	3.1523
-0.65833	24.125	0.47416	3.0284
-0.65833	24.458	0.66034	2.9247
-0.65833	24.792	0.9005	3.0864
-0.65833	25.125	0.8453	3.2825
-0.65833	25.458	0.6073	3.3223
-0.65833	25.792	0.42122	3.4137
-0.65833	26.125	0.20242	3.3776
-0.65833	26.458	-0.061043	3.2601
-0.65833	26.792	-0.38382	3.192
-0.65833	27.125	-0.8618	2.9027
-0.65833	27.458	-1.2158	2.3092
-0.65833	27.792	-1.4775	1.8358
-0.65833	28.125	-1.7008	1.3595
-0.65833	28.458	-1.7819	1.1048
-0.65833	28.792	-1.6662	0.88533
-0.65833	29.125	-1.0958	0.34388
-0.65833	29.458	-0.19783	-0.29527
-0.325	9.7917	1.0731	2.3466
-0.325	10.125	0.51216	0.80058
-0.325	10.458	-0.47805	1.1737
-0.325	10.792	-0.70886	1.6841
-0.325	11.125	-0.61678	2.1259
