x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	1.5778	3.9422
-0.99167	10.125	0.47401	4.3146
-0.99167	10.458	-0.41521	4.9217
-0.99167	10.792	-0.46638	4.8864
-0.99167	11.125	-0.40137	4.8432
-0.99167	11.458	-0.093656	4.8661
-0.99167	11.792	-0.14833	5.0857
-0.99167	12.125	-0.32741	4.9389
-0.99167	12.458	-0.56201	4.8202
-0.99167	12.792	-0.94867	4.9156
-0.99167	13.125	-1.418	4.9411
-0.99167	13.458	-1.7775	5.0395
-0.99167	13.792	-1.7527	4.649
-0.99167	14.125	-1.5929	4.0526
-0.99167	14.458	-1.0093	3.5319
-0.99167	14.792	-0.47217	3.1711
-0.99167	15.125	0.08067	2.699
-0.99167	15.458	0.58674	2.3957
-0.99167	15.792	0.8822	2.2853
-0.99167	16.125	1.1229	1.9462
-0.99167	16.458	1.4149	1.968
-0.99167	16.792	1.3822	2.1918
-0.99167	17.125	0.96075	2.6938
-0.99167	17.458	0.51144	3.2556
-0.99167	17.792	0.10675	3.8073
-0.99167	18.125	-0.43324	4.0956
-0.99167	18.458	-0.98085	4.4736
-0.99167	18.792	-1.0324	4.7941
-0.99167	19.125	-1.0276	5.1861
-0.99167	19.458	-0.67286	5.1958
-0.99167	19.792	-0.061971	5.2671
-0.99167	20.125	0.67956	4.9098
-0.99167	20.458	1.2425	4.6264
-0.99167	20.792	1.4872	4.2846
-0.99167	21.125	1.4905	4.0124
-0.99167	21.458	1.39	3.5902
-0.99167	21.792	1.1216	3.5717
-0.99167	22.125	0.73416	3.8215
-0.99167	22.458	0.30907	4.2016
-0.99167	22.792	-0.11653	4.4339
-0.99167	23.125	-0.59326	4.4888
-0.99167	23.458	-0.7986	4.5209
-0.99167	23.792	-1.0443	4.4149
-0.99167	24.125	-1.265	4.2615
-0.99167	24.458	-1.1453	4.0469
-0.99167	24.792	-0.96289	3.7715
-0.99167	25.125	-1.07	3.4431
-0.99167	25.458	-1.3387	3.3714
-0.99167	25.792	-1.4768	3.4742
-0.99167	26.125	-1.8261	3.371
-0.99167	26.458	-2.036	3.2228
-0.99167	26.792	-2.2274	2.9063
-0.99167	27.125	-2.2291	2.5476
-0.99167	27.458	-2.2474	2.5939
-0.99167	27.792	-2.3469	2.2625
-0.99167	28.125	-2.5085	1.5413
-0.99167	28.458	-2.4396	0.66856
-0.99167	28.792	-2.1593	0.17433
-0.99167	29.125	-1.7872	-0.06253
-0.99167	29.458	-0.85789	-0.37167
-0.65833	9.7917	1.8923	3.2528
-0.65833	10.125	0.67322	4.2118
-0.65833	10.458	-0.62757	5.0335
-0.65833	10.792	-1.1096	6.3395
-0.65833	11.125	-0.76425	6.8165
-0.65833	11.458	-0.18317	6.6555
-0.65833	11.792	-0.061204	6.8392
-0.65833	12.125	-0.28529	6.6689
-0.65833	12.458	-0.56266	6.3214
-0.65833	12.792	-0.77884	6.2534
-0.65833	13.125	-1.2092	6.2549
-0.65833	13.458	-1.5213	6.0382
-0.65833	13.792	-1.482	5.6415
-0.65833	14.125	-1.2463	4.9133
-0.65833	14.458	-0.77467	4.3046
-0.65833	14.792	-0.26949	3.8408
-0.65833	15.125	0.3739	3.5897
-0.65833	15.458	0.8716	3.0319
-0.65833	15.792	1.1017	2.7971
-0.65833	16.125	1.1441	2.6925
-0.65833	16.458	1.1795	2.8394
-0.65833	16.792	1.0917	3.0842
