x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-3.1155	2.7648
-0.99167	10.125	-1.8006	3.749
-0.99167	10.458	-0.83291	4.3705
-0.99167	10.792	0.062627	4.6618
-0.99167	11.125	0.24227	3.8021
-0.99167	11.458	0.54249	3.3501
-0.99167	11.792	0.48922	2.735
-0.99167	12.125	0.3062	2.8317
-0.99167	12.458	-0.039435	3.6562
-0.99167	12.792	-0.45988	4.06
-0.99167	13.125	-0.85897	3.4857
-0.99167	13.458	-1.1719	2.8992
-0.99167	13.792	-1.2294	3.284
-0.99167	14.125	-1.2764	3.6277
-0.99167	14.458	-1.0902	3.6262
-0.99167	14.792	-1.0243	3.9321
-0.99167	15.125	-0.82363	3.8932
-0.99167	15.458	-0.53169	3.7694
-0.99167	15.792	-0.51355	3.7208
-0.99167	16.125	-0.57038	3.6094
-0.99167	16.458	-0.27715	3.5267
-0.99167	16.792	0.14748	3.3681
-0.99167	17.125	0.40001	3.3225
-0.99167	17.458	0.93512	3.2081
-0.99167	17.792	1.2638	3.0546
-0.99167	18.125	1.3741	3.1313
-0.99167	18.458	1.4193	3.1903
-0.99167	18.792	1.6325	3.2844
-0.99167	19.125	1.7349	3.5775
-0.99167	19.458	1.673	3.8224
-0.99167	19.792	1.5799	4.1582
-0.99167	20.125	1.4922	4.204
-0.99167	20.458	1.4864	4.4914
-0.99167	20.792	1.3913	4.2981
-0.99167	21.125	1.3144	3.9345
-0.99167	21.458	1.14	3.6629
-0.99167	21.792	0.64836	3.7724
-0.99167	22.125	-0.0036389	4.0144
-0.99167	22.458	-0.38485	4.1249
-0.99167	22.792	-0.83736	4.1521
-0.99167	23.125	-1.5463	4.3483
-0.99167	23.458	-2.1259	4.3379
-0.99167	23.792	-2.3211	4.2828
-0.99167	24.125	-2.2928	4.2567
-0.99167	24.458	-1.79	4.1757
-0.99167	24.792	-1.171	3.9708
-0.99167	25.125	-0.75415	3.4875
-0.99167	25.458	-0.40808	3.2697
-0.99167	25.792	-0.085122	2.9091
-0.99167	26.125	0.023496	2.6485
-0.99167	26.458	0.050702	2.4221
-0.99167	26.792	-0.14812	2.0793
