x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.14734	2.6834
-0.99167	10.125	-0.20854	2.5381
-0.99167	10.458	0.094792	1.5098
-0.99167	10.792	0.35474	1.4927
-0.99167	11.125	0.026386	2.1717
-0.99167	11.458	-1.2131	3.2643
-0.99167	11.792	-1.8418	3.2179
-0.99167	12.125	-1.6235	3.3025
-0.99167	12.458	-1.2834	3.7268
-0.99167	12.792	-0.76435	3.6544
-0.99167	13.125	-0.39456	3.6774
-0.99167	13.458	0.02916	3.2118
-0.99167	13.792	0.62391	3.0311
-0.99167	14.125	1.0239	3.0609
-0.99167	14.458	1.1693	3.3106
-0.99167	14.792	1.2804	3.8419
-0.99167	15.125	1.3988	4.3073
-0.99167	15.458	1.0768	4.5174
-0.99167	15.792	0.61745	4.8059
-0.99167	16.125	0.11984	4.9447
-0.99167	16.458	-0.4354	4.9973
-0.99167	16.792	-0.97808	4.9326
-0.99167	17.125	-0.96325	4.2289
-0.99167	17.458	-0.79839	3.7629
-0.99167	17.792	-0.35157	3.693
-0.99167	18.125	-0.23182	3.2609
-0.99167	18.458	-0.17222	3.0415
-0.99167	18.792	-0.097636	2.8311
-0.99167	19.125	-0.12099	2.7443
-0.99167	19.458	0.055147	2.5324
-0.99167	19.792	0.35702	2.3882
-0.99167	20.125	0.62555	2.4144
-0.99167	20.458	0.74392	2.475
-0.99167	20.792	0.53837	2.6468
-0.99167	21.125	0.3611	2.7419
-0.99167	21.458	0.17339	2.9586
-0.99167	21.792	-0.088924	3.471
-0.99167	22.125	-0.20045	3.9708
-0.99167	22.458	-0.1667	4.2431
-0.99167	22.792	-0.34316	4.4003
-0.99167	23.125	-0.80818	4.2633
-0.99167	23.458	-1.4152	4.1146
-0.99167	23.792	-1.727	4.2879
-0.99167	24.125	-1.9095	4.7854
-0.99167	24.458	-2.0021	4.8384
-0.99167	24.792	-1.9049	4.9216
-0.99167	25.125	-1.9446	5.0602
-0.99167	25.458	-1.7356	5.4055
-0.99167	25.792	-1.6497	5.3658
-0.99167	26.125	-1.4217	4.989
-0.99167	26.458	-1.363	4.6615
-0.99167	26.792	-1.527	4.4367
-0.99167	27.125	-1.4744	3.9436
-0.99167	27.458	-1.2902	2.828
-0.99167	27.792	-1.202	1.8744
-0.99167	28.125	-1.1694	1.3678
-0.99167	28.458	-1.5729	1.0231
-0.99167	28.792	-1.9435	0.75999
-0.99167	29.125	-1.9619	0.39249
-0.99167	29.458	-1.3913	-0.3021
-0.65833	9.7917	0.76153	3.6091
-0.65833	10.125	0.39336	2.2666
-0.65833	10.458	0.56669	0.98198
-0.65833	10.792	0.85357	1.1254
-0.65833	11.125	-0.06463	2.4239
-0.65833	11.458	-1.2377	3.5582
-0.65833	11.792	-1.6306	3.8062
-0.65833	12.125	-1.487	4.1873
