x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	1.5875	5.122
-0.99167	10.125	1.2444	5.2264
-0.99167	10.458	0.97146	5.328
-0.99167	10.792	0.68735	5.3219
-0.99167	11.125	0.19215	3.3671
-0.99167	11.458	-0.62345	0.3869
-0.99167	11.792	-1.1104	-1.2439
-0.99167	12.125	-1.2685	-0.018742
-0.99167	12.458	-1.2265	2.1877
-0.99167	12.792	-1.1321	4.0592
-0.99167	13.125	-0.81939	4.1447
-0.99167	13.458	-0.67186	4.0304
-0.99167	13.792	-0.31618	4.0655
-0.99167	14.125	0.12049	3.923
-0.99167	14.458	0.7198	3.6289
-0.99167	14.792	1.0824	3.1812
-0.99167	15.125	1.2233	2.7998
-0.99167	15.458	1.4123	2.6371
-0.99167	15.792	1.198	2.428
-0.99167	16.125	1.0148	2.6511
-0.99167	16.458	0.78191	3.1364
-0.99167	16.792	0.59007	3.4138
-0.99167	17.125	0.56502	3.8903
-0.99167	17.458	0.51034	4.3932
-0.99167	17.792	0.55938	4.7931
-0.99167	18.125	0.40673	5.2668
-0.99167	18.458	0.040605	5.7743
-0.99167	18.792	-0.26274	6.2643
-0.99167	19.125	-0.93394	6.6611
-0.99167	19.458	-1.4484	7.3043
-0.99167	19.792	-1.746	7.5734
-0.99167	20.125	-1.8254	7.5821
-0.99167	20.458	-2.3569	7.3798
-0.99167	20.792	-2.9832	6.9813
-0.99167	21.125	-2.6649	6.6585
-0.99167	21.458	-2.0721	6.3033
-0.99167	21.792	-1.5959	5.6536
-0.99167	22.125	-1.2564	4.7125
-0.99167	22.458	-0.64525	4.1498
-0.99167	22.792	-0.18587	3.5409
-0.99167	23.125	0.064527	3.1671
-0.99167	23.458	0.37662	2.9396
-0.99167	23.792	0.83402	2.6512
-0.99167	24.125	1.0243	2.7008
-0.99167	24.458	0.85463	2.9048
-0.99167	24.792	0.86747	2.7964
-0.99167	25.125	0.67897	2.8935
-0.99167	25.458	0.25503	2.991
-0.99167	25.792	-0.31275	3.1704
-0.99167	26.125	-0.83299	3.351
-0.99167	26.458	-1.0988	3.4253
-0.99167	26.792	-1.2555	3.4395
-0.99167	27.125	-1.2653	3.1487
-0.99167	27.458	-1.4927	2.5809
-0.99167	27.792	-1.6788	2.2825
-0.99167	28.125	-1.7447	2.048
-0.99167	28.458	-1.8271	2.1383
-0.99167	28.792	-1.7422	2.0434
-0.99167	29.125	-1.4343	1.3949
-0.99167	29.458	-0.98333	-0.091195
-0.65833	9.7917	1.8466	5.8475
-0.65833	10.125	1.5459	5.0578
-0.65833	10.458	1.17	5.1209
-0.65833	10.792	0.77205	5.729
-0.65833	11.125	0.015599	3.6215
-0.65833	11.458	-0.5459	0.017667
-0.65833	11.792	-1.1504	-1.434
-0.65833	12.125	-1.5277	0.52919
-0.65833	12.458	-1.381	3.1603
-0.65833	12.792	-1.0365	4.5981
-0.65833	13.125	-0.50597	4.7421
-0.65833	13.458	-0.4007	4.7536
-0.65833	13.792	-0.12539	4.7996
-0.65833	14.125	0.31879	4.6389
-0.65833	14.458	0.85362	4.1764
-0.65833	14.792	0.99861	3.9508
-0.65833	15.125	1.1829	3.5473
-0.65833	15.458	1.4065	3.277
-0.65833	15.792	1.1187	3.2221
-0.65833	16.125	0.72545	3.3531
-0.65833	16.458	0.2447	3.8972
-0.65833	16.792	0.076282	3.9635
-0.65833	17.125	0.083939	4.3795
-0.65833	17.458	0.094639	4.9898
-0.65833	17.792	0.18158	5.4558
-0.65833	18.125	0.0045727	5.8586
-0.65833	18.458	-0.18657	6.1794
-0.65833	18.792	-0.47773	6.4533
-0.65833	19.125	-1.0385	6.842
-0.65833	19.458	-1.4789	7.3458
-0.65833	19.792	-1.602	7.6837
-0.65833	20.125	-1.6844	7.6149
-0.65833	20.458	-2.1148	7.4253
-0.65833	20.792	-2.431	7.2451
-0.65833	21.125	-2.2267	6.9442
-0.65833	21.458	-1.7073	6.5794
-0.65833	21.792	-1.1605	6.1049
-0.65833	22.125	-0.71396	5.386
-0.65833	22.458	-0.070837	4.6895
-0.65833	22.792	0.37152	4.0302
-0.65833	23.125	0.606	3.5472
-0.65833	23.458	0.68856	3.1453
-0.65833	23.792	1.0765	2.749
-0.65833	24.125	1.1808	2.6939
-0.65833	24.458	1.0532	2.6298
-0.65833	24.792	0.90235	2.6337
-0.65833	25.125	0.68886	2.6777
-0.65833	25.458	0.26146	2.7217
-0.65833	25.792	-0.16952	2.8127
-0.65833	26.125	-0.64399	2.9686
