x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.6352	-3.4364
-0.99167	10.125	-1.1022	-1.5934
-0.99167	10.458	-1.2802	0.3536
-0.99167	10.792	-1.0833	0.8619
-0.99167	11.125	-0.5378	2.2821
-0.99167	11.458	-0.10068	3.1723
-0.99167	11.792	0.66288	3.7578
-0.99167	12.125	1.4413	3.6735
-0.99167	12.458	1.6296	3.032
-0.99167	12.792	1.5064	2.2668
-0.99167	13.125	1.1598	1.8564
-0.99167	13.458	0.18718	1.6058
-0.99167	13.792	-0.59658	2.2449
-0.99167	14.125	-1.0585	3.0631
-0.99167	14.458	-1.2552	3.561
-0.99167	14.792	-1.3135	3.5564
-0.99167	15.125	-1.1085	3.4429
-0.99167	15.458	-0.48115	3.1882
-0.99167	15.792	0.1813	3.0616
-0.99167	16.125	0.80136	2.9499
-0.99167	16.458	1.4192	2.7437
-0.99167	16.792	1.817	2.6932
-0.99167	17.125	2.1052	2.7864
-0.99167	17.458	2.3293	2.8917
-0.99167	17.792	2.1303	3.1617
-0.99167	18.125	1.2704	3.7229
-0.99167	18.458	0.44307	4.6595
-0.99167	18.792	-0.2068	5.2651
-0.99167	19.125	-0.8419	5.8928
-0.99167	19.458	-1.4233	6.6133
-0.99167	19.792	-1.7619	7.006
-0.99167	20.125	-1.7022	7.0332
-0.99167	20.458	-1.757	7.1459
-0.99167	20.792	-1.6465	7.1504
-0.99167	21.125	-1.485	7.2014
-0.99167	21.458	-1.565	7.3338
-0.99167	21.792	-1.3869	6.9435
-0.99167	22.125	-0.93401	6.6875
-0.99167	22.458	-0.37791	6.3265
-0.99167	22.792	-0.22531	5.7643
-0.99167	23.125	-0.28752	5.1636
-0.99167	23.458	-0.36348	4.6784
-0.99167	23.792	-0.49878	4.2436
-0.99167	24.125	-0.35946	3.4687
-0.99167	24.458	-0.28295	2.8567
-0.99167	24.792	-0.18018	2.1561
-0.99167	25.125	-0.12346	1.7623
-0.99167	25.458	-0.023051	1.4155
-0.99167	25.792	0.16041	1.2542
-0.99167	26.125	0.2485	1.0783
-0.99167	26.458	0.35621	0.73442
-0.99167	26.792	0.38015	0.38393
-0.99167	27.125	0.36373	0.25322
-0.99167	27.458	0.23571	0.23162
-0.99167	27.792	-0.25449	0.4663
-0.99167	28.125	-0.55074	0.85331
-0.99167	28.458	-0.83735	0.84327
-0.99167	28.792	-1.0023	0.64392
-0.99167	29.125	-0.97938	0.092994
-0.99167	29.458	-0.16795	-0.44876
-0.65833	9.7917	-0.85069	-3.4733
-0.65833	10.125	-0.062291	-0.94046
-0.65833	10.458	0.089475	1.6223
-0.65833	10.792	0.047277	2.568
-0.65833	11.125	-0.28827	3.4379
-0.65833	11.458	0.01911	4.2944
-0.65833	11.792	0.9267	4.7241
-0.65833	12.125	1.5832	4.6316
