x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	0.059723	4.1897
-0.99167	10.125	-1.1134	4.9329
-0.99167	10.458	-0.65001	5.9206
-0.99167	10.792	0.42279	5.9458
-0.99167	11.125	1.1578	5.4045
-0.99167	11.458	0.93187	5.2395
-0.99167	11.792	0.39212	5.262
-0.99167	12.125	0.22096	5.7728
-0.99167	12.458	-0.20361	5.5985
-0.99167	12.792	-0.5711	5.3195
-0.99167	13.125	-0.87229	4.9863
-0.99167	13.458	-1.1383	4.7724
-0.99167	13.792	-1.1491	4.9393
-0.99167	14.125	-1.0041	4.8716
-0.99167	14.458	-0.84943	4.5367
-0.99167	14.792	-0.64053	4.4977
-0.99167	15.125	-0.32413	4.3581
-0.99167	15.458	0.076921	4.1824
-0.99167	15.792	0.30661	4.153
-0.99167	16.125	0.61452	4.145
-0.99167	16.458	0.94008	4.5846
-0.99167	16.792	1.2309	5.0078
-0.99167	17.125	1.6022	5.2398
-0.99167	17.458	1.6806	5.3881
-0.99167	17.792	1.8341	5.4508
-0.99167	18.125	1.6332	5.6414
-0.99167	18.458	1.1744	5.7578
-0.99167	18.792	0.51577	5.9163
-0.99167	19.125	-0.10785	5.9883
-0.99167	19.458	-0.66219	5.8738
-0.99167	19.792	-0.96139	5.9465
-0.99167	20.125	-1.1793	6.0102
-0.99167	20.458	-1.9678	5.9037
-0.99167	20.792	-2.3958	6.1687
-0.99167	21.125	-2.2893	6.3221
-0.99167	21.458	-2.0804	6.4531
-0.99167	21.792	-1.729	6.2207
-0.99167	22.125	-1.2228	5.9746
-0.99167	22.458	-0.68601	5.6468
-0.99167	22.792	-0.34991	5.2623
-0.99167	23.125	-0.3345	5.1267
-0.99167	23.458	-0.3577	4.8757
-0.99167	23.792	-0.32115	4.4414
-0.99167	24.125	-0.16952	3.9288
-0.99167	24.458	-0.21153	3.8108
-0.99167	24.792	0.039221	3.6348
-0.99167	25.125	0.17571	3.3785
-0.99167	25.458	0.18667	3.2511
-0.99167	25.792	0.14551	3.2427
-0.99167	26.125	0.14023	3.0418
-0.99167	26.458	0.136	2.8851
-0.99167	26.792	-0.15543	2.6866
-0.99167	27.125	-0.26826	2.5295
-0.99167	27.458	-0.56692	2.5151
-0.99167	27.792	-0.86923	2.7022
-0.99167	28.125	-1.3224	2.7357
-0.99167	28.458	-1.7974	2.6533
-0.99167	28.792	-1.9277	1.9154
-0.99167	29.125	-1.7199	0.95436
-0.99167	29.458	-0.90761	-0.22042
-0.65833	9.7917	-1.4226	5.7373
-0.65833	10.125	-1.8756	7.2651
