x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.1954	5.2999
-0.99167	10.125	-1.1399	6.1742
-0.99167	10.458	-0.40096	5.7916
-0.99167	10.792	-0.49089	4.9929
-0.99167	11.125	-1.2827	4.6326
-0.99167	11.458	-1.2667	4.4448
-0.99167	11.792	-0.67905	3.9983
-0.99167	12.125	0.09675	3.7987
-0.99167	12.458	0.59328	3.2774
-0.99167	12.792	1.1605	3.1873
-0.99167	13.125	1.3673	3.4782
-0.99167	13.458	1.4336	3.3137
-0.99167	13.792	1.3088	3.4866
-0.99167	14.125	1.3804	3.7605
-0.99167	14.458	1.3394	3.7519
-0.99167	14.792	1.2613	4.1622
-0.99167	15.125	1.2315	4.3669
-0.99167	15.458	1.1992	4.4566
-0.99167	15.792	0.65711	4.6632
-0.99167	16.125	0.1513	4.9249
-0.99167	16.458	-0.16301	5.0372
-0.99167	16.792	-0.77245	5.1998
-0.99167	17.125	-1.1806	5.2615
-0.99167	17.458	-1.5229	5.3403
-0.99167	17.792	-1.629	5.4347
-0.99167	18.125	-1.718	5.5323
-0.99167	18.458	-1.7994	5.5143
-0.99167	18.792	-1.6386	5.1464
-0.99167	19.125	-1.1913	4.7618
-0.99167	19.458	-0.72118	4.4454
-0.99167	19.792	-0.34228	3.9839
-0.99167	20.125	0.18707	3.2892
-0.99167	20.458	0.54647	2.6678
-0.99167	20.792	0.79317	2.543
-0.99167	21.125	0.57367	2.5599
-0.99167	21.458	0.32776	2.5524
-0.99167	21.792	0.033577	2.5121
-0.99167	22.125	-0.36893	2.7102
-0.99167	22.458	-0.55552	3.0337
-0.99167	22.792	-0.5228	3.3898
-0.99167	23.125	-0.58918	3.7038
-0.99167	23.458	-0.36916	3.7572
-0.99167	23.792	-0.087028	3.8306
-0.99167	24.125	0.050331	3.9301
-0.99167	24.458	0.28645	3.8503
-0.99167	24.792	0.48694	3.7027
-0.99167	25.125	0.50377	3.5694
-0.99167	25.458	0.20045	3.5978
-0.99167	25.792	-0.23897	3.6174
-0.99167	26.125	-0.67432	3.5799
-0.99167	26.458	-1.1247	3.5068
-0.99167	26.792	-1.5336	3.4071
-0.99167	27.125	-1.7126	3.1972
-0.99167	27.458	-1.8891	2.999
-0.99167	27.792	-2.0976	2.9381
-0.99167	28.125	-2.2815	2.8313
-0.99167	28.458	-2.2301	2.4721
-0.99167	28.792	-2.048	1.8662
-0.99167	29.125	-1.5629	0.96681
-0.99167	29.458	-0.8981	-0.15715
-0.65833	9.7917	-1.1827	4.8924
-0.65833	10.125	-0.86046	6.5725
-0.65833	10.458	-0.34872	6.6342
-0.65833	10.792	-0.48514	5.7172
-0.65833	11.125	-1.0444	5.0548
-0.65833	11.458	-1.0067	4.757
-0.65833	11.792	-0.69375	4.3146
-0.65833	12.125	-0.00034704	4.292
-0.65833	12.458	0.51076	4.1006
-0.65833	12.792	1.0658	4.1127
-0.65833	13.125	1.3926	4.263
-0.65833	13.458	1.3478	4.09
-0.65833	13.792	1.1544	4.3268
-0.65833	14.125	1.1821	4.6453
-0.65833	14.458	1.1821	4.9022
-0.65833	14.792	1.1396	5.414
-0.65833	15.125	1.2358	5.5557
-0.65833	15.458	1.1776	5.706
-0.65833	15.792	0.57195	5.9417
-0.65833	16.125	0.047991	6.1935
-0.65833	16.458	-0.33018	6.3732
-0.65833	16.792	-0.79102	6.3683
-0.65833	17.125	-1.0921	6.2049
-0.65833	17.458	-1.3006	6.2651
-0.65833	17.792	-1.3854	6.3987
-0.65833	18.125	-1.5972	6.347
-0.65833	18.458	-1.6641	6.0523
-0.65833	18.792	-1.4245	5.636
-0.65833	19.125	-1.0084	5.149
-0.65833	19.458	-0.55672	4.9106
-0.65833	19.792	-0.2478	4.6972
-0.65833	20.125	0.19516	4.1167
-0.65833	20.458	0.58282	3.6847
-0.65833	20.792	0.70383	3.4839
-0.65833	21.125	0.50496	3.399
-0.65833	21.458	0.21796	3.4129
-0.65833	21.792	-0.21204	3.5527
-0.65833	22.125	-0.6159	3.8529
-0.65833	22.458	-0.67717	4.0992
-0.65833	22.792	-0.74491	4.3803
-0.65833	23.125	-0.75202	4.6123
-0.65833	23.458	-0.39406	4.6759
-0.65833	23.792	0.0073924	4.6758
-0.65833	24.125	0.31903	4.7688
-0.65833	24.458	0.55141	4.7014
-0.65833	24.792	0.83782	4.352
-0.65833	25.125	0.72126	4.0738
-0.65833	25.458	0.22113	3.92
-0.65833	25.792	-0.36752	3.8969
-0.65833	26.125	-0.77907	3.8125
-0.65833	26.458	-1.1635	3.8219
-0.65833	26.792	-1.5432	3.7097
-0.65833	27.125	-1.6671	3.5031
-0.65833	27.458	-1.786	3.0871
-0.65833	27.792	-1.8652	2.9228
-0.65833	28.125	-1.833	2.8506
-0.65833	28.458	-1.807	2.7289
-0.65833	28.792	-1.7566	1.8237
-0.65833	29.125	-1.5244	0.8651
-0.65833	29.458	-0.83073	-0.21324
-0.325	9.7917	-0.79279	3.1441
-0.325	10.125	-0.39987	5.4438
-0.325	10.458	0.015716	6.3994
-0.325	10.792	-0.11103	5.9041
-0.325	11.125	-0.56716	5.3073
-0.325	11.458	-0.62558	4.9142
-0.325	11.792	-0.50794	4.8764
-0.325	12.125	-0.057334	4.9531
-0.325	12.458	0.38202	5.1314
-0.325	12.792	0.75165	5.3844
-0.325	13.125	1.1411	5.4692
-0.325	13.458	0.96621	5.1902
-0.325	13.792	0.76191	5.3944
-0.325	14.125	0.7927	5.7179
-0.325	14.458	0.86683	6.0618
-0.325	14.792	1.0331	6.4176
-0.325	15.125	1.2203	6.5858
-0.325	15.458	1.1527	6.783
-0.325	15.792	0.58551	6.9187
-0.325	16.125	0.061455	7.0996
-0.325	16.458	-0.2748	7.2405
-0.325	16.792	-0.692	7.1882
-0.325	17.125	-0.93403	6.8211
-0.325	17.458	-0.96533	6.8423
-0.325	17.792	-1.0005	6.7988
-0.325	18.125	-1.2214	6.6633
-0.325	18.458	-1.3291	6.3657
-0.325	18.792	-1.1311	5.9686
-0.325	19.125	-0.8049	5.586
-0.325	19.458	-0.44276	5.4384
-0.325	19.792	-0.15054	5.2756
-0.325	20.125	0.23775	4.969
-0.325	20.458	0.53734	5.0171
-0.325	20.792	0.43216	5.0008
-0.325	21.125	0.17284	4.8465
-0.325	21.458	-0.16269	4.7605
-0.325	21.792	-0.58841	4.7148
-0.325	22.125	-0.91983	5.0234
-0.325	22.458	-0.8692	5.3027
-0.325	22.792	-0.90777	5.4618
-0.325	23.125	-0.83101	5.5549
-0.325	23.458	-0.34687	5.4807
-0.325	23.792	0.12115	5.4424
-0.325	24.125	0.30171	5.4967
-0.325	24.458	0.5775	5.3353
-0.325	24.792	0.93292	4.9317
-0.325	25.125	0.70852	4.5726
-0.325	25.458	0.22084	4.2982
-0.325	25.792	-0.384	4.2579
-0.325	26.125	-0.73811	4.2312
-0.325	26.458	-1.0133	4.2349
-0.325	26.792	-1.3423	4.1424
-0.325	27.125	-1.498	3.9047
-0.325	27.458	-1.5427	3.4576
-0.325	27.792	-1.4908	3.1901
-0.325	28.125	-1.355	2.8734
-0.325	28.458	-1.2348	2.7966
-0.325	28.792	-1.2443	2.065
-0.325	29.125	-1.1025	1.0495
-0.325	29.458	-0.71163	-0.23312
0.0083333	9.7917	-0.57874	1.9985
0.0083333	10.125	-0.12437	4.3915
0.0083333	10.458	0.093759	5.6818
0.0083333	10.792	-0.086192	6.035
0.0083333	11.125	-0.088106	5.5828
0.0083333	11.458	-0.11232	5.3768
0.0083333	11.792	-0.16939	5.2074
0.0083333	12.125	-0.046882	5.3014
0.0083333	12.458	0.10935	5.6735
0.0083333	12.792	0.45396	5.976
0.0083333	13.125	0.8015	6.2806
0.0083333	13.458	0.638	6.2398
0.0083333	13.792	0.47443	6.5225
0.0083333	14.125	0.43699	6.7551
0.0083333	14.458	0.46132	7.0797
0.0083333	14.792	0.65827	7.2991
0.0083333	15.125	0.8957	7.4831
0.0083333	15.458	1.011	7.6633
0.0083333	15.792	0.5555	7.704
0.0083333	16.125	0.20589	7.7049
0.0083333	16.458	-0.07124	7.7119
0.0083333	16.792	-0.51319	7.5204
0.0083333	17.125	-0.74089	7.2298
0.0083333	17.458	-0.64487	7.1283
0.0083333	17.792	-0.60572	6.9788
0.0083333	18.125	-0.83671	6.7848
0.0083333	18.458	-0.94178	6.5182
0.0083333	18.792	-0.74933	6.1631
0.0083333	19.125	-0.50972	5.8964
0.0083333	19.458	-0.28442	5.6962
