x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.5328	-1.2108
-0.99167	10.125	-1.8855	1.3079
-0.99167	10.458	-1.7274	4.4319
-0.99167	10.792	-1.7778	6.035
-0.99167	11.125	-1.658	6.1536
-0.99167	11.458	-1.9738	5.2021
-0.99167	11.792	-1.6369	5.0393
-0.99167	12.125	-0.94934	5.439
-0.99167	12.458	-0.41788	5.5194
-0.99167	12.792	-0.028581	5.3867
-0.99167	13.125	0.29193	5.4409
-0.99167	13.458	0.074063	5.3683
-0.99167	13.792	-0.041554	5.7542
-0.99167	14.125	-0.12403	6.2968
-0.99167	14.458	-0.19519	6.0277
-0.99167	14.792	-0.25896	5.9464
-0.99167	15.125	-0.43436	5.968
-0.99167	15.458	-0.75797	6.0704
-0.99167	15.792	-1.2565	6.1327
-0.99167	16.125	-1.582	6.0763
-0.99167	16.458	-1.8506	5.7631
-0.99167	16.792	-1.9968	5.2135
-0.99167	17.125	-1.75	4.625
-0.99167	17.458	-1.3736	4.4376
-0.99167	17.792	-0.71533	4.1744
-0.99167	18.125	-0.20588	3.9121
-0.99167	18.458	0.088422	3.742
-0.99167	18.792	0.39292	3.6088
-0.99167	19.125	0.78448	3.8064
-0.99167	19.458	1.0097	3.6429
-0.99167	19.792	1.2243	3.4416
-0.99167	20.125	1.525	3.2887
-0.99167	20.458	1.6435	3.381
-0.99167	20.792	1.2921	3.3781
-0.99167	21.125	1.3802	3.3771
-0.99167	21.458	1.4854	3.3019
-0.99167	21.792	1.3871	3.3444
-0.99167	22.125	1.6384	3.5012
-0.99167	22.458	2.0219	3.8075
-0.99167	22.792	1.9538	4.084
-0.99167	23.125	1.5449	4.1334
-0.99167	23.458	0.99676	4.1393
-0.99167	23.792	0.37093	4.3084
-0.99167	24.125	-0.19206	4.5371
-0.99167	24.458	-0.75325	4.3153
-0.99167	24.792	-1.2593	4.3128
-0.99167	25.125	-1.7201	4.2235
-0.99167	25.458	-2.1585	4.0985
-0.99167	25.792	-2.2812	3.8598
-0.99167	26.125	-2.2995	3.5339
-0.99167	26.458	-2.2339	3.1425
-0.99167	26.792	-2.3031	2.8922
-0.99167	27.125	-2.3933	2.6486
-0.99167	27.458	-2.4069	2.2036
-0.99167	27.792	-2.529	1.9844
-0.99167	28.125	-2.4191	1.563
-0.99167	28.458	-2.2753	1.0864
-0.99167	28.792	-1.8779	0.88074
-0.99167	29.125	-1.3613	0.58341
-0.99167	29.458	-0.26061	-0.27833
-0.65833	9.7917	-0.28471	1.2886
-0.65833	10.125	-1.435	3.6309
-0.65833	10.458	-1.4707	5.9902
-0.65833	10.792	-1.7325	7
-0.65833	11.125	-1.8373	6.4403
-0.65833	11.458	-1.9167	5.6392
-0.65833	11.792	-1.5591	5.588
-0.65833	12.125	-0.97214	6.1349
-0.65833	12.458	-0.46032	6.4137
-0.65833	12.792	0.09019	6.6347
-0.65833	13.125	0.35392	6.563
-0.65833	13.458	0.14016	6.4691
-0.65833	13.792	-0.024869	6.6312
-0.65833	14.125	-0.17318	7.0476
-0.65833	14.458	-0.22247	6.9041
-0.65833	14.792	-0.21859	6.8444
-0.65833	15.125	-0.22812	6.7517
-0.65833	15.458	-0.35803	6.7229
-0.65833	15.792	-0.91498	6.7002
-0.65833	16.125	-1.1808	6.461
-0.65833	16.458	-1.3481	6.0052
-0.65833	16.792	-1.3363	5.3895
-0.65833	17.125	-1.1419	4.7552
-0.65833	17.458	-0.82476	4.4364
-0.65833	17.792	-0.3673	4.0803
-0.65833	18.125	0.053973	4.0584
-0.65833	18.458	0.28459	4.1244
-0.65833	18.792	0.47691	4.0069
-0.65833	19.125	0.80605	4.1311
-0.65833	19.458	0.98453	3.9929
-0.65833	19.792	1.1989	3.8253
-0.65833	20.125	1.4757	3.6985
-0.65833	20.458	1.5665	3.7913
-0.65833	20.792	1.349	3.7911
-0.65833	21.125	1.531	3.7787
-0.65833	21.458	1.6206	3.78
-0.65833	21.792	1.6898	3.7026
-0.65833	22.125	1.8953	3.911
-0.65833	22.458	2.1687	4.241
-0.65833	22.792	2.033	4.5082
-0.65833	23.125	1.6758	4.5381
-0.65833	23.458	1.3194	4.7331
-0.65833	23.792	0.79532	4.9255
-0.65833	24.125	0.25565	5.0161
-0.65833	24.458	-0.41868	4.9244
-0.65833	24.792	-0.85344	4.8574
-0.65833	25.125	-1.3897	4.7296
-0.65833	25.458	-1.8902	4.5935
-0.65833	25.792	-2.0461	4.4656
-0.65833	26.125	-2.069	4.1565
-0.65833	26.458	-2.0401	3.7078
-0.65833	26.792	-2.089	3.2213
-0.65833	27.125	-2.0908	3.0657
-0.65833	27.458	-2.1314	2.5891
-0.65833	27.792	-2.2522	2.3086
-0.65833	28.125	-2.0806	1.9335
-0.65833	28.458	-2.0443	1.2828
-0.65833	28.792	-1.7025	0.73652
-0.65833	29.125	-0.99477	0.37571
-0.65833	29.458	0.35363	-0.32738
-0.325	9.7917	0.34409	4.117
-0.325	10.125	-1.0958	6.2249
-0.325	10.458	-1.4379	7.254
-0.325	10.792	-1.6697	7.0678
-0.325	11.125	-1.5568	5.869
-0.325	11.458	-1.5879	5.4665
-0.325	11.792	-1.1456	5.7912
-0.325	12.125	-0.81793	6.3375
-0.325	12.458	-0.52239	6.6249
-0.325	12.792	-0.0023488	6.7847
-0.325	13.125	0.2245	7.0261
-0.325	13.458	-0.037254	6.9824
-0.325	13.792	-0.13429	7.0547
-0.325	14.125	-0.20643	7.3829
-0.325	14.458	-0.21632	7.3843
-0.325	14.792	-0.20612	7.3686
-0.325	15.125	-0.043444	7.1955
-0.325	15.458	-0.12275	6.8077
-0.325	15.792	-0.47637	6.5636
-0.325	16.125	-0.68155	6.3617
-0.325	16.458	-0.78356	5.9403
-0.325	16.792	-0.76431	5.4877
-0.325	17.125	-0.61962	4.9045
-0.325	17.458	-0.40503	4.3971
