x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-2.0047	2.2855
-0.99167	10.125	-1.9192	3.777
-0.99167	10.458	-1.2938	4.49
-0.99167	10.792	-0.18615	4.3351
-0.99167	11.125	0.11598	4.1308
-0.99167	11.458	0.60914	4.4257
-0.99167	11.792	0.76702	4.6081
-0.99167	12.125	0.77501	4.9444
-0.99167	12.458	0.37762	5.4916
-0.99167	12.792	0.10408	5.8858
-0.99167	13.125	-0.23088	5.8812
-0.99167	13.458	-0.80331	5.9801
-0.99167	13.792	-1.256	6.0561
-0.99167	14.125	-1.4889	6.1503
-0.99167	14.458	-1.7182	6.0868
-0.99167	14.792	-1.7863	5.8617
-0.99167	15.125	-1.6412	5.4222
-0.99167	15.458	-1.3122	5.0187
-0.99167	15.792	-1.0975	4.5354
-0.99167	16.125	-0.75028	4.0918
-0.99167	16.458	-0.24699	3.7805
-0.99167	16.792	0.35783	3.2649
-0.99167	17.125	0.87857	2.9651
-0.99167	17.458	1.4908	2.7894
-0.99167	17.792	1.8247	2.5336
-0.99167	18.125	1.8617	2.5077
-0.99167	18.458	1.7075	2.5739
-0.99167	18.792	1.253	2.8405
-0.99167	19.125	0.64808	3.3646
-0.99167	19.458	-0.047701	3.9402
-0.99167	19.792	-0.54375	4.7327
-0.99167	20.125	-0.92569	5.3348
-0.99167	20.458	-1.3513	5.7505
-0.99167	20.792	-1.495	6.1654
-0.99167	21.125	-1.4887	6.738
-0.99167	21.458	-1.4511	7.1144
-0.99167	21.792	-1.2418	7.3001
-0.99167	22.125	-0.91643	7.5096
-0.99167	22.458	-0.53959	7.5571
-0.99167	22.792	-0.73063	7.7155
-0.99167	23.125	-0.91682	7.5169
-0.99167	23.458	-1.0981	7.3097
-0.99167	23.792	-1.0598	7.2155
-0.99167	24.125	-1.0139	7.0086
-0.99167	24.458	-0.98044	6.8687
-0.99167	24.792	-0.90285	6.5256
-0.99167	25.125	-1.1071	6.0708
