x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-3.1091	1.5896
-0.99167	10.125	-2.1042	2.2771
-0.99167	10.458	-1.8759	3.2637
-0.99167	10.792	-1.862	4.1601
-0.99167	11.125	-0.94977	3.7924
-0.99167	11.458	0.31955	3.6519
-0.99167	11.792	1.0658	4.2069
-0.99167	12.125	1.4151	5.0021
-0.99167	12.458	1.5809	5.7133
-0.99167	12.792	1.5639	5.5734
-0.99167	13.125	1.1612	4.9676
-0.99167	13.458	0.46334	4.7352
-0.99167	13.792	-0.18738	5.2352
-0.99167	14.125	-0.97987	5.5153
-0.99167	14.458	-1.7333	6.052
-0.99167	14.792	-2.1345	6.1117
-0.99167	15.125	-2.1706	5.8726
-0.99167	15.458	-1.9862	5.4333
-0.99167	15.792	-1.7872	4.9384
-0.99167	16.125	-1.5068	4.5822
-0.99167	16.458	-0.85225	4.3809
-0.99167	16.792	-0.25078	4.1898
-0.99167	17.125	0.19034	4.0912
-0.99167	17.458	0.54179	4.045
-0.99167	17.792	0.81346	3.8428
-0.99167	18.125	1.0498	3.8312
-0.99167	18.458	1.2208	3.9538
-0.99167	18.792	1.3286	4.0963
-0.99167	19.125	1.3306	4.1017
-0.99167	19.458	1.3022	4.1717
-0.99167	19.792	1.0556	4.087
-0.99167	20.125	0.91396	4.3374
-0.99167	20.458	0.59375	4.4757
-0.99167	20.792	0.28497	4.7167
-0.99167	21.125	-0.24483	5.0014
-0.99167	21.458	-0.84478	5.361
-0.99167	21.792	-1.3914	5.859
-0.99167	22.125	-1.5655	6.0753
-0.99167	22.458	-1.3852	6.1463
-0.99167	22.792	-1.6562	6.1819
-0.99167	23.125	-1.8852	6.1832
-0.99167	23.458	-1.7384	6.1016
-0.99167	23.792	-1.5793	5.9532
-0.99167	24.125	-1.3085	5.6985
-0.99167	24.458	-0.95359	5.2984
-0.99167	24.792	-0.72055	5.2338
-0.99167	25.125	-0.7741	5.1447
-0.99167	25.458	-1.1427	5.1369
-0.99167	25.792	-1.4638	5.0932
-0.99167	26.125	-1.7002	5.0048
-0.99167	26.458	-1.949	5.0982
-0.99167	26.792	-1.8457	5.102
-0.99167	27.125	-1.563	5.1789
-0.99167	27.458	-1.1723	4.8537
-0.99167	27.792	-1.0711	4.1922
-0.99167	28.125	-0.85746	3.4455
-0.99167	28.458	-0.56212	2.3729
-0.99167	28.792	-0.78024	1.3533
-0.99167	29.125	-0.58119	0.31475
-0.99167	29.458	-0.4669	-0.3961
-0.65833	9.7917	-2.4055	2.5303
-0.65833	10.125	-1.3987	2.302
-0.65833	10.458	-1.4315	3.1342
-0.65833	10.792	-1.2164	4.1246
-0.65833	11.125	-0.34048	4.2776
-0.65833	11.458	0.43328	4.5796
-0.65833	11.792	0.86208	5.0322
-0.65833	12.125	1.1004	5.8479
-0.65833	12.458	1.192	6.4973
-0.65833	12.792	1.1312	6.3856
-0.65833	13.125	0.75932	6.3162
-0.65833	13.458	0.056471	6.1413
-0.65833	13.792	-0.4094	6.6324
-0.65833	14.125	-1.1045	7.0781
-0.65833	14.458	-1.675	7.3147
-0.65833	14.792	-1.9647	7.2092
-0.65833	15.125	-1.9489	6.873
-0.65833	15.458	-1.7479	6.392
-0.65833	15.792	-1.5647	5.836
-0.65833	16.125	-1.2592	5.3351
-0.65833	16.458	-0.64004	4.8827
-0.65833	16.792	-0.19907	4.4951
-0.65833	17.125	0.23589	4.4323
-0.65833	17.458	0.47372	4.4136
-0.65833	17.792	0.80474	4.4339
-0.65833	18.125	1.0421	4.4683
-0.65833	18.458	1.1623	4.6111
-0.65833	18.792	1.2292	4.7478
-0.65833	19.125	1.1722	4.8068
-0.65833	19.458	1.0921	4.8505
-0.65833	19.792	0.88103	4.8954
-0.65833	20.125	0.88437	5.0816
-0.65833	20.458	0.51255	5.2447
-0.65833	20.792	0.070496	5.3904
-0.65833	21.125	-0.38189	5.7233
-0.65833	21.458	-0.97985	5.9772
-0.65833	21.792	-1.5436	6.4504
-0.65833	22.125	-1.7013	6.6257
-0.65833	22.458	-1.5243	6.6699
-0.65833	22.792	-1.739	6.7182
-0.65833	23.125	-1.8822	6.5925
-0.65833	23.458	-1.7009	6.5639
-0.65833	23.792	-1.42	6.2943
-0.65833	24.125	-1.0541	5.7998
-0.65833	24.458	-0.70988	5.4076
-0.65833	24.792	-0.50669	5.2773
-0.65833	25.125	-0.64079	5.0588
-0.65833	25.458	-1.017	5.0259
-0.65833	25.792	-1.2955	4.8878
-0.65833	26.125	-1.5258	4.6737
-0.65833	26.458	-1.6515	4.6272
-0.65833	26.792	-1.5828	4.643
-0.65833	27.125	-1.1715	4.7287
-0.65833	27.458	-0.75258	4.7
-0.65833	27.792	-0.50429	4.2344
-0.65833	28.125	-0.35194	3.3925
-0.65833	28.458	0.00019378	2.4774
-0.65833	28.792	-0.35575	1.5316
-0.65833	29.125	-0.3709	0.1706
-0.65833	29.458	-0.46212	-0.44357
-0.325	9.7917	-1.8567	3.404
