x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	2.4252	8.2382
-0.99167	10.125	1.0374	7.4659
-0.99167	10.458	0.26654	5.9353
-0.99167	10.792	-0.27881	4.4703
-0.99167	11.125	-0.93379	3.7534
-0.99167	11.458	-1.5578	3.8019
-0.99167	11.792	-1.4682	3.673
-0.99167	12.125	-1.5968	4.2855
-0.99167	12.458	-1.3171	4.2939
-0.99167	12.792	-0.89998	3.9519
-0.99167	13.125	-0.53444	3.402
-0.99167	13.458	0.11649	2.8468
-0.99167	13.792	0.85451	3.0825
-0.99167	14.125	1.2101	3.584
-0.99167	14.458	1.4486	4.1572
-0.99167	14.792	1.3939	4.4619
-0.99167	15.125	1.3668	4.6978
-0.99167	15.458	0.9988	4.9022
-0.99167	15.792	0.33813	5.0034
-0.99167	16.125	-0.38144	5.2362
-0.99167	16.458	-0.93622	5.2769
-0.99167	16.792	-1.2977	5.2381
-0.99167	17.125	-1.3178	4.881
-0.99167	17.458	-1.183	4.392
-0.99167	17.792	-0.90008	4.0043
-0.99167	18.125	-0.76291	3.726
-0.99167	18.458	-0.77348	3.517
-0.99167	18.792	-0.56609	3.2773
-0.99167	19.125	-0.30002	3.1112
-0.99167	19.458	-0.065224	3.0316
-0.99167	19.792	0.16215	2.8855
-0.99167	20.125	0.37457	2.8065
-0.99167	20.458	0.5984	2.5876
-0.99167	20.792	0.68775	2.2124
-0.99167	21.125	0.65437	1.9824
-0.99167	21.458	0.77993	2.2697
-0.99167	21.792	0.60449	2.611
-0.99167	22.125	0.19903	2.9217
-0.99167	22.458	-0.17573	3.149
-0.99167	22.792	-0.58855	3.4756
-0.99167	23.125	-1.0206	3.818
-0.99167	23.458	-1.4528	4.3432
-0.99167	23.792	-1.4028	4.596
-0.99167	24.125	-1.047	4.6125
-0.99167	24.458	-0.41629	4.6191
-0.99167	24.792	0.29239	4.5042
-0.99167	25.125	0.7729	4.0807
-0.99167	25.458	0.99629	3.5553
-0.99167	25.792	1.0015	2.9842
-0.99167	26.125	0.9755	2.3971
-0.99167	26.458	0.81985	1.9977
-0.99167	26.792	0.36486	1.6753
-0.99167	27.125	-0.32032	1.2422
-0.99167	27.458	-1.0716	0.88162
-0.99167	27.792	-1.6838	0.96714
-0.99167	28.125	-2.2605	1.5346
-0.99167	28.458	-2.6491	2.0246
-0.99167	28.792	-2.8627	2.3371
-0.99167	29.125	-2.6064	1.5405
-0.99167	29.458	-1.3582	-0.12843
-0.65833	9.7917	0.29576	8.8476
-0.65833	10.125	0.36829	8.3128
-0.65833	10.458	0.15817	6.7867
-0.65833	10.792	-0.19707	5.5027
-0.65833	11.125	-0.67034	5.3888
-0.65833	11.458	-1.1699	5.2886
-0.65833	11.792	-1.2277	5.1556
-0.65833	12.125	-1.2537	5.6877
-0.65833	12.458	-1.1603	5.8202
-0.65833	12.792	-0.87937	5.1447
-0.65833	13.125	-0.47126	4.267
-0.65833	13.458	0.070535	3.8416
-0.65833	13.792	0.59006	4.3253
-0.65833	14.125	1.0453	4.7518
-0.65833	14.458	1.2131	5.176
-0.65833	14.792	1.2831	5.5432
-0.65833	15.125	1.2406	5.8653
-0.65833	15.458	1.0049	6.0437
-0.65833	15.792	0.44768	6.2118
-0.65833	16.125	-0.12804	6.4296
-0.65833	16.458	-0.60709	6.3442
-0.65833	16.792	-0.99932	6.3479
-0.65833	17.125	-1.101	6.0801
-0.65833	17.458	-0.88032	5.5841
-0.65833	17.792	-0.59293	5.0157
-0.65833	18.125	-0.60731	4.627
-0.65833	18.458	-0.64577	4.3074
-0.65833	18.792	-0.44795	4.1055
-0.65833	19.125	-0.34527	3.9744
-0.65833	19.458	-0.31867	3.7348
-0.65833	19.792	-0.17276	3.6543
-0.65833	20.125	0.15479	3.6713
-0.65833	20.458	0.35024	3.4822
-0.65833	20.792	0.38596	3.1319
-0.65833	21.125	0.38886	2.8977
-0.65833	21.458	0.37332	3.0605
-0.65833	21.792	0.23015	3.2118
-0.65833	22.125	-0.18717	3.6232
-0.65833	22.458	-0.44701	3.9851
-0.65833	22.792	-0.89193	4.3551
-0.65833	23.125	-1.3866	4.7678
-0.65833	23.458	-1.6966	5.1522
-0.65833	23.792	-1.5279	5.3411
-0.65833	24.125	-1.1701	5.5313
-0.65833	24.458	-0.43811	5.5361
-0.65833	24.792	0.37747	5.3254
-0.65833	25.125	0.85569	5.0549
-0.65833	25.458	1.0986	4.5741
-0.65833	25.792	1.2167	3.8101
-0.65833	26.125	1.3041	2.9377
-0.65833	26.458	1.2248	2.3547
-0.65833	26.792	0.69746	1.6716
-0.65833	27.125	0.010999	1.0182
-0.65833	27.458	-0.69519	0.86947
-0.65833	27.792	-1.325	1.0584
-0.65833	28.125	-2.0558	1.4484
-0.65833	28.458	-2.5239	1.9926
-0.65833	28.792	-2.7179	2.579
-0.65833	29.125	-2.3827	1.6869
-0.65833	29.458	-1.2932	-0.07701
-0.325	9.7917	0.21929	7.3488
-0.325	10.125	0.63793	7.3933
-0.325	10.458	0.40833	6.7939
-0.325	10.792	0.13592	6.2047
-0.325	11.125	-0.18164	6.7207
-0.325	11.458	-0.78411	6.5941
-0.325	11.792	-0.80669	6.4555
-0.325	12.125	-0.80433	6.491
-0.325	12.458	-0.80339	6.5159
-0.325	12.792	-0.58236	5.8419
-0.325	13.125	-0.36563	5.0085
-0.325	13.458	-0.10417	4.6036
-0.325	13.792	0.36109	4.9081
-0.325	14.125	0.79193	5.3381
-0.325	14.458	0.78944	5.7844
-0.325	14.792	0.8287	6.24
-0.325	15.125	0.80583	6.623
-0.325	15.458	0.73593	6.7955
-0.325	15.792	0.34543	6.9258
-0.325	16.125	-0.0075101	7.0919
-0.325	16.458	-0.29659	6.9215
-0.325	16.792	-0.60526	6.8259
-0.325	17.125	-0.66699	6.5619
-0.325	17.458	-0.47437	6.2479
-0.325	17.792	-0.27799	5.8962
-0.325	18.125	-0.31445	5.5563
-0.325	18.458	-0.41279	5.2428
-0.325	18.792	-0.40952	4.9149
-0.325	19.125	-0.35448	4.6547
-0.325	19.458	-0.32119	4.5589
-0.325	19.792	-0.27627	4.4905
-0.325	20.125	-0.028945	4.4635
-0.325	20.458	-0.049331	4.2707
-0.325	20.792	-0.18667	4.1852
-0.325	21.125	-0.13918	4.0922
-0.325	21.458	-0.26534	4.1585
-0.325	21.792	-0.31745	4.0245
-0.325	22.125	-0.5618	4.3397
-0.325	22.458	-0.70316	4.6811
-0.325	22.792	-1.1952	5.0934
-0.325	23.125	-1.7048	5.2987
-0.325	23.458	-1.7408	5.6123
-0.325	23.792	-1.5219	5.8879
-0.325	24.125	-1.0988	6.0583
-0.325	24.458	-0.39507	6.0641
-0.325	24.792	0.43089	5.9506
-0.325	25.125	1.0596	5.8001
-0.325	25.458	1.3734	5.4608
-0.325	25.792	1.4649	4.6943
-0.325	26.125	1.5129	3.7093
-0.325	26.458	1.4615	2.9135
-0.325	26.792	1.0499	1.962
-0.325	27.125	0.33413	1.1741
-0.325	27.458	-0.45151	0.89276
-0.325	27.792	-1.1307	1.1523
-0.325	28.125	-2.0041	1.2948
-0.325	28.458	-2.3174	1.8912
-0.325	28.792	-2.3729	2.2997
-0.325	29.125	-1.9156	1.3812
-0.325	29.458	-0.91321	-0.17564
0.0083333	9.7917	0.042267	5.7547
0.0083333	10.125	0.024178	6.5071
0.0083333	10.458	0.21516	6.7908
0.0083333	10.792	0.084405	6.7435
0.0083333	11.125	-0.089317	7.6766
0.0083333	11.458	-0.46732	7.5421
0.0083333	11.792	-0.47878	7.1695
0.0083333	12.125	-0.51286	6.9197
0.0083333	12.458	-0.43792	6.5963
0.0083333	12.792	-0.30495	6.1399
0.0083333	13.125	-0.22684	5.5322
0.0083333	13.458	-0.082858	5.2767
0.0083333	13.792	0.11977	5.4216
0.0083333	14.125	0.33758	5.7311
0.0083333	14.458	0.35349	6.2139
0.0083333	14.792	0.42183	6.7111
0.0083333	15.125	0.58143	7.1167
0.0083333	15.458	0.58043	7.31
0.0083333	15.792	0.27311	7.3192
0.0083333	16.125	0.050702	7.3964
0.0083333	16.458	-0.080933	7.2441
0.0083333	16.792	-0.19099	6.9989
0.0083333	17.125	-0.23697	6.7406
0.0083333	17.458	-0.08502	6.5095
0.0083333	17.792	0.057734	6.2981
0.0083333	18.125	-0.09998	5.9894
0.0083333	18.458	-0.18527	5.7443
0.0083333	18.792	-0.25966	5.3737
0.0083333	19.125	-0.28147	5.2125
0.0083333	19.458	-0.26518	5.2558
0.0083333	19.792	-0.2077	5.1914
0.0083333	20.125	-0.084137	5.0463
0.0083333	20.458	-0.27346	4.8191
0.0083333	20.792	-0.48721	4.8722
0.0083333	21.125	-0.54667	4.8918
0.0083333	21.458	-0.70116	4.8349
0.0083333	21.792	-0.87586	4.7433
0.0083333	22.125	-1.0307	4.9158
0.0083333	22.458	-1.1721	5.0972
0.0083333	22.792	-1.4955	5.399
0.0083333	23.125	-1.8172	5.4944
0.0083333	23.458	-1.6563	5.7805
0.0083333	23.792	-1.3288	6.0338
0.0083333	24.125	-0.81885	6.2162
0.0083333	24.458	-0.26163	6.2795
0.0083333	24.792	0.56666	6.3261
0.0083333	25.125	1.2041	6.2364
0.0083333	25.458	1.5439	6.0343
0.0083333	25.792	1.7617	5.5016
0.0083333	26.125	1.8029	4.6317
0.0083333	26.458	1.6759	3.8975
0.0083333	26.792	1.2641	2.8234
0.0083333	27.125	0.65542	1.8449
0.0083333	27.458	-0.16691	1.2966
0.0083333	27.792	-0.80926	1.1045
0.0083333	28.125	-1.5936	1.1187
0.0083333	28.458	-1.8215	1.6242
0.0083333	28.792	-1.6611	1.8861
0.0083333	29.125	-1.3749	1.1424
0.0083333	29.458	-0.91899	-0.27419
0.34167	9.7917	0.045896	6.0637
0.34167	10.125	0.14114	6.6824
0.34167	10.458	0.26824	7.0137
0.34167	10.792	0.18103	7.2726
0.34167	11.125	-0.075601	7.8578
0.34167	11.458	-0.18631	7.7291
0.34167	11.792	-0.18847	7.2764
0.34167	12.125	-0.16034	6.9798
0.34167	12.458	0.046257	6.5623
0.34167	12.792	0.16281	6.3068
0.34167	13.125	0.21803	5.9215
0.34167	13.458	0.1542	5.7558
0.34167	13.792	-0.057555	5.7773
0.34167	14.125	-0.094303	5.9462
0.34167	14.458	-0.092001	6.3311
0.34167	14.792	-0.022081	6.8008
0.34167	15.125	0.21789	7.2248
0.34167	15.458	0.35014	7.501
0.34167	15.792	0.092402	7.5766
0.34167	16.125	-0.098355	7.6021
0.34167	16.458	-0.094416	7.4856
0.34167	16.792	0.0053101	7.187
0.34167	17.125	0.056576	7.0251
0.34167	17.458	0.22143	6.809
0.34167	17.792	0.40033	6.523
0.34167	18.125	0.22209	6.1508
0.34167	18.458	0.066878	5.8126
0.34167	18.792	-0.07042	5.4868
0.34167	19.125	-0.089698	5.3737
0.34167	19.458	-0.14852	5.4943
0.34167	19.792	-0.18104	5.368
0.34167	20.125	-0.10284	5.1348
0.34167	20.458	-0.3704	4.9743
0.34167	20.792	-0.58294	4.8957
0.34167	21.125	-0.71807	4.8806
0.34167	21.458	-0.89844	4.8271
0.34167	21.792	-1.1406	4.7962
0.34167	22.125	-1.3251	4.9661
0.34167	22.458	-1.4425	5.1594
0.34167	22.792	-1.6325	5.3002
0.34167	23.125	-1.8125	5.4905
0.34167	23.458	-1.6533	5.7116
0.34167	23.792	-1.203	5.9218
0.34167	24.125	-0.62802	6.1976
0.34167	24.458	-0.12285	6.5372
0.34167	24.792	0.67851	6.5707
0.34167	25.125	1.332	6.5308
0.34167	25.458	1.6544	6.4781
0.34167	25.792	2.0376	6.128
0.34167	26.125	2.1232	5.541
0.34167	26.458	1.9344	4.8721
0.34167	26.792	1.5557	4.0324
0.34167	27.125	1.0972	3.0147
0.34167	27.458	0.28854	2.1936
0.34167	27.792	-0.41248	1.8499
0.34167	28.125	-1.0883	1.5747
0.34167	28.458	-1.4155	1.9581
0.34167	28.792	-1.1263	2.0873
0.34167	29.125	-0.72334	1.2432
0.34167	29.458	-0.54402	-0.29786
0.675	9.7917	-0.10622	6.813
0.675	10.125	0.081913	7.1212
0.675	10.458	0.12509	7.1392
0.675	10.792	0.065127	7.2516
0.675	11.125	-0.12806	7.607
0.675	11.458	-0.022045	7.718
0.675	11.792	0.018987	7.4064
0.675	12.125	0.067305	7.1569
0.675	12.458	0.27891	6.7089
0.675	12.792	0.48113	6.3645
0.675	13.125	0.46331	5.9477
0.675	13.458	0.15715	5.7685
0.675	13.792	-0.071269	5.7734
0.675	14.125	-0.32896	5.9007
0.675	14.458	-0.46757	6.2025
0.675	14.792	-0.4738	6.6981
0.675	15.125	-0.29005	7.1329
0.675	15.458	-0.061548	7.389
0.675	15.792	-0.14871	7.6668
0.675	16.125	-0.22352	7.8916
0.675	16.458	-0.11308	7.9052
0.675	16.792	0.11394	7.6032
0.675	17.125	0.30713	7.2659
0.675	17.458	0.59072	6.889
0.675	17.792	0.78026	6.6026
0.675	18.125	0.58848	6.2434
0.675	18.458	0.40012	5.8114
0.675	18.792	0.25394	5.4593
0.675	19.125	0.082383	5.412
0.675	19.458	-0.15578	5.5611
0.675	19.792	-0.26855	5.2483
0.675	20.125	-0.15361	4.8394
0.675	20.458	-0.38289	4.7492
0.675	20.792	-0.7161	4.504
0.675	21.125	-0.87981	4.4518
0.675	21.458	-1.0079	4.4911
0.675	21.792	-1.2025	4.4212
0.675	22.125	-1.409	4.5808
0.675	22.458	-1.5681	4.7901
0.675	22.792	-1.6332	4.9856
0.675	23.125	-1.8232	5.2565
0.675	23.458	-1.7023	5.4345
0.675	23.792	-1.3171	5.5669
0.675	24.125	-0.59101	6.0398
0.675	24.458	0.010417	6.4719
0.675	24.792	0.77415	6.4958
0.675	25.125	1.454	6.4636
0.675	25.458	1.8424	6.4284
0.675	25.792	2.2263	6.1979
0.675	26.125	2.3361	5.9873
0.675	26.458	2.152	5.7208
0.675	26.792	1.8746	5.1045
0.675	27.125	1.5514	4.2874
0.675	27.458	0.70663	3.3862
0.675	27.792	-0.16328	2.8013
0.675	28.125	-0.6138	2.529
0.675	28.458	-0.81614	2.8368
0.675	28.792	-0.54683	2.5823
0.675	29.125	-0.28696	1.4779
0.675	29.458	-0.13296	-0.28617
1.0083	9.7917	-0.60659	7.229
1.0083	10.125	-0.507	7.2257
1.0083	10.458	-0.14052	7.091
1.0083	10.792	-0.20187	7.204
1.0083	11.125	-0.17375	7.4852
1.0083	11.458	0.13258	7.6349
1.0083	11.792	0.29347	7.5479
1.0083	12.125	0.42215	7.2669
1.0083	12.458	0.5911	6.7233
1.0083	12.792	0.74837	6.191
1.0083	13.125	0.53988	5.8183
1.0083	13.458	0.13504	5.6106
1.0083	13.792	-0.16897	5.5956
1.0083	14.125	-0.55593	5.7675
1.0083	14.458	-0.82248	6.0462
1.0083	14.792	-0.91113	6.5694
1.0083	15.125	-0.6938	7.0341
