x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.0511	3.7061
-0.99167	10.125	0.84715	0.75364
-0.99167	10.458	1.4149	0.030516
-0.99167	10.792	0.36557	1.2976
-0.99167	11.125	-0.86529	3.4897
-0.99167	11.458	-1.7822	4.4596
-0.99167	11.792	-1.8122	4.386
-0.99167	12.125	-1.3958	3.7906
-0.99167	12.458	-0.74076	2.956
-0.99167	12.792	-0.16335	2.4312
-0.99167	13.125	0.21197	2.353
-0.99167	13.458	0.50201	2.2353
-0.99167	13.792	0.72853	2.8256
-0.99167	14.125	0.84021	3.0605
-0.99167	14.458	0.75772	3.0307
-0.99167	14.792	0.85852	3.021
-0.99167	15.125	0.98119	3.1145
-0.99167	15.458	0.91416	3.269
-0.99167	15.792	0.56731	3.581
-0.99167	16.125	0.28892	3.9244
-0.99167	16.458	0.09679	4.4404
-0.99167	16.792	-0.15718	4.8802
-0.99167	17.125	-0.32877	5.294
-0.99167	17.458	-0.35926	5.5249
-0.99167	17.792	-0.21354	5.7112
-0.99167	18.125	-0.30638	5.8152
-0.99167	18.458	-0.32663	5.632
-0.99167	18.792	-0.19263	5.3504
-0.99167	19.125	-0.043519	4.9534
-0.99167	19.458	0.017222	4.702
-0.99167	19.792	0.22867	4.2326
-0.99167	20.125	0.37071	3.7078
-0.99167	20.458	0.48026	3.3343
-0.99167	20.792	0.31286	3.131
-0.99167	21.125	0.12235	3.1966
-0.99167	21.458	0.04069	3.335
-0.99167	21.792	0.088884	3.3379
-0.99167	22.125	-0.086408	3.2489
-0.99167	22.458	-0.35679	3.2965
-0.99167	22.792	-0.62006	3.5637
-0.99167	23.125	-0.93298	3.7089
-0.99167	23.458	-1.027	3.6603
-0.99167	23.792	-0.97651	3.6888
-0.99167	24.125	-0.76148	3.5438
-0.99167	24.458	-0.5494	3.1515
-0.99167	24.792	-0.6181	2.9781
-0.99167	25.125	-0.6277	2.7234
-0.99167	25.458	-0.55213	2.624
-0.99167	25.792	-0.62554	2.5575
-0.99167	26.125	-0.707	2.5838
-0.99167	26.458	-0.6873	2.5797
-0.99167	26.792	-0.69384	2.5189
-0.99167	27.125	-0.88261	2.3786
-0.99167	27.458	-1.0936	1.8911
-0.99167	27.792	-1.4614	1.502
-0.99167	28.125	-1.9413	1.1414
