x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.98705	3.7262
-0.99167	10.125	-2.2244	3.6428
-0.99167	10.458	-2.5279	3.4895
-0.99167	10.792	-1.7692	3.5201
-0.99167	11.125	-1.028	3.8434
-0.99167	11.458	-0.79905	3.9731
-0.99167	11.792	-0.53286	4.1351
-0.99167	12.125	-0.14652	4.6016
-0.99167	12.458	-0.077292	4.964
-0.99167	12.792	0.2785	4.7845
-0.99167	13.125	0.6095	4.8513
-0.99167	13.458	0.42355	5.0267
-0.99167	13.792	0.44812	4.9977
-0.99167	14.125	0.49657	4.9482
-0.99167	14.458	0.43751	4.9018
-0.99167	14.792	0.26758	4.9134
-0.99167	15.125	0.19157	5.1325
-0.99167	15.458	0.15963	5.2437
-0.99167	15.792	-0.12469	5.1873
-0.99167	16.125	-0.39254	5.2286
-0.99167	16.458	-0.43369	5.3843
-0.99167	16.792	-0.54065	5.4475
-0.99167	17.125	-0.51245	5.4188
-0.99167	17.458	-0.63875	5.417
-0.99167	17.792	-0.63452	5.4134
-0.99167	18.125	-0.68275	5.5252
-0.99167	18.458	-0.7431	5.4544
-0.99167	18.792	-0.82017	5.4507
-0.99167	19.125	-0.83923	5.4018
-0.99167	19.458	-0.682	5.4856
-0.99167	19.792	-0.43861	5.4787
-0.99167	20.125	-0.20587	5.2958
-0.99167	20.458	-0.22262	5.065
-0.99167	20.792	-0.44952	5.0112
-0.99167	21.125	-0.61764	4.8188
-0.99167	21.458	-0.66899	4.6862
-0.99167	21.792	-0.84829	4.7648
-0.99167	22.125	-1.0385	4.8747
-0.99167	22.458	-0.8506	4.713
-0.99167	22.792	-0.60314	4.5774
-0.99167	23.125	-0.69252	4.6013
-0.99167	23.458	-0.49607	4.4967
-0.99167	23.792	-0.067828	4.3549
-0.99167	24.125	0.11935	4.367
-0.99167	24.458	-0.06754	4.4675
-0.99167	24.792	-0.18994	4.6562
-0.99167	25.125	-0.49502	4.877
-0.99167	25.458	-1.0217	5.1902
-0.99167	25.792	-1.5103	5.4113
-0.99167	26.125	-1.791	5.4082
-0.99167	26.458	-1.8239	5.0091
-0.99167	26.792	-1.6585	4.5586
-0.99167	27.125	-1.4917	4.0323
-0.99167	27.458	-1.4413	3.7726
-0.99167	27.792	-1.6073	3.3884
-0.99167	28.125	-1.893	2.8583
-0.99167	28.458	-2.146	2.5908
-0.99167	28.792	-2.228	2.3672
-0.99167	29.125	-1.8669	1.4435
-0.99167	29.458	-0.81874	-0.11729
-0.65833	9.7917	-0.92279	3.2633
-0.65833	10.125	-2.329	3.994
-0.65833	10.458	-2.6689	4.5713
-0.65833	10.792	-1.7024	5.0492
-0.65833	11.125	-1.1211	5.2686
-0.65833	11.458	-1.021	5.027
-0.65833	11.792	-0.70803	5.1387
-0.65833	12.125	-0.44672	5.9018
-0.65833	12.458	-0.25802	6.4646
-0.65833	12.792	0.21098	6.3462
-0.65833	13.125	0.51954	6.1954
-0.65833	13.458	0.46329	6.3975
-0.65833	13.792	0.40657	6.3753
-0.65833	14.125	0.39723	6.2911
-0.65833	14.458	0.3527	6.305
-0.65833	14.792	0.22392	6.2735
-0.65833	15.125	0.30988	6.3155
-0.65833	15.458	0.29853	6.4032
-0.65833	15.792	-0.088608	6.3352
-0.65833	16.125	-0.50935	6.2911
-0.65833	16.458	-0.6272	6.362
-0.65833	16.792	-0.69289	6.306
-0.65833	17.125	-0.61944	6.3416
-0.65833	17.458	-0.5795	6.2972
-0.65833	17.792	-0.58814	6.3169
-0.65833	18.125	-0.6761	6.4351
-0.65833	18.458	-0.68799	6.3204
-0.65833	18.792	-0.71491	6.2256
-0.65833	19.125	-0.79431	6.227
-0.65833	19.458	-0.64414	6.3042
-0.65833	19.792	-0.40302	6.1861
-0.65833	20.125	-0.11519	5.9349
-0.65833	20.458	-0.1799	5.6916
-0.65833	20.792	-0.4037	5.5051
-0.65833	21.125	-0.55354	5.3576
-0.65833	21.458	-0.56889	5.3123
-0.65833	21.792	-0.70698	5.3072
-0.65833	22.125	-0.92411	5.2733
-0.65833	22.458	-0.7397	4.9679
-0.65833	22.792	-0.55763	4.7475
-0.65833	23.125	-0.58911	4.6832
-0.65833	23.458	-0.39471	4.6508
-0.65833	23.792	-0.14885	4.5438
-0.65833	24.125	-0.047438	4.607
-0.65833	24.458	-0.20087	4.8013
-0.65833	24.792	-0.34033	4.9942
-0.65833	25.125	-0.64882	5.1791
-0.65833	25.458	-1.1326	5.492
-0.65833	25.792	-1.4642	5.664
-0.65833	26.125	-1.5871	5.6511
-0.65833	26.458	-1.5389	5.2976
-0.65833	26.792	-1.3874	4.7635
-0.65833	27.125	-1.1169	4.1999
-0.65833	27.458	-1.0264	3.758
-0.65833	27.792	-1.2559	3.4183
-0.65833	28.125	-1.561	3.003
-0.65833	28.458	-1.8632	2.7431
-0.65833	28.792	-1.9747	2.4251
-0.65833	29.125	-1.7995	1.2368
-0.65833	29.458	-0.84743	-0.18354
-0.325	9.7917	-0.54756	3.0357
-0.325	10.125	-1.2915	4.731
-0.325	10.458	-1.7713	6.1054
-0.325	10.792	-1.1675	6.5832
-0.325	11.125	-0.83313	6.4833
-0.325	11.458	-0.80798	5.7508
-0.325	11.792	-0.69275	5.7858
-0.325	12.125	-0.43444	6.4339
-0.325	12.458	-0.28457	6.9276
-0.325	12.792	-0.014713	7.04
-0.325	13.125	0.2215	7.1022
-0.325	13.458	0.17425	7.2248
-0.325	13.792	0.2035	7.2013
-0.325	14.125	0.12694	7.1391
-0.325	14.458	0.11307	7.1213
-0.325	14.792	0.13875	7.1453
-0.325	15.125	0.26476	7.1365
-0.325	15.458	0.29367	7.147
-0.325	15.792	-0.079742	7.1605
-0.325	16.125	-0.34356	7.0672
-0.325	16.458	-0.44246	6.954
-0.325	16.792	-0.51745	6.7928
-0.325	17.125	-0.48419	6.7586
-0.325	17.458	-0.42896	6.7412
-0.325	17.792	-0.40138	6.7215
-0.325	18.125	-0.59718	6.7434
-0.325	18.458	-0.69414	6.7239
-0.325	18.792	-0.70597	6.6448
-0.325	19.125	-0.74884	6.6529
-0.325	19.458	-0.64181	6.6174
-0.325	19.792	-0.37656	6.5665
-0.325	20.125	-0.093457	6.3713
-0.325	20.458	-0.24566	6.2279
-0.325	20.792	-0.47566	5.9314
-0.325	21.125	-0.49187	5.7027
-0.325	21.458	-0.45945	5.5887
-0.325	21.792	-0.49352	5.4571
-0.325	22.125	-0.63695	5.2501
-0.325	22.458	-0.53024	5.0386
-0.325	22.792	-0.44032	4.8899
-0.325	23.125	-0.45383	4.8661
-0.325	23.458	-0.27272	4.7986
-0.325	23.792	-0.1502	4.7956
