x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	0.87023	2.9533
-0.99167	10.125	1.5077	3.7633
-0.99167	10.458	1.4099	4.3088
-0.99167	10.792	0.78691	5.306
-0.99167	11.125	-0.23026	5.7683
-0.99167	11.458	-0.76974	5.0661
-0.99167	11.792	-0.74626	3.9658
-0.99167	12.125	-0.27392	3.2659
-0.99167	12.458	0.31588	3.1115
-0.99167	12.792	1.0378	3.6646
-0.99167	13.125	1.5428	4.5231
-0.99167	13.458	1.266	5.0771
-0.99167	13.792	0.91171	5.2076
-0.99167	14.125	0.70152	5.0817
-0.99167	14.458	0.39759	5.3784
-0.99167	14.792	-0.048343	5.4973
-0.99167	15.125	-0.44492	5.605
-0.99167	15.458	-0.75182	5.5545
-0.99167	15.792	-1.2373	5.1729
-0.99167	16.125	-1.5278	4.8407
-0.99167	16.458	-1.6705	4.5679
-0.99167	16.792	-1.6727	4.5038
-0.99167	17.125	-1.2432	4.17
-0.99167	17.458	-0.53653	3.8781
-0.99167	17.792	-0.18279	3.7267
-0.99167	18.125	-0.12775	3.6167
-0.99167	18.458	0.24256	3.579
-0.99167	18.792	0.61363	3.5105
-0.99167	19.125	0.81067	3.6012
-0.99167	19.458	1.1087	3.6584
-0.99167	19.792	1.0185	3.9416
-0.99167	20.125	0.75204	4.2032
-0.99167	20.458	0.25099	4.346
-0.99167	20.792	-0.11186	4.5932
-0.99167	21.125	-0.60373	5.006
-0.99167	21.458	-1.1917	5.4289
-0.99167	21.792	-1.6548	5.7043
-0.99167	22.125	-1.8781	5.8385
-0.99167	22.458	-1.8672	5.8992
-0.99167	22.792	-2.0307	5.9278
-0.99167	23.125	-1.8647	5.8689
-0.99167	23.458	-1.5206	5.885
-0.99167	23.792	-1.15	5.7613
-0.99167	24.125	-0.8618	5.7701
-0.99167	24.458	-0.71788	5.9502
-0.99167	24.792	-0.4038	6.0438
-0.99167	25.125	-0.39617	6.0459
-0.99167	25.458	-0.80188	5.8737
-0.99167	25.792	-0.81275	5.6834
-0.99167	26.125	-0.73919	5.5316
-0.99167	26.458	-0.87953	5.0672
-0.99167	26.792	-0.94548	4.3878
-0.99167	27.125	-0.7669	3.7681
-0.99167	27.458	-0.84275	2.8578
-0.99167	27.792	-1.4042	2.2276
-0.99167	28.125	-1.6404	1.5975
