x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-3.3822	7.3194
-0.99167	10.125	-3.8717	5.1324
-0.99167	10.458	-3.1032	4.0979
-0.99167	10.792	-1.9142	4.6369
-0.99167	11.125	-0.57265	4.494
-0.99167	11.458	0.35608	3.3936
-0.99167	11.792	0.87868	2.9717
-0.99167	12.125	0.98079	3.627
-0.99167	12.458	1.0303	4.0711
-0.99167	12.792	1.378	3.6593
-0.99167	13.125	1.4191	3.3961
-0.99167	13.458	0.94314	3.1607
-0.99167	13.792	0.55223	3.1851
-0.99167	14.125	0.2793	3.3404
-0.99167	14.458	0.052947	3.3721
-0.99167	14.792	-0.41528	3.6424
-0.99167	15.125	-0.85884	3.7925
-0.99167	15.458	-1.0745	4.0788
-0.99167	15.792	-1.2884	4.1124
-0.99167	16.125	-1.3109	4.02
-0.99167	16.458	-1.1324	4.1411
-0.99167	16.792	-0.87026	4.1859
-0.99167	17.125	-0.3624	4.2629
-0.99167	17.458	0.21159	4.4263
-0.99167	17.792	0.81827	4.33
-0.99167	18.125	1.0493	4.2042
-0.99167	18.458	1.0191	4.3427
-0.99167	18.792	0.88335	4.5691
-0.99167	19.125	0.58652	4.8858
-0.99167	19.458	0.21575	5.055
-0.99167	19.792	-0.24843	5.3301
-0.99167	20.125	-0.51635	5.355
-0.99167	20.458	-0.87662	5.3462
-0.99167	20.792	-1.2355	5.5217
-0.99167	21.125	-1.5406	5.6632
-0.99167	21.458	-1.4135	5.6402
-0.99167	21.792	-1.2258	5.1752
-0.99167	22.125	-0.88345	5.0754
-0.99167	22.458	-0.63436	5.2154
-0.99167	22.792	-0.60832	5.1941
-0.99167	23.125	-0.9363	5.3285
-0.99167	23.458	-0.89173	5.3127
-0.99167	23.792	-0.64765	5.0239
-0.99167	24.125	-0.53655	4.9506
-0.99167	24.458	-0.55432	4.9122
-0.99167	24.792	-0.29037	4.7422
-0.99167	25.125	-0.15737	4.3665
-0.99167	25.458	-0.30916	4.0824
-0.99167	25.792	-0.48386	3.909
-0.99167	26.125	-0.82795	3.7887
-0.99167	26.458	-1.0313	3.4598
-0.99167	26.792	-1.3561	3.2275
-0.99167	27.125	-1.5286	3.1627
-0.99167	27.458	-1.7872	3.3771
-0.99167	27.792	-2.2775	3.5742
-0.99167	28.125	-2.3939	3.4316
-0.99167	28.458	-2.2004	3.4076
-0.99167	28.792	-2.0584	2.7795
-0.99167	29.125	-1.3964	1.5108
-0.99167	29.458	-0.40691	-0.20445
-0.65833	9.7917	-2.1231	5.7195
-0.65833	10.125	-2.689	3.7527
-0.65833	10.458	-2.0503	3.7973
-0.65833	10.792	-1.0943	4.9715
-0.65833	11.125	-0.19055	5.365
-0.65833	11.458	0.48829	4.5415
-0.65833	11.792	0.9494	3.8884
-0.65833	12.125	1.0611	4.5046
-0.65833	12.458	1.0787	5.4746
-0.65833	12.792	1.2395	5.3311
-0.65833	13.125	1.3184	4.9427
-0.65833	13.458	0.84471	4.6572
-0.65833	13.792	0.4877	4.8795
-0.65833	14.125	0.27674	5.13
-0.65833	14.458	-0.14675	5.1327
-0.65833	14.792	-0.61426	5.2649
-0.65833	15.125	-0.93639	5.3732
-0.65833	15.458	-0.98526	5.4577
-0.65833	15.792	-1.3252	5.4306
-0.65833	16.125	-1.4629	5.2859
-0.65833	16.458	-1.2525	5.1913
-0.65833	16.792	-0.89436	5.1595
-0.65833	17.125	-0.44366	5.0109
-0.65833	17.458	0.087852	5.0154
-0.65833	17.792	0.60497	5.0503
-0.65833	18.125	0.67891	5.2
-0.65833	18.458	0.63049	5.3301
-0.65833	18.792	0.52115	5.6605
-0.65833	19.125	0.35347	5.9669
-0.65833	19.458	0.029756	6.1518
-0.65833	19.792	-0.34382	6.3648
-0.65833	20.125	-0.61628	6.5567
-0.65833	20.458	-1.1224	6.6765
-0.65833	20.792	-1.4974	6.638
-0.65833	21.125	-1.497	6.4223
-0.65833	21.458	-1.0627	6.1685
-0.65833	21.792	-0.88636	5.7284
-0.65833	22.125	-0.66301	5.729
-0.65833	22.458	-0.516	5.7196
-0.65833	22.792	-0.52043	5.6028
-0.65833	23.125	-0.69145	5.5478
-0.65833	23.458	-0.61617	5.392
-0.65833	23.792	-0.34786	5.0983
-0.65833	24.125	-0.27476	4.9877
-0.65833	24.458	-0.36862	4.9121
-0.65833	24.792	-0.12103	4.7995
-0.65833	25.125	0.13707	4.5659
-0.65833	25.458	-0.021201	4.3236
-0.65833	25.792	-0.24247	4.1401
-0.65833	26.125	-0.5634	4.0326
-0.65833	26.458	-0.90141	3.8237
-0.65833	26.792	-1.2478	3.4764
-0.65833	27.125	-1.3956	3.3905
-0.65833	27.458	-1.6895	3.4875
-0.65833	27.792	-1.9285	3.5391
-0.65833	28.125	-1.9114	3.6084
-0.65833	28.458	-1.6943	3.8342
-0.65833	28.792	-1.421	3.0257
-0.65833	29.125	-1.0611	1.624
-0.65833	29.458	-0.04888	-0.15488
-0.325	9.7917	-1.1112	1.932
-0.325	10.125	-1.5216	1.9279
-0.325	10.458	-0.8948	3.5503
-0.325	10.792	-0.38642	5.4795
-0.325	11.125	-0.1337	6.2263
-0.325	11.458	0.31853	5.5511
-0.325	11.792	0.6588	4.8898
-0.325	12.125	0.76403	5.2973
-0.325	12.458	0.79364	6.1733
-0.325	12.792	1.0098	6.3039
-0.325	13.125	1.0913	6.2701
-0.325	13.458	0.63234	6.1355
-0.325	13.792	0.31612	6.5021
-0.325	14.125	0.13933	6.7333
-0.325	14.458	-0.27282	6.7729
-0.325	14.792	-0.6273	6.6333
-0.325	15.125	-0.72036	6.6753
-0.325	15.458	-0.67063	6.5842
-0.325	15.792	-1.0244	6.4767
-0.325	16.125	-1.1473	6.2185
-0.325	16.458	-0.95196	5.9593
-0.325	16.792	-0.73828	5.8004
-0.325	17.125	-0.42195	5.5358
-0.325	17.458	-0.036406	5.5442
-0.325	17.792	0.30323	5.5222
-0.325	18.125	0.24771	5.7359
-0.325	18.458	0.15468	5.8696
-0.325	18.792	0.068493	6.2395
-0.325	19.125	-0.18601	6.5835
-0.325	19.458	-0.45543	6.9092
-0.325	19.792	-0.63656	7.0837
-0.325	20.125	-0.84444	7.3497
-0.325	20.458	-1.353	7.5072
-0.325	20.792	-1.5865	7.4108
-0.325	21.125	-1.4423	7.0391
-0.325	21.458	-0.92248	6.7206
-0.325	21.792	-0.633	6.2479
-0.325	22.125	-0.44416	6.0856
-0.325	22.458	-0.27398	5.948
-0.325	22.792	-0.21733	5.6607
-0.325	23.125	-0.32659	5.3596
-0.325	23.458	-0.30578	5.1877
-0.325	23.792	-0.13477	5.0149
-0.325	24.125	-0.27314	4.795
-0.325	24.458	-0.3565	4.7787
-0.325	24.792	-0.031922	4.8421
-0.325	25.125	0.24767	4.6085
-0.325	25.458	0.18912	4.3876
-0.325	25.792	-0.03316	4.2293
-0.325	26.125	-0.34411	3.9956
-0.325	26.458	-0.70214	3.7625
-0.325	26.792	-1.0481	3.5093
-0.325	27.125	-1.2544	3.5171
-0.325	27.458	-1.5262	3.5877
-0.325	27.792	-1.6161	3.6654
-0.325	28.125	-1.5301	3.7232
-0.325	28.458	-1.3494	3.8559
-0.325	28.792	-1.052	3.3352
-0.325	29.125	-0.66859	1.846
-0.325	29.458	0.11721	-0.10385
0.0083333	9.7917	-0.86237	-0.5232
0.0083333	10.125	-1.0937	0.98261
0.0083333	10.458	-0.38973	3.8399
0.0083333	10.792	-0.041713	6.2021
0.0083333	11.125	-0.031223	6.6261
0.0083333	11.458	0.16473	6.0543
0.0083333	11.792	0.38161	5.6983
0.0083333	12.125	0.44355	5.9884
0.0083333	12.458	0.49985	6.5457
0.0083333	12.792	0.65577	6.8282
0.0083333	13.125	0.63601	7.0093
0.0083333	13.458	0.23844	7.0122
0.0083333	13.792	-0.030932	7.345
0.0083333	14.125	-0.077344	7.5384
0.0083333	14.458	-0.29093	7.6437
0.0083333	14.792	-0.3862	7.5038
0.0083333	15.125	-0.30061	7.4241
0.0083333	15.458	-0.23209	7.2246
0.0083333	15.792	-0.5397	7.0095
0.0083333	16.125	-0.69818	6.7275
0.0083333	16.458	-0.66491	6.3324
0.0083333	16.792	-0.61739	6.1141
0.0083333	17.125	-0.42245	5.9758
0.0083333	17.458	-0.14793	5.9727
0.0083333	17.792	0.11808	5.8581
0.0083333	18.125	-0.046355	5.8888
0.0083333	18.458	-0.23511	5.9741
0.0083333	18.792	-0.38885	6.2101
0.0083333	19.125	-0.64964	6.558
0.0083333	19.458	-0.82682	6.9463
0.0083333	19.792	-1.0048	7.2129
0.0083333	20.125	-1.1197	7.4901
0.0083333	20.458	-1.405	7.5325
0.0083333	20.792	-1.498	7.3786
0.0083333	21.125	-1.2543	7.3066
0.0083333	21.458	-0.7525	7.1143
0.0083333	21.792	-0.31368	6.663
0.0083333	22.125	0.012218	6.2883
0.0083333	22.458	0.18108	6.0183
0.0083333	22.792	0.3215	5.6168
0.0083333	23.125	0.11127	5.3346
0.0083333	23.458	0.0067033	5.1179
0.0083333	23.792	0.014539	4.8627
0.0083333	24.125	-0.12114	4.7891
0.0083333	24.458	-0.1219	4.7933
0.0083333	24.792	0.14043	4.8237
0.0083333	25.125	0.3804	4.731
0.0083333	25.458	0.29842	4.521
0.0083333	25.792	0.018137	4.2841
0.0083333	26.125	-0.27913	3.999
0.0083333	26.458	-0.62755	3.6762
0.0083333	26.792	-0.86256	3.4427
0.0083333	27.125	-0.98886	3.3423
0.0083333	27.458	-1.0987	3.4891
0.0083333	27.792	-1.1852	3.7293
0.0083333	28.125	-1.0805	3.8114
0.0083333	28.458	-0.91052	3.7295
0.0083333	28.792	-0.59199	3.2584
0.0083333	29.125	-0.14427	1.9114
0.0083333	29.458	0.2983	-0.13141
0.34167	9.7917	-0.66689	-1.4203
0.34167	10.125	-0.62224	0.81044
0.34167	10.458	0.19633	4.2423
0.34167	10.792	0.40032	6.3014
0.34167	11.125	0.28576	6.3238
0.34167	11.458	0.15087	6.0002
0.34167	11.792	0.15454	6.0844
0.34167	12.125	0.10505	6.2498
0.34167	12.458	0.13855	6.6129
0.34167	12.792	0.30242	6.9651
0.34167	13.125	0.21749	7.2438
0.34167	13.458	-0.089606	7.3491
0.34167	13.792	-0.29951	7.5273
0.34167	14.125	-0.33704	7.6429
0.34167	14.458	-0.40371	7.7596
0.34167	14.792	-0.35091	7.7198
0.34167	15.125	-0.034855	7.6712
0.34167	15.458	0.1342	7.3549
0.34167	15.792	-0.148	7.0064
0.34167	16.125	-0.3312	6.7391
0.34167	16.458	-0.34122	6.527
0.34167	16.792	-0.26507	6.3372
0.34167	17.125	-0.16536	6.1373
0.34167	17.458	0.039573	6.0119
0.34167	17.792	0.15738	5.7496
0.34167	18.125	-0.11607	5.6425
0.34167	18.458	-0.45423	5.8239
0.34167	18.792	-0.68804	5.9771
0.34167	19.125	-0.97236	6.2809
0.34167	19.458	-1.2237	6.5928
0.34167	19.792	-1.289	6.8842
0.34167	20.125	-1.2726	7.1371
