x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-2.7719	1.211
-0.99167	10.125	-2.7046	1.6659
-0.99167	10.458	-2.2354	2.6815
-0.99167	10.792	-1.4911	3.774
-0.99167	11.125	-0.2561	3.9436
-0.99167	11.458	0.33541	3.7597
-0.99167	11.792	0.91909	3.7899
-0.99167	12.125	1.1929	4.1781
-0.99167	12.458	1.1271	4.4986
-0.99167	12.792	0.87938	4.6557
-0.99167	13.125	0.3646	5.0824
-0.99167	13.458	-0.37906	4.8977
-0.99167	13.792	-0.929	5.107
-0.99167	14.125	-1.2192	5.0881
-0.99167	14.458	-1.4976	4.887
-0.99167	14.792	-1.4959	4.5802
-0.99167	15.125	-1.3657	4.2795
-0.99167	15.458	-1.147	3.9559
-0.99167	15.792	-0.89299	3.5638
-0.99167	16.125	-0.58766	3.413
-0.99167	16.458	0.097456	3.2021
-0.99167	16.792	0.63793	3.0175
-0.99167	17.125	0.97788	3.004
-0.99167	17.458	1.3479	3.0698
-0.99167	17.792	1.4251	3.6104
-0.99167	18.125	1.3236	4.0944
-0.99167	18.458	0.87067	4.3982
-0.99167	18.792	0.26892	4.6017
-0.99167	19.125	-0.16795	4.8535
-0.99167	19.458	-0.4539	5.1611
-0.99167	19.792	-0.65022	5.168
-0.99167	20.125	-0.38628	4.8036
-0.99167	20.458	-0.20094	4.4419
-0.99167	20.792	-0.028103	4.515
-0.99167	21.125	-0.014278	4.3349
-0.99167	21.458	0.087638	4.0398
-0.99167	21.792	0.042175	3.6382
-0.99167	22.125	0.024457	3.3345
-0.99167	22.458	0.14415	3.1147
-0.99167	22.792	0.12289	3.1057
-0.99167	23.125	-0.24947	3.2993
-0.99167	23.458	-0.46249	3.2986
-0.99167	23.792	-0.50103	3.2676
-0.99167	24.125	-0.49071	3.3202
-0.99167	24.458	-0.44139	3.5386
-0.99167	24.792	-0.30089	3.695
-0.99167	25.125	-0.36059	3.9333
-0.99167	25.458	-0.62697	4.3112
-0.99167	25.792	-0.75478	4.6118
-0.99167	26.125	-0.77521	4.5525
-0.99167	26.458	-1.0348	4.4079
-0.99167	26.792	-1.3073	4.2764
-0.99167	27.125	-1.4555	4.1857
-0.99167	27.458	-1.5804	3.6215
-0.99167	27.792	-2.1956	3.1649
-0.99167	28.125	-2.5424	2.804
-0.99167	28.458	-2.5363	2.3136
-0.99167	28.792	-2.2224	1.8827
-0.99167	29.125	-1.551	1.1219
-0.99167	29.458	-0.44171	-0.19853
