x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	3.6148	-2.3296
-0.99167	10.125	1.987	-3.1738
-0.99167	10.458	0.08782	-0.40911
-0.99167	10.792	-1.5273	3.6267
-0.99167	11.125	-1.7496	5.9909
-0.99167	11.458	-1.9384	6.1875
-0.99167	11.792	-1.7205	5.2128
-0.99167	12.125	-1.1591	4.1511
-0.99167	12.458	-0.53712	3.5336
-0.99167	12.792	-0.18806	3.5507
-0.99167	13.125	0.12397	3.9593
-0.99167	13.458	0.082563	4.3862
-0.99167	13.792	0.21838	4.5906
-0.99167	14.125	0.47304	4.7279
-0.99167	14.458	0.38046	4.7981
-0.99167	14.792	0.37208	4.8352
-0.99167	15.125	0.5972	4.6066
-0.99167	15.458	0.98497	4.344
-0.99167	15.792	1.2946	3.9649
-0.99167	16.125	1.3007	3.5008
-0.99167	16.458	1.3682	2.9434
-0.99167	16.792	1.4153	2.7765
-0.99167	17.125	1.2427	2.9054
-0.99167	17.458	1.0165	3.2032
-0.99167	17.792	0.63214	3.3686
-0.99167	18.125	0.030843	3.6334
-0.99167	18.458	-0.5596	4.223
-0.99167	18.792	-0.94536	4.6035
-0.99167	19.125	-1.0749	5.0968
-0.99167	19.458	-1.0615	5.449
-0.99167	19.792	-1.1395	5.6959
-0.99167	20.125	-0.89609	5.8401
-0.99167	20.458	-0.8427	5.7875
-0.99167	20.792	-0.90681	5.991
-0.99167	21.125	-0.93906	6.165
-0.99167	21.458	-1.1074	6.0239
-0.99167	21.792	-1.2881	5.7015
-0.99167	22.125	-1.1517	5.4724
-0.99167	22.458	-0.93991	5.2618
-0.99167	22.792	-1.0102	4.9749
-0.99167	23.125	-0.90406	4.7689
-0.99167	23.458	-0.68029	4.2047
-0.99167	23.792	-0.25921	3.7781
-0.99167	24.125	0.28926	3.5065
-0.99167	24.458	0.52088	3.24
-0.99167	24.792	0.86887	2.6146
-0.99167	25.125	0.94422	2.1601
-0.99167	25.458	0.73625	1.9873
-0.99167	25.792	0.41628	1.9239
-0.99167	26.125	-0.038027	1.9288
-0.99167	26.458	-0.43696	1.6867
-0.99167	26.792	-0.78139	1.4671
-0.99167	27.125	-1.196	1.2763
-0.99167	27.458	-1.5838	0.72484
-0.99167	27.792	-1.9015	0.16953
-0.99167	28.125	-2.0534	-0.12605
-0.99167	28.458	-2.1985	-0.5342
-0.99167	28.792	-2.086	-0.68793
-0.99167	29.125	-1.5854	-0.73577
-0.99167	29.458	-0.54031	-0.57514
-0.65833	9.7917	3.1039	-3.818
-0.65833	10.125	2.1367	-5.0323
-0.65833	10.458	0.79531	-1.6877
-0.65833	10.792	-0.80879	3.4543
-0.65833	11.125	-1.3515	5.9638
-0.65833	11.458	-1.8391	6.2034
-0.65833	11.792	-1.7731	5.0839
-0.65833	12.125	-1.3082	4.2457
-0.65833	12.458	-0.63246	3.9647
-0.65833	12.792	-0.10019	4.0836
-0.65833	13.125	0.16871	4.7834
-0.65833	13.458	0.076907	5.1813
-0.65833	13.792	0.22114	5.2616
-0.65833	14.125	0.45818	5.5492
-0.65833	14.458	0.48695	5.6989
-0.65833	14.792	0.51611	5.8286
-0.65833	15.125	0.86042	5.6518
-0.65833	15.458	1.2484	5.4599
-0.65833	15.792	1.4263	5.061
-0.65833	16.125	1.4636	4.5848
-0.65833	16.458	1.554	4.1554
-0.65833	16.792	1.3473	3.9511
-0.65833	17.125	1.0676	3.9717
-0.65833	17.458	0.79252	4.2548
-0.65833	17.792	0.42811	4.5693
-0.65833	18.125	-0.22875	4.95
-0.65833	18.458	-0.94403	5.4479
-0.65833	18.792	-1.385	5.7411
-0.65833	19.125	-1.565	6.1457
-0.65833	19.458	-1.5018	6.2497
-0.65833	19.792	-1.243	6.3778
-0.65833	20.125	-0.88783	6.5282
-0.65833	20.458	-0.9417	6.4942
-0.65833	20.792	-1.0341	6.4544
-0.65833	21.125	-1.022	6.5602
-0.65833	21.458	-1.0361	6.5262
-0.65833	21.792	-0.96358	6.2453
-0.65833	22.125	-0.96742	5.9407
-0.65833	22.458	-0.81121	5.6101
-0.65833	22.792	-0.85198	5.3225
-0.65833	23.125	-0.82765	5.1112
-0.65833	23.458	-0.48138	4.6451
-0.65833	23.792	-0.16739	4.2787
-0.65833	24.125	0.27089	3.8053
-0.65833	24.458	0.54873	3.4667
-0.65833	24.792	0.9928	3.0757
-0.65833	25.125	1.1748	2.7144
-0.65833	25.458	0.83853	2.5652
-0.65833	25.792	0.49273	2.5922
-0.65833	26.125	0.076023	2.6823
-0.65833	26.458	-0.39674	2.4383
-0.65833	26.792	-0.66111	2.1857
-0.65833	27.125	-1.0341	1.9185
-0.65833	27.458	-1.3462	1.4575
-0.65833	27.792	-1.5147	1.1033
-0.65833	28.125	-1.7258	0.52809
-0.65833	28.458	-1.6512	-0.2876
-0.65833	28.792	-1.5753	-0.92573
-0.65833	29.125	-1.2339	-0.92006
-0.65833	29.458	-0.42192	-0.61951
-0.325	9.7917	2.2674	-2.1118
-0.325	10.125	2.0033	-2.5698
-0.325	10.458	0.65837	0.26116
-0.325	10.792	-0.65134	4.233
-0.325	11.125	-1.1944	6.0243
-0.325	11.458	-1.4738	5.8986
-0.325	11.792	-1.4809	5.1249
-0.325	12.125	-1.1754	4.7486
-0.325	12.458	-0.65938	4.5472
-0.325	12.792	-0.20431	4.6639
-0.325	13.125	0.030997	5.2528
-0.325	13.458	-0.0068692	5.6504
-0.325	13.792	0.21712	5.8723
-0.325	14.125	0.45978	6.2338
-0.325	14.458	0.54558	6.3486
-0.325	14.792	0.53431	6.4357
-0.325	15.125	0.97358	6.385
-0.325	15.458	1.2671	6.365
-0.325	15.792	1.3795	6.1738
-0.325	16.125	1.405	5.9083
-0.325	16.458	1.4542	5.6947
-0.325	16.792	1.1194	5.6818
-0.325	17.125	0.8063	5.7494
-0.325	17.458	0.58869	5.8352
-0.325	17.792	0.31838	5.9728
-0.325	18.125	-0.43211	6.2602
