x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	2.2957	4.3618
-0.99167	10.125	1.5468	5.2313
-0.99167	10.458	0.12053	4.4908
-0.99167	10.792	-0.78845	3.9608
-0.99167	11.125	-0.31474	3.5491
-0.99167	11.458	0.18141	3.044
-0.99167	11.792	0.62586	2.9899
-0.99167	12.125	0.60961	3.4959
-0.99167	12.458	0.5616	3.9452
-0.99167	12.792	0.55621	3.914
-0.99167	13.125	0.5229	4.0213
-0.99167	13.458	0.45188	3.7579
-0.99167	13.792	0.42288	3.3363
-0.99167	14.125	0.74621	2.947
-0.99167	14.458	1.1734	2.6425
-0.99167	14.792	1.0963	3.0292
-0.99167	15.125	0.72409	3.4787
-0.99167	15.458	0.57327	4.0833
-0.99167	15.792	0.14386	4.6454
-0.99167	16.125	-0.3171	5.2534
-0.99167	16.458	-0.588	5.8668
-0.99167	16.792	-0.74878	6.4631
-0.99167	17.125	-1.051	6.999
-0.99167	17.458	-1.1286	7.2063
-0.99167	17.792	-1.0833	7.2053
-0.99167	18.125	-1.2578	7.2857
-0.99167	18.458	-1.5291	7.2259
-0.99167	18.792	-1.4211	7.0141
-0.99167	19.125	-1.1739	6.7435
-0.99167	19.458	-0.95924	6.2891
-0.99167	19.792	-0.8064	5.987
-0.99167	20.125	-0.57458	5.7084
-0.99167	20.458	-0.72082	5.4177
-0.99167	20.792	-0.67802	5.2073
-0.99167	21.125	-0.54717	5.0821
-0.99167	21.458	-0.40803	4.9192
-0.99167	21.792	-0.44798	5.1019
-0.99167	22.125	-0.11842	5.2272
-0.99167	22.458	0.25882	5.2054
-0.99167	22.792	0.14736	5.1216
-0.99167	23.125	-0.15036	5.0521
-0.99167	23.458	-0.52057	5.0772
-0.99167	23.792	-1.0037	4.7481
-0.99167	24.125	-1.4599	4.5918
-0.99167	24.458	-1.6026	4.561
-0.99167	24.792	-1.5784	4.5422
-0.99167	25.125	-1.548	4.3916
-0.99167	25.458	-1.6019	4.4398
-0.99167	25.792	-1.4517	4.4258
-0.99167	26.125	-1.3651	4.3914
-0.99167	26.458	-1.1257	4.4613
-0.99167	26.792	-0.88585	4.2869
-0.99167	27.125	-0.65754	3.9946
-0.99167	27.458	-0.36962	3.5968
-0.99167	27.792	-0.69386	3.0964
-0.99167	28.125	-1.0859	2.172
-0.99167	28.458	-1.3445	1.0511
-0.99167	28.792	-1.5547	0.37843
-0.99167	29.125	-1.2596	-0.16003
-0.99167	29.458	-0.62349	-0.43939
-0.65833	9.7917	2.3139	4.6082
-0.65833	10.125	1.9916	5.9142
-0.65833	10.458	0.74924	5.5897
-0.65833	10.792	0.12741	4.2676
-0.65833	11.125	0.34733	3.2265
-0.65833	11.458	0.54925	3.2494
-0.65833	11.792	0.77108	3.8919
-0.65833	12.125	0.67399	4.9618
-0.65833	12.458	0.3574	5.5795
-0.65833	12.792	0.48068	5.6995
-0.65833	13.125	0.62178	5.8558
-0.65833	13.458	0.58824	5.6585
-0.65833	13.792	0.58981	4.9881
-0.65833	14.125	0.72288	4.4766
-0.65833	14.458	0.92938	3.9931
-0.65833	14.792	0.86046	3.8855
-0.65833	15.125	0.66538	4.1824
-0.65833	15.458	0.48215	4.8602
-0.65833	15.792	-0.13274	5.5521
-0.65833	16.125	-0.62196	5.9454
-0.65833	16.458	-0.74626	6.344
-0.65833	16.792	-0.92009	6.8786
-0.65833	17.125	-1.1805	7.4457
-0.65833	17.458	-1.1933	7.7581
-0.65833	17.792	-1.1032	7.955
-0.65833	18.125	-1.2795	7.966
-0.65833	18.458	-1.5171	7.8465
-0.65833	18.792	-1.3414	7.6168
-0.65833	19.125	-1.0538	7.273
-0.65833	19.458	-0.87533	6.7344
-0.65833	19.792	-0.76233	6.4485
-0.65833	20.125	-0.48864	6.1818
-0.65833	20.458	-0.48441	5.7871
-0.65833	20.792	-0.48616	5.5173
-0.65833	21.125	-0.36882	5.2384
-0.65833	21.458	-0.28651	5.1304
-0.65833	21.792	-0.20146	5.2103
-0.65833	22.125	-0.027752	5.3961
-0.65833	22.458	0.3156	5.4409
-0.65833	22.792	0.25379	5.3737
-0.65833	23.125	-0.029009	5.3518
-0.65833	23.458	-0.44047	5.3141
-0.65833	23.792	-1.0265	5.0463
-0.65833	24.125	-1.4892	4.7022
-0.65833	24.458	-1.6928	4.653
-0.65833	24.792	-1.6438	4.5859
-0.65833	25.125	-1.4514	4.4083
-0.65833	25.458	-1.5028	4.2854
-0.65833	25.792	-1.3789	4.285
-0.65833	26.125	-1.2066	4.269
-0.65833	26.458	-0.93337	4.254
-0.65833	26.792	-0.6345	4.2167
-0.65833	27.125	-0.22647	3.9601
-0.65833	27.458	0.025656	3.8419
-0.65833	27.792	-0.33608	3.4229
-0.65833	28.125	-0.62912	2.363
-0.65833	28.458	-0.81369	1.2905
-0.65833	28.792	-1.0091	0.34001
-0.65833	29.125	-0.9582	-0.28999
-0.65833	29.458	-0.53758	-0.48639
-0.325	9.7917	1.6652	5.1247
-0.325	10.125	1.2328	5.8883
-0.325	10.458	0.44982	6.0183
-0.325	10.792	-0.082109	5.0415
-0.325	11.125	0.00905	4.132
-0.325	11.458	0.21742	3.9424
-0.325	11.792	0.43415	5.0403
-0.325	12.125	0.24961	5.7797
-0.325	12.458	0.081701	6.5775
-0.325	12.792	0.3497	7.0866
-0.325	13.125	0.74218	7.362
-0.325	13.458	0.66087	7.2222
-0.325	13.792	0.55307	6.6797
-0.325	14.125	0.49093	6.0619
-0.325	14.458	0.50208	5.5931
-0.325	14.792	0.57293	5.222
-0.325	15.125	0.58224	5.0822
-0.325	15.458	0.39204	5.8037
-0.325	15.792	-0.16617	6.305
-0.325	16.125	-0.52685	6.3634
-0.325	16.458	-0.55397	6.4821
-0.325	16.792	-0.80428	6.8919
-0.325	17.125	-0.93002	7.4149
-0.325	17.458	-0.95216	7.7489
-0.325	17.792	-0.8441	8.0428
-0.325	18.125	-1.0215	8.0346
-0.325	18.458	-1.1181	7.8404
-0.325	18.792	-0.94447	7.5357
-0.325	19.125	-0.73672	7.293
-0.325	19.458	-0.62553	7.0471
-0.325	19.792	-0.58217	6.8766
-0.325	20.125	-0.39469	6.5616
-0.325	20.458	-0.44201	6.1685
-0.325	20.792	-0.37874	5.8501
-0.325	21.125	-0.14669	5.5755
-0.325	21.458	0.034916	5.4244
-0.325	21.792	0.11919	5.3651
-0.325	22.125	0.0841	5.3926
-0.325	22.458	0.29413	5.4216
-0.325	22.792	0.32342	5.3423
-0.325	23.125	0.05742	5.3857
-0.325	23.458	-0.34656	5.2509
-0.325	23.792	-0.90678	5.0347
-0.325	24.125	-1.3496	4.705
-0.325	24.458	-1.5702	4.5208
-0.325	24.792	-1.4763	4.3552
-0.325	25.125	-1.4376	4.306
-0.325	25.458	-1.4195	4.156
-0.325	25.792	-1.2553	4.1622
-0.325	26.125	-1.0477	4.232
-0.325	26.458	-0.83191	4.1098
-0.325	26.792	-0.54466	4.195
-0.325	27.125	-0.12298	4.0993
-0.325	27.458	0.076624	4.0926
-0.325	27.792	-0.12555	3.9508
-0.325	28.125	-0.35037	2.9326
-0.325	28.458	-0.41362	1.8302
-0.325	28.792	-0.4932	0.75566
-0.325	29.125	-0.48856	-0.044215
-0.325	29.458	-0.69328	-0.4471
0.0083333	9.7917	0.84223	5.8486
0.0083333	10.125	0.65428	5.6698
0.0083333	10.458	0.16143	5.7947
0.0083333	10.792	-0.1011	5.4738
0.0083333	11.125	-0.028305	5.2974
0.0083333	11.458	0.042419	5.2844
0.0083333	11.792	0.045682	6.1749
0.0083333	12.125	0.013539	6.5535
0.0083333	12.458	-0.027163	7.2618
0.0083333	12.792	0.17962	7.7868
0.0083333	13.125	0.46277	8.1021
0.0083333	13.458	0.42808	8.0226
0.0083333	13.792	0.39668	7.792
0.0083333	14.125	0.33206	7.2398
0.0083333	14.458	0.40908	6.8346
0.0083333	14.792	0.46462	6.651
0.0083333	15.125	0.52912	6.4133
0.0083333	15.458	0.46809	6.6596
0.0083333	15.792	0.072565	6.7319
0.0083333	16.125	-0.22201	6.5683
0.0083333	16.458	-0.37284	6.7639
0.0083333	16.792	-0.64965	7.0772
0.0083333	17.125	-0.6934	7.3359
0.0083333	17.458	-0.56026	7.4363
0.0083333	17.792	-0.53151	7.6209
0.0083333	18.125	-0.78074	7.5766
0.0083333	18.458	-0.88259	7.5569
0.0083333	18.792	-0.77438	7.36
0.0083333	19.125	-0.55902	7.2393
0.0083333	19.458	-0.55088	7.0944
0.0083333	19.792	-0.44567	6.7998
0.0083333	20.125	-0.20222	6.5821
0.0083333	20.458	-0.1962	6.3488
0.0083333	20.792	-0.14432	6.1554
0.0083333	21.125	0.080899	5.8739
0.0083333	21.458	0.35942	5.6901
0.0083333	21.792	0.41791	5.5217
0.0083333	22.125	0.4096	5.4522
0.0083333	22.458	0.63883	5.4673
0.0083333	22.792	0.48727	5.3734
0.0083333	23.125	0.10714	5.3326
0.0083333	23.458	-0.1985	5.0957
0.0083333	23.792	-0.69784	4.8733
0.0083333	24.125	-1.2252	4.6215
0.0083333	24.458	-1.443	4.3701
0.0083333	24.792	-1.3426	4.1298
0.0083333	25.125	-1.4426	3.9888
0.0083333	25.458	-1.4877	3.8539
0.0083333	25.792	-1.3422	3.8214
0.0083333	26.125	-1.1502	3.9383
0.0083333	26.458	-0.9759	3.9255
0.0083333	26.792	-0.72462	4.1717
0.0083333	27.125	-0.30884	4.2233
0.0083333	27.458	-0.028121	4.3475
0.0083333	27.792	0.01842	4.3325
0.0083333	28.125	-0.035277	3.4759
0.0083333	28.458	0.11673	2.3524
0.0083333	28.792	0.11661	1.4023
0.0083333	29.125	-0.11743	0.43422
0.0083333	29.458	-0.79037	-0.37892
0.34167	9.7917	0.28003	5.803
0.34167	10.125	0.27919	5.6514
0.34167	10.458	0.2435	5.5162
0.34167	10.792	0.21729	5.5957
0.34167	11.125	0.022607	5.8801
0.34167	11.458	-0.16223	6.1877
0.34167	11.792	-0.30489	6.5605
0.34167	12.125	-0.37778	6.8599
0.34167	12.458	-0.36288	7.4154
0.34167	12.792	-0.16341	7.8221
0.34167	13.125	0.039339	8.1059
0.34167	13.458	0.052731	8.1201
0.34167	13.792	0.15226	8.0917
0.34167	14.125	0.19685	7.9242
0.34167	14.458	0.40793	7.686
0.34167	14.792	0.49627	7.6725
0.34167	15.125	0.7041	7.4689
0.34167	15.458	0.65567	7.258
0.34167	15.792	0.31028	6.9711
0.34167	16.125	-0.0024895	6.8107
0.34167	16.458	-0.28153	6.8538
0.34167	16.792	-0.53897	7.0441
0.34167	17.125	-0.5486	7.1882
0.34167	17.458	-0.3569	7.3149
0.34167	17.792	-0.30957	7.332
0.34167	18.125	-0.52866	7.2755
0.34167	18.458	-0.64494	7.3197
0.34167	18.792	-0.61495	7.1585
0.34167	19.125	-0.4663	7.067
0.34167	19.458	-0.53095	6.99
0.34167	19.792	-0.30104	6.6343
0.34167	20.125	-0.024577	6.5268
0.34167	20.458	0.066368	6.3949
0.34167	20.792	0.15948	6.2945
0.34167	21.125	0.38104	6.047
0.34167	21.458	0.58223	5.9011
0.34167	21.792	0.67168	5.6209
0.34167	22.125	0.71677	5.3938
0.34167	22.458	0.96585	5.4417
0.34167	22.792	0.76219	5.3928
0.34167	23.125	0.26745	5.285
0.34167	23.458	-0.11572	4.965
0.34167	23.792	-0.57927	4.6509
0.34167	24.125	-1.1043	4.4257
0.34167	24.458	-1.3526	4.2522
0.34167	24.792	-1.454	3.9615
0.34167	25.125	-1.6001	3.6689
0.34167	25.458	-1.5914	3.4315
0.34167	25.792	-1.4613	3.3766
0.34167	26.125	-1.2338	3.3911
0.34167	26.458	-1.077	3.5565
0.34167	26.792	-0.85132	3.8414
0.34167	27.125	-0.53193	4.1473
0.34167	27.458	-0.14503	4.3256
0.34167	27.792	0.18983	4.3081
0.34167	28.125	0.29558	3.8184
0.34167	28.458	0.48675	2.7125
0.34167	28.792	0.55647	1.7567
0.34167	29.125	0.36804	0.70398
0.34167	29.458	-0.015739	-0.35618
0.675	9.7917	0.065767	5.2998
0.675	10.125	0.22015	5.2361
0.675	10.458	0.31057	5.3873
0.675	10.792	0.30634	5.633
