x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-1.7224	3.5223
-0.99167	10.125	-1.239	3.7359
-0.99167	10.458	-0.81027	4.5702
-0.99167	10.792	-0.0060783	5.3228
-0.99167	11.125	-0.30815	5.1251
-0.99167	11.458	-0.3693	3.806
-0.99167	11.792	-0.054398	3.5876
-0.99167	12.125	0.60959	3.9179
-0.99167	12.458	1.0444	4.6028
-0.99167	12.792	1.292	5.017
-0.99167	13.125	1.459	5.4313
-0.99167	13.458	1.0558	5.5497
-0.99167	13.792	0.64091	5.806
-0.99167	14.125	0.067907	5.8183
-0.99167	14.458	-0.46495	5.8065
-0.99167	14.792	-0.86624	5.6265
-0.99167	15.125	-1.2099	5.5975
-0.99167	15.458	-1.2507	5.7287
-0.99167	15.792	-1.518	5.5625
-0.99167	16.125	-1.6957	5.4339
-0.99167	16.458	-1.6575	5.4178
-0.99167	16.792	-1.5702	5.333
-0.99167	17.125	-1.3914	5.3426
-0.99167	17.458	-0.96243	5.2259
-0.99167	17.792	-0.48233	5.143
-0.99167	18.125	-0.31837	4.9944
-0.99167	18.458	-0.27781	4.851
-0.99167	18.792	-0.064336	4.7452
-0.99167	19.125	0.024447	4.7497
-0.99167	19.458	0.081129	4.6478
-0.99167	19.792	0.015143	4.7446
-0.99167	20.125	-0.055338	4.9487
-0.99167	20.458	-0.1992	5.0264
-0.99167	20.792	-0.56944	5.4028
-0.99167	21.125	-0.61489	5.9095
-0.99167	21.458	-0.77663	6.1432
-0.99167	21.792	-0.74816	6.2501
-0.99167	22.125	-0.65006	6.0401
-0.99167	22.458	-0.5196	5.7464
-0.99167	22.792	-0.56521	5.3704
-0.99167	23.125	-0.57494	5.0768
-0.99167	23.458	-0.46516	4.4924
-0.99167	23.792	-0.28496	4.261
-0.99167	24.125	-0.03841	3.8763
-0.99167	24.458	-0.18201	3.6707
-0.99167	24.792	-0.18047	3.3712
-0.99167	25.125	-0.27195	3.2415
-0.99167	25.458	-0.58352	3.4268
-0.99167	25.792	-0.87697	3.9175
-0.99167	26.125	-1.1398	4.0228
-0.99167	26.458	-1.3547	3.8307
-0.99167	26.792	-1.746	3.7863
-0.99167	27.125	-1.9051	3.6457
-0.99167	27.458	-1.8479	3.4521
-0.99167	27.792	-1.818	3.3466
-0.99167	28.125	-1.5082	3.3711
-0.99167	28.458	-1.1595	3.3748
-0.99167	28.792	-1.0712	3.2428
-0.99167	29.125	-0.85243	2.006
-0.99167	29.458	-0.7402	0.01972
-0.65833	9.7917	-1.1174	2.5975
-0.65833	10.125	-0.99177	2.2653
-0.65833	10.458	-0.48335	3.3817
-0.65833	10.792	0.038324	4.9773
-0.65833	11.125	-0.27935	5.2049
-0.65833	11.458	-0.35737	4.4856
-0.65833	11.792	-0.36924	4.4829
-0.65833	12.125	0.30913	4.7323
-0.65833	12.458	0.75884	5.4218
-0.65833	12.792	1.2215	5.9412
-0.65833	13.125	1.2783	6.4094
-0.65833	13.458	0.90456	6.6687
-0.65833	13.792	0.38099	7.0085
-0.65833	14.125	-0.11147	7.0718
-0.65833	14.458	-0.52293	6.9409
-0.65833	14.792	-0.91033	6.7072
-0.65833	15.125	-1.158	6.5031
-0.65833	15.458	-1.27	6.4762
-0.65833	15.792	-1.5899	6.3266
-0.65833	16.125	-1.6858	6.1767
-0.65833	16.458	-1.6213	6.0829
-0.65833	16.792	-1.5274	5.7973
-0.65833	17.125	-1.3149	5.5081
-0.65833	17.458	-0.95349	5.5152
-0.65833	17.792	-0.47799	5.4675
-0.65833	18.125	-0.28517	5.4203
-0.65833	18.458	-0.11851	5.1555
-0.65833	18.792	0.045629	4.9846
-0.65833	19.125	0.062517	4.9711
-0.65833	19.458	-0.098816	4.9995
-0.65833	19.792	-0.080212	4.9389
-0.65833	20.125	-0.016391	5.0088
-0.65833	20.458	-0.26429	5.1445
-0.65833	20.792	-0.71097	5.5861
-0.65833	21.125	-0.93948	6.0508
-0.65833	21.458	-1.0447	6.5189
-0.65833	21.792	-0.93389	6.8084
-0.65833	22.125	-0.7839	6.6705
-0.65833	22.458	-0.50484	6.3574
-0.65833	22.792	-0.46506	6.1114
-0.65833	23.125	-0.48632	5.8793
-0.65833	23.458	-0.45494	5.395
-0.65833	23.792	-0.27413	5.0971
-0.65833	24.125	-0.11963	4.7022
-0.65833	24.458	-0.32004	4.5434
-0.65833	24.792	-0.22552	4.3623
-0.65833	25.125	-0.32148	4.3335
-0.65833	25.458	-0.64871	4.465
-0.65833	25.792	-0.76875	4.7183
-0.65833	26.125	-0.94705	4.7598
-0.65833	26.458	-1.196	4.5794
-0.65833	26.792	-1.4506	4.314
-0.65833	27.125	-1.5515	4.0545
-0.65833	27.458	-1.4031	3.731
-0.65833	27.792	-1.3429	3.5379
-0.65833	28.125	-1.1285	3.6013
-0.65833	28.458	-0.76813	3.2878
-0.65833	28.792	-0.5728	2.7596
-0.65833	29.125	-0.4189	1.6346
-0.65833	29.458	-0.53678	-0.065557
-0.325	9.7917	-0.59706	1.4769
-0.325	10.125	-0.96375	0.45815
-0.325	10.458	-0.64026	2.2844
-0.325	10.792	-0.070778	4.7347
-0.325	11.125	-0.1618	5.4391
-0.325	11.458	-0.22887	5.3517
-0.325	11.792	-0.10013	5.4593
-0.325	12.125	0.16217	5.448
-0.325	12.458	0.40551	5.8765
-0.325	12.792	0.85744	6.1684
-0.325	13.125	0.87647	6.7446
-0.325	13.458	0.34854	7.1622
-0.325	13.792	0.051995	7.7272
-0.325	14.125	-0.23559	7.8426
-0.325	14.458	-0.52602	7.5896
-0.325	14.792	-0.76832	7.3187
-0.325	15.125	-0.84147	6.9783
-0.325	15.458	-0.97009	6.7518
-0.325	15.792	-1.4602	6.5397
-0.325	16.125	-1.5481	6.279
-0.325	16.458	-1.4234	5.9918
-0.325	16.792	-1.3142	5.8038
-0.325	17.125	-1.0096	5.473
-0.325	17.458	-0.71327	5.4042
-0.325	17.792	-0.35722	5.3378
-0.325	18.125	-0.16998	5.2124
-0.325	18.458	-0.082183	4.9404
-0.325	18.792	-0.0084119	4.8179
-0.325	19.125	-0.12292	4.9402
-0.325	19.458	-0.26958	4.9555
-0.325	19.792	-0.24151	5.0432
-0.325	20.125	-0.15944	5.1568
-0.325	20.458	-0.50212	5.1932
-0.325	20.792	-0.89735	5.5414
-0.325	21.125	-1.1683	5.8793
-0.325	21.458	-1.1257	6.3949
-0.325	21.792	-1.1006	6.8128
-0.325	22.125	-1.0201	6.868
-0.325	22.458	-0.70783	6.7996
-0.325	22.792	-0.56413	6.674
-0.325	23.125	-0.53113	6.699
-0.325	23.458	-0.48051	6.4258
-0.325	23.792	-0.35986	6.1444
-0.325	24.125	-0.32308	5.809
-0.325	24.458	-0.42523	5.6604
-0.325	24.792	-0.17775	5.5901
-0.325	25.125	-0.18456	5.5216
-0.325	25.458	-0.45647	5.4907
-0.325	25.792	-0.53937	5.5474
-0.325	26.125	-0.72095	5.4377
-0.325	26.458	-0.98656	5.1511
-0.325	26.792	-1.1213	4.8838
-0.325	27.125	-0.97348	4.3833
-0.325	27.458	-0.85977	3.7747
-0.325	27.792	-0.86968	3.4503
-0.325	28.125	-0.74325	3.4599
-0.325	28.458	-0.46423	3.2697
-0.325	28.792	0.022061	2.6571
-0.325	29.125	0.19514	1.5693
-0.325	29.458	-0.38184	-0.10475
0.0083333	9.7917	-0.79867	2.689
0.0083333	10.125	-0.98787	1.4489
0.0083333	10.458	-0.64281	2.8074
0.0083333	10.792	-0.20492	5.0345
0.0083333	11.125	-0.19755	6.1569
0.0083333	11.458	-0.27228	6.0704
0.0083333	11.792	-0.13523	6.1119
0.0083333	12.125	-0.10861	5.9976
0.0083333	12.458	0.026246	6.1341
0.0083333	12.792	0.42499	6.1709
0.0083333	13.125	0.55879	6.7726
0.0083333	13.458	0.044558	7.1375
0.0083333	13.792	-0.30157	7.819
0.0083333	14.125	-0.46246	7.8734
0.0083333	14.458	-0.5981	7.66
0.0083333	14.792	-0.69734	7.2574
0.0083333	15.125	-0.71244	6.7083
0.0083333	15.458	-0.74985	6.3912
0.0083333	15.792	-1.1795	6.0458
0.0083333	16.125	-1.2981	5.6971
0.0083333	16.458	-1.1835	5.3807
0.0083333	16.792	-1.0283	5.3873
0.0083333	17.125	-0.69598	5.2168
0.0083333	17.458	-0.42545	5.0962
0.0083333	17.792	-0.055669	4.8968
0.0083333	18.125	0.039187	4.7772
0.0083333	18.458	-0.041741	4.6267
0.0083333	18.792	-0.10081	4.56
0.0083333	19.125	-0.23626	4.6336
0.0083333	19.458	-0.43874	4.6646
0.0083333	19.792	-0.54743	4.7772
0.0083333	20.125	-0.54119	4.9424
0.0083333	20.458	-0.73811	4.9898
0.0083333	20.792	-1.1099	5.1548
0.0083333	21.125	-1.3988	5.4359
