x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	0.043718	1.8191
-0.99167	10.125	0.71077	3.7711
-0.99167	10.458	0.80158	5.1518
-0.99167	10.792	0.47304	5.148
-0.99167	11.125	-0.6331	4.3139
-0.99167	11.458	-1.3524	3.5554
-0.99167	11.792	-1.1008	3.9498
-0.99167	12.125	-0.93169	4.414
-0.99167	12.458	-0.78595	4.4091
-0.99167	12.792	-0.65494	4.2037
-0.99167	13.125	-0.69114	4.3121
-0.99167	13.458	-1.0685	4.4144
-0.99167	13.792	-0.93361	4.6392
-0.99167	14.125	-0.64367	4.2252
-0.99167	14.458	-0.23462	3.8059
-0.99167	14.792	-0.15567	3.7412
-0.99167	15.125	0.1729	3.4662
-0.99167	15.458	0.50419	2.9404
-0.99167	15.792	0.76816	2.6086
-0.99167	16.125	0.84729	2.5737
-0.99167	16.458	1.1007	2.6808
-0.99167	16.792	1.0991	3.1259
-0.99167	17.125	0.75596	3.5602
-0.99167	17.458	0.49487	4.0366
-0.99167	17.792	0.24597	4.3615
-0.99167	18.125	-0.2057	5.1202
-0.99167	18.458	-0.84082	5.5598
-0.99167	18.792	-1.2265	5.9068
-0.99167	19.125	-1.4075	6.1639
-0.99167	19.458	-1.1722	6.1916
-0.99167	19.792	-0.89027	6.2362
-0.99167	20.125	-0.49775	6.4458
-0.99167	20.458	-0.61162	6.3529
-0.99167	20.792	-0.83102	6.3629
-0.99167	21.125	-0.86168	6.5315
-0.99167	21.458	-0.78907	6.7224
-0.99167	21.792	-0.70223	6.9168
-0.99167	22.125	-0.54602	6.8057
-0.99167	22.458	-0.14403	6.7009
-0.99167	22.792	-0.06714	6.6143
-0.99167	23.125	-0.07536	6.3308
-0.99167	23.458	-0.022065	6.0369
-0.99167	23.792	-0.2415	5.783
-0.99167	24.125	-0.36691	5.595
-0.99167	24.458	-0.51914	5.1421
-0.99167	24.792	-0.58227	4.6398
-0.99167	25.125	-0.85834	4.0723
-0.99167	25.458	-1.5269	3.54
-0.99167	25.792	-2.1084	3.0223
-0.99167	26.125	-2.1988	2.1583
-0.99167	26.458	-2.0489	1.4181
-0.99167	26.792	-1.8566	0.888
