x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	-0.83437	4.1492
-0.99167	10.125	0.10048	4.3432
-0.99167	10.458	0.84987	3.3575
-0.99167	10.792	0.69386	2.1213
-0.99167	11.125	0.99815	1.9943
-0.99167	11.458	1.3956	2.9332
-0.99167	11.792	0.90472	3.7384
-0.99167	12.125	0.20229	4.2933
-0.99167	12.458	-0.56411	4.6082
-0.99167	12.792	-1.0219	4.6784
-0.99167	13.125	-1.445	4.7076
-0.99167	13.458	-1.7994	4.8246
-0.99167	13.792	-1.6586	4.7226
-0.99167	14.125	-1.353	4.3103
-0.99167	14.458	-0.88471	3.9644
-0.99167	14.792	-0.38192	3.6001
-0.99167	15.125	0.15096	3.2343
-0.99167	15.458	0.89491	2.6993
-0.99167	15.792	1.3207	2.2668
-0.99167	16.125	1.5308	1.859
-0.99167	16.458	1.7508	1.6129
-0.99167	16.792	1.659	1.4865
-0.99167	17.125	1.3823	1.5827
-0.99167	17.458	1.1705	1.8757
-0.99167	17.792	0.98866	2.2902
-0.99167	18.125	0.83263	2.6303
-0.99167	18.458	0.67367	2.7565
-0.99167	18.792	0.29332	3.0484
-0.99167	19.125	0.082196	3.3896
-0.99167	19.458	-0.05751	3.8586
-0.99167	19.792	-0.039634	4.0446
-0.99167	20.125	0.10366	4.2891
-0.99167	20.458	-0.1621	4.4052
-0.99167	20.792	-0.50491	4.331
-0.99167	21.125	-0.68232	4.2859
-0.99167	21.458	-0.89041	4.2666
-0.99167	21.792	-1.0441	4.2279
-0.99167	22.125	-0.90707	4.0241
-0.99167	22.458	-0.40584	3.7174
-0.99167	22.792	-0.030018	3.3939
-0.99167	23.125	0.19831	3.0714
-0.99167	23.458	0.37435	2.9752
-0.99167	23.792	0.4064	3.2271
-0.99167	24.125	0.3249	3.3268
-0.99167	24.458	0.13466	3.3742
-0.99167	24.792	0.25904	3.3618
-0.99167	25.125	-0.10092	3.9485
-0.99167	25.458	-0.5399	4.5399
-0.99167	25.792	-1.1071	4.8048
-0.99167	26.125	-1.5232	4.9152
-0.99167	26.458	-1.6931	4.6759
-0.99167	26.792	-1.8381	4.4102
-0.99167	27.125	-1.614	4.1314
-0.99167	27.458	-1.4626	3.6443
-0.99167	27.792	-1.4597	3.2404
