x[mm]	y[mm]	U[m/s]	V[m/s]	
-0.99167	9.7917	0.26372	4.0391
-0.99167	10.125	-0.30154	4.7434
-0.99167	10.458	-0.529	5.0305
-0.99167	10.792	-0.70552	4.7706
-0.99167	11.125	-1.0921	4.4546
-0.99167	11.458	-1.3088	4.4212
-0.99167	11.792	-1.261	4.6802
-0.99167	12.125	-1.2719	4.4754
-0.99167	12.458	-0.97222	4.3622
-0.99167	12.792	-0.2988	4.0798
-0.99167	13.125	0.14728	4.4479
-0.99167	13.458	0.24472	5.0021
-0.99167	13.792	0.60892	5.199
-0.99167	14.125	0.95681	5.2089
-0.99167	14.458	0.84005	5.3518
-0.99167	14.792	0.35007	5.651
-0.99167	15.125	-0.0054876	5.9317
-0.99167	15.458	-0.39848	6.1749
-0.99167	15.792	-0.99349	6.2336
-0.99167	16.125	-1.4878	6.0886
-0.99167	16.458	-1.7416	5.9157
-0.99167	16.792	-1.9293	5.734
-0.99167	17.125	-1.8744	5.599
-0.99167	17.458	-1.5752	5.3432
-0.99167	17.792	-1.1885	4.9532
-0.99167	18.125	-0.77735	4.6715
-0.99167	18.458	-0.50733	4.4917
-0.99167	18.792	-0.31077	4.4801
-0.99167	19.125	-0.031876	4.3698
-0.99167	19.458	0.28109	4.246
-0.99167	19.792	0.41016	4.2442
-0.99167	20.125	0.70418	4.1392
-0.99167	20.458	0.79914	4.1654
-0.99167	20.792	0.8258	4.1706
-0.99167	21.125	0.87915	4.0452
-0.99167	21.458	0.8002	3.9126
-0.99167	21.792	0.54384	4.1215
-0.99167	22.125	0.4844	4.292
-0.99167	22.458	0.59071	4.3159
-0.99167	22.792	0.37528	4.4288
-0.99167	23.125	0.083536	4.5626
-0.99167	23.458	-0.10899	4.515
-0.99167	23.792	-0.19325	4.3824
-0.99167	24.125	-0.43004	4.1363
-0.99167	24.458	-0.60375	4.0526
-0.99167	24.792	-0.74672	4.1431
-0.99167	25.125	-1.0574	4.271
-0.99167	25.458	-1.808	4.6132
-0.99167	25.792	-2.1655	4.9188
-0.99167	26.125	-2.407	5.0476
-0.99167	26.458	-2.5938	5.4771
-0.99167	26.792	-2.5809	5.62
-0.99167	27.125	-2.3042	5.4784
-0.99167	27.458	-2.158	5.148
-0.99167	27.792	-2.4626	4.4184
-0.99167	28.125	-2.6202	2.9417
-0.99167	28.458	-2.6674	1.4312
-0.99167	28.792	-2.5848	0.20633
-0.99167	29.125	-2.2397	-0.53085
-0.99167	29.458	-1.5548	-0.52701
-0.65833	9.7917	-0.42056	4.3473
-0.65833	10.125	-1.0631	5.4357
-0.65833	10.458	-1.5884	6.3779
-0.65833	10.792	-1.5248	6.4016
-0.65833	11.125	-1.3562	6.0102
-0.65833	11.458	-1.4234	6.0477
-0.65833	11.792	-1.3164	5.9401
